source_id,year,report,raw_file,EPA_GVWR,NATIVE_COUNT,SHARE,cached_zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,LDT1-2,0,0.0,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,LDT3-4,1196239,0.7361941933514514,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,MDV2b,174897,0.10763581176887628,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,MDV3,16033,0.009867093032415612,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,MDV4,12646,0.007782651935877742,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,MDV5,7758,0.004774459411556186,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,MDV6,54578,0.03358861120957895,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,MDV7,5802,0.0035706900626255463,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
ontario_ministry_transport_vehicle_population,2022,Report 4,2022/2022_Reg_Veh_Report4_Weight_Class&Status.TXT,MDV8,156943,0.09658648922761826,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\ontario_vehicle_population\2022_vehicle_population_data.zip
