,alvw_lbs,application_id,base_year_curbweight_lbs,base_year_footprint_ft2,base_year_powertrain_type,battery_gross_kwh,battery_kwh,battery_mass_lbs,body_style,cert_fuel_id,compliance_id,context_size_class,cost_curve_class,curbweight_lbs,delta_glider_non_structure_mass_lbs,drive_system,dual_rear_wheel,electrification_class,eng_rated_hp,engine_cylinders,engine_displacement_liters,etw_lbs,footprint_ft2,gcwr_lbs,glider_non_structure_cost_dollars,glider_non_structure_mass_lbs,glider_structure_cost_dollars,ground_clearance_in,gvwr_lbs,height_in,in_use_fuel_id,interior_volume_cuft,length_in,long_bed_8ft,manufacturer_id,model_year,msrp_dollars,onroad_charge_depleting_range_mi,passenger_capacity,payload_capacity_lbs,powertrain_mass_lbs,powertrain_type,prior_redesign_year,rated_hp,redesign_interval,reg_class_id,sales,structure_mass_lbs,structure_material,target_coef_a,target_coef_b,target_coef_c,tot_road_load_hp,total_emachine_kw,towing_capacity_lbs,tractive_motor_kw,unibody_structure,usable_battery_capacity_norm,vehicle_name,wheelbase_in,width_in,workfactor
0,5813.556851311953,SLA,5163.556851311953,52.87427923550372,BEV,91.33002915451897,91.33002915451897,1169.449349964497,sedan,electricity,VW,Compact,BEV_AWD,5163.556851311953,0.0,AWD,0.0,EV,0.0,0.0,0.0,5463.556851311953,52.87427923550372,10000.0,50673.95950432413,2791.9252672334296,4664.932012229132,7.435116884687864,6163.556851311953,66.018612153234,{'US electricity':1.0},0.0,0.0,0.0,VW,2022,82700.0,223.14804016844832,0.0,0.0,330.0,BEV,2009.0,673.2874434083603,5.0,car,3087.0,872.1822341140266,steel,43.81339034661484,0.4337302235179786,0.013119650145772592,13.18756073845157,502.2724327826369,0.0,324.6760609005507,1.0,0.9499999999999998,Compact:sedan:BEV:1.0:electricity:car:AWD:0.0:2022:2009.0:5.0:BEV_AWD:steel:SLA:electricity:VW,114.2,0.0,0.0
1,5470.073891625616,SLA,4820.073891625616,53.300000000000004,BEV,86.02019704433499,86.02019704433499,1103.1766155193582,sedan,electricity,VW,Compact,BEV_RWD,4820.073891625616,0.0,RWD,0.0,EV,0.0,0.0,0.0,5120.073891625616,53.300000000000004,10000.0,54352.41507834041,2609.5596061062574,4677.777854617361,7.435116884687864,5820.073891625616,66.018612153234,{'US electricity':1.0},0.0,0.0,0.0,VW,2022,82700.0,212.00738916256157,0.0,0.0,230.0,BEV,2009.0,347.4689311797567,5.0,car,3654.0,877.3376700000001,steel,38.50999999999999,0.4341499999999999,0.01304,12.400000000000002,259.2118226600985,0.0,259.2118226600985,1.0,0.9500000000000001,Compact:sedan:BEV:1.0:electricity:car:RWD:0.0:2022:2009.0:5.0:BEV_RWD:steel:SLA:electricity:VW,114.20000000000002,0.0,0.0
2,4865.805132019338,SLA,4295.0,50.60000000000001,FCV,82.87070979817926,82.87070979817926,0.0,sedan,hydrogen,Toyota,Compact,BEV_RWD,4295.0,0.0,RWD,0.0,FCV,0.0,0.0,0.0,4515.805132019338,50.60000000000001,10000.0,30296.265782893646,3220.3590599999998,4596.30714108696,5.9,5215.805132019338,57.900000000000006,{'hydrogen':1.0},0.0,195.79999999999998,0.0,Toyota,2022,57750.0,305.28420585983156,5.0,0.0,230.0,FCV,2016.0,268.0965147453083,5.0,car,2689.0,844.6409400000002,steel,32.426595388620306,0.19652189289698777,0.018347570844179994,11.633506879880995,200.0,0.0,150.0,1.0,0.9499999999999998,Compact:sedan:FCV:1.0:hydrogen:car:RWD:0.0:2022:2016.0:5.0:BEV_RWD:steel:SLA:hydrogen:Toyota,114.90000000000002,74.2,0.0
3,4524.5,SLA,3641.333333,47.3,HEV,0.15,0.15,28.20539899057731,sedan,gasoline,VW,Compact,P0_SLA_AWD_TDS_TRX12R_SS1,3641.333333,0.0,AWD,0.0,HEV,233.15978635807278,4.0,2.0,4000.0,47.3,10000.0,32189.792449186745,2336.2221943309983,4496.731824549802,6.5,5049.0,57.06666667,{'pump gasoline':1.0},0.0,187.5,0.0,VW,2022,47155.55556,0.0,5.0,0.0,472.2274696784244,HEV,2008.0,233.15978635807278,5.0,car,8987.0,804.67827,steel,42.0610719928786,0.19538392010682096,0.017877320017803493,12.9,20.0,0.0,5.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:AWD:0.0:2022:2008.0:5.0:P0_SLA_AWD_TDS_TRX12R_SS1:steel:SLA:gasoline:VW,110.9666667,72.63333333,0.0
4,4647.754544681739,SLA,3935.946086956522,49.17325217071304,HEV,0.96,0.96,41.251512197960615,sedan,gasoline,Mercedes Benz,Compact,P0_SLA_AWD_TDS_TRX22R_SS1,3935.946086956522,0.0,AWD,0.0,HEV,268.2121739130435,4.24695652173913,2.1154660869565216,4297.754544681739,49.17325217071304,10000.0,37535.352708516024,2573.7219822094867,4553.255969353641,3.549391304347826,4997.754544681739,55.95721739422609,{'pump gasoline':1.0},78.88695652173914,186.9961738838261,0.0,Mercedes Benz,2022,53651.91304055652,0.0,4.415652173620869,0.0,493.6094260869565,HEV,2008.0,268.2121739130435,5.0,car,8625.0,827.3631664621179,steel,44.5001368064,0.08051686306782609,0.019429786949565216,12.647514368869565,20.0,0.0,16.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:AWD:0.0:2022:2008.0:5.0:P0_SLA_AWD_TDS_TRX22R_SS1:steel:SLA:gasoline:Mercedes Benz,112.5737391012174,72.68973912751305,0.0
5,4600.0,SLA,3979.0,48.58536585,HEV,0.43999999999999995,0.43999999999999995,33.511683732568976,sedan,gasoline,BMW,Compact,P0_SLA_AWD_TDS_TRX21R_SS1,3979.0,0.0,AWD,0.0,HEV,382.0,6.0,3.0,4250.0,48.58536585,10000.0,38942.00638994569,2562.224394360516,4535.516888604287,5.4,4950.0,56.70000000000001,{'pump gasoline':1.0},0.0,185.7,0.0,BMW,2022,56700.0,0.0,5.0,0.0,563.02,HEV,2011.0,382.0,5.0,car,2419.0,820.243921906915,steel,51.08052914,-0.09143117,0.019041885,12.54820174,20.0,0.0,8.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:AWD:0.0:2022:2011.0:5.0:P0_SLA_AWD_TDS_TRX21R_SS1:steel:SLA:gasoline:BMW,112.19999999999999,71.9,0.0
6,5350.0,SLA,4541.5,52.74531835069913,HEV,0.9600000000000001,0.9600000000000001,41.25151219796061,sedan,gasoline,Mercedes Benz,Compact,P0_SLA_AWD_GDI_TRX22R_SS1,4541.5,0.0,AWD,0.0,HEV,362.0,6.0,2.999,5000.0,52.74531835069913,10000.0,80250.03414186554,3078.8079571069084,4661.04070285782,7.435116884687866,5700.0,57.3,{'pump gasoline':1.0},0.0,199.2,0.0,Mercedes Benz,2022,97550.0,0.0,4.0,0.0,550.8199999999999,HEV,2014.0,362.0,5.0,car,3204.0,870.6205306951314,steel,58.420043788342696,0.5047736318820225,0.020474033372659173,18.1038642093196,20.0,0.0,16.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:AWD:0.0:2022:2014.0:5.0:P0_SLA_AWD_GDI_TRX22R_SS1:steel:SLA:gasoline:Mercedes Benz,116.2,76.9,0.0
7,4325.0,SLA,3605.0,44.0,HEV,1.4,1.4,47.34320286989373,sedan,gasoline,Toyota,Compact,PS_SLA_FWD_DHE_TRXECVTF_SS1,3605.0,0.0,AWD,0.0,HEV,143.0,4.0,1.987,4000.0,44.0,10000.0,21121.23181668999,2375.7111971301065,4397.156508012643,7.435116884687865,4650.0,60.6,{'pump gasoline':1.0},106.86666670000001,177.0,0.0,Toyota,2022,38210.0,0.0,5.0,0.0,417.23,HEV,2017.0,143.0,5.0,car,5703.0,764.7156000000002,steel,33.871,0.03588,0.023244999999999995,12.5,20.0,0.0,80.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:AWD:0.0:2022:2017.0:5.0:PS_SLA_FWD_DHE_TRXECVTF_SS1:steel:SLA:gasoline:Toyota,103.9,72.4,0.0
8,4779.8,SLA,4144.6,49.04088734,HEV,0.44,0.44,33.511683732568976,sedan,gasoline,BMW,Compact,P0_SLA_AWD_TDS_TRX21R_SS1,4144.6,0.0,AWD,0.0,HEV,382.0,6.0,3.0,4500.0,49.04088734,10000.0,51948.2613303832,2722.308074668765,4549.26194816678,5.04,5059.6,55.26,{'pump gasoline':1.0},0.0,188.54,0.0,BMW,2022,69720.0,0.0,4.2,836.4,563.02,HEV,2018.0,382.0,5.0,car,2299.0,825.7602415986661,steel,65.5,-0.482,0.02425,13.6,20.0,0.0,8.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:AWD:0.0:2022:2018.0:5.0:P0_SLA_AWD_TDS_TRX21R_SS1:steel:SLA:gasoline:BMW,112.36,73.46,0.0
9,3725.0,SLA,3039.0,45.2,HEV,1.2,1.2,44.60290303853411,sedan,gasoline,Honda,Compact,P2_SLA_FWD_DHE_TRX12F_SS1,3039.0,0.0,FWD,0.0,HEV,107.0,4.0,1.5,3375.0,45.2,10000.0,13719.084695421781,1919.879616961466,4433.365714026155,7.435116884687866,4075.0,55.60000000000001,{'pump gasoline':1.0},111.04999999999998,183.6,0.0,Honda,2022,27775.0,0.0,5.0,0.0,295.27,HEV,2017.0,107.0,5.0,car,5431.0,779.24748,steel,23.42,0.2684,0.015490000000000002,10.1,20.0,0.0,96.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:FWD:0.0:2022:2017.0:5.0:P2_SLA_FWD_DHE_TRX12F_SS1:steel:SLA:gasoline:Honda,106.29999999999998,71.6,0.0
10,3725.504494547598,SLA,2940.443471853817,44.599274977895675,HEV,1.300120837017389,1.300120837017389,45.979633651923585,sedan,gasoline,Toyota,Compact,PS_SLA_FWD_DHE_TRXECVTF_SS1,2940.443471853817,0.0,FWD,0.0,HEV,96.05679339817272,4.0,1.7982283819628646,3375.6041850869437,44.599274977895675,10000.0,7417.370509598502,1833.8964341741887,4415.239233957114,5.302580011561219,4075.404804008252,56.504954317712944,{'pump gasoline':1.0},101.7118017487386,182.29359563807841,0.0,Toyota,2022,22559.901377836723,0.0,5.0,0.0,288.59464397288536,HEV,2017.0,96.05679339817272,5.0,car,33930.0,771.9727600548189,steel,15.905210433244918,0.36078262776304154,0.012353853050397878,8.60362511052166,20.0,0.0,53.03262599469496,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:FWD:0.0:2022:2017.0:5.0:PS_SLA_FWD_DHE_TRXECVTF_SS1:steel:SLA:gasoline:Toyota,106.29709991158266,70.10277925139994,0.0
11,4600.0,SLA,3762.666667,48.75240609,HEV,0.96,0.96,41.251512197960615,sedan,gasoline,Mercedes Benz,Compact,P0_SLA_RWD_TDS_TRX22R_SS1,3762.666667,0.0,RWD,0.0,HEV,255.0,4.0,1.9909999999999999,4250.0,48.75240609,10000.0,33515.9709092635,2513.5983922927485,4540.557217323209,3.5,4950.0,55.76666666999999,{'pump gasoline':1.0},90.0,185.3333333,0.0,Mercedes Benz,2022,48933.33333,0.0,4.333333333,0.0,385.54999999999995,HEV,2008.0,255.0,5.0,car,9663.0,822.2667625092912,steel,31.85368312,0.180640391,0.016244968,11.19839594,20.0,0.0,16.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:RWD:0.0:2022:2008.0:5.0:P0_SLA_RWD_TDS_TRX22R_SS1:steel:SLA:gasoline:Mercedes Benz,112.13333330000002,72.53333333,0.0
12,4600.0,SLA,3876.0,48.5259695,HEV,0.44,0.44,33.511683732568976,sedan,gasoline,BMW,Compact,P0_SLA_RWD_TDS_TRX21R_SS1,3876.0,0.0,RWD,0.0,HEV,382.0,6.0,3.0,4250.0,48.5259695,10000.0,37365.298635507024,2559.943678219381,4533.724643042952,5.4,4950.0,56.4,{'pump gasoline':1.0},0.0,185.7,0.0,BMW,2022,54700.0,0.0,5.0,0.0,463.02,HEV,2011.0,382.0,5.0,car,2295.0,819.5246380480501,steel,51.02235294,-0.145635294,0.018890353,12.10705882,20.0,0.0,8.0,1.0,0.5,Compact:sedan:HEV:1.0:gasoline:car:RWD:0.0:2022:2011.0:5.0:P0_SLA_RWD_TDS_TRX21R_SS1:steel:SLA:gasoline:BMW,112.2,71.9,0.0
13,4295.445445445445,SLA,3549.333333,46.960585586466465,ICE,0.0,0.0,0.0,sedan,gasoline,Mercedes Benz,Compact,ICE_SLA_AWD_TDS11_TRX12R_SS1,3549.333333,0.0,AWD,0.0,N,281.2232232232232,4.0,1.994927927927928,3945.4454454454453,46.960585586466465,10000.0,35214.781010058876,2305.031403672516,4486.4902191968085,3.7666666670000004,4645.445445445445,55.666666670000005,{'pump gasoline':1.0},100.70000000000002,184.73333330000003,0.0,Mercedes Benz,2022,48000.0,0.0,5.0,0.0,443.7339339339339,ICE,2008.0,281.2232232232232,5.0,car,3996.0,800.5679953935504,steel,37.91558540144144,0.4306418418418418,0.015830785669669667,13.100723622132131,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2008.0:5.0:ICE_SLA_AWD_TDS11_TRX12R_SS1:steel:SLA:gasoline:Mercedes Benz,107.4,72.73333333,0.0
14,4579.421543149872,SLA,3929.421543149872,48.8519421,ICE,0.0,0.0,0.0,sedan,gasoline,Hyundai,Compact,ICE_SLA_AWD_TDS11_TRX21R_SS0,3929.421543149872,0.0,AWD,0.0,N,318.0124587761085,5.138145840967387,2.7397947966288014,4229.421543149872,48.8519421,10000.0,31054.687666655198,2640.1419342474164,4543.56065056642,7.435116884687865,4929.421543149872,55.099999999999994,{'pump gasoline':1.0},0.0,184.39999999999998,0.0,Hyundai,2022,45409.234151703924,0.0,5.0,0.0,465.807475265665,ICE,2008.0,318.0124587761085,5.0,car,5458.0,823.4721336367901,steel,42.750740807768416,0.4546796024096739,0.01792670528105533,14.66177810661781,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2008.0:5.0:ICE_SLA_AWD_TDS11_TRX21R_SS0:steel:SLA:gasoline:Hyundai,111.60000000000001,72.80000000000001,0.0
15,4666.0,SLA,3847.0,47.3,ICE,0.0,0.0,0.0,sedan,gasoline,VW,Compact,ICE_SLA_AWD_TDS11_TRX21R_SS1,3847.0,0.0,AWD,0.0,N,349.0,6.0,3.0,4250.0,47.3,10000.0,40444.307249641075,2557.92173,4496.731824549801,7.435116884687865,5082.0,56.2,{'pump gasoline':1.0},0.0,187.5,0.0,VW,2022,55866.66667,0.0,5.0,0.0,484.4,ICE,2008.0,349.0,5.0,car,1048.0,804.67827,steel,48.13,0.0507,0.02096,13.7,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2008.0:5.0:ICE_SLA_AWD_TDS11_TRX21R_SS1:steel:SLA:gasoline:VW,111.0,72.7,0.0
16,4786.0714284999995,SLA,4255.153846,49.4,ICE,0.0,0.0,0.0,sedan,gasoline,Volvo,Compact,ICE_SLA_AWD_TDS11_TRX21R_SS1,4255.153846,0.0,AWD,0.0,N,247.0,4.0,1.969,4250.0,49.4,10000.0,36669.2601792475,3001.844786,4560.097935073448,5.8,5322.142857,56.6,{'pump gasoline':1.0},105.0,187.4,0.0,Volvo,2022,49925.0,0.0,5.0,0.0,423.2,ICE,2008.0,247.0,5.0,car,3897.0,830.1090600000001,steel,33.92,0.1591,0.01796,11.6,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2008.0:5.0:ICE_SLA_AWD_TDS11_TRX21R_SS1:steel:SLA:gasoline:Volvo,113.1,0.0,0.0
17,4475.352705248117,SLA,3782.0170336451024,47.57403221647247,ICE,0.0,0.0,0.0,sedan,gasoline,BMW,Compact,ICE_SLA_AWD_TDS11_TRX21R_SS1,3782.0170336451024,0.0,AWD,0.0,N,279.38016367887764,4.233047544816835,2.1165237724084176,3989.908093011172,47.57403221647247,10000.0,28934.475784156893,2531.392162699516,4505.00056536696,6.195250368272737,4960.797317485061,59.73795890570755,{'pump gasoline':1.0},0.0,127.43053390491036,0.0,BMW,2022,42419.699922057676,0.0,3.4310859963626914,507.5968433359314,442.6280982073266,ICE,2011.0,279.38016367887764,5.0,car,15396.0,807.99677273826,steel,48.13221476912509,-0.1744162309103014,0.02090818693329436,12.265635729114704,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2011.0:5.0:ICE_SLA_AWD_TDS11_TRX21R_SS1:steel:SLA:gasoline:BMW,109.97214211483502,49.33901662769551,0.0
18,4350.0,SLA,3700.0,46.36109134000001,ICE,0.0,0.0,0.0,sedan,gasoline,General Motors,Compact,ICE_SLA_AWD_TDS11_TRX21R_SS1,3700.0,0.0,AWD,0.0,N,237.0,4.0,2.0,4000.0,46.36109134000001,10000.0,20502.959495340987,2489.491819981734,4468.400876968292,7.435116884687865,4700.0,66.018612153234,{'pump gasoline':1.0},0.0,0.0,0.0,General Motors,2022,33695.0,0.0,0.0,0.0,417.2,ICE,2011.0,237.0,5.0,car,1541.0,793.3081800182662,steel,33.75,0.5858,0.01497,13.42164914,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2011.0:5.0:ICE_SLA_AWD_TDS11_TRX21R_SS1:steel:SLA:gasoline:General Motors,109.3,0.0,0.0
19,4350.0,SLA,3700.0,46.32055277099768,ICE,0.0,0.0,0.0,sedan,gasoline,General Motors,Compact,ICE_SLA_AWD_TDS11_TRX22R_SS1,3700.0,0.0,AWD,0.0,N,320.0,4.0,2.7,4000.0,46.32055277099768,10000.0,19871.975642155187,2440.1827379984948,4467.17765247121,7.435116884687865,4700.0,66.018612153234,{'pump gasoline':1.0},0.0,0.0,0.0,General Motors,2022,33695.0,0.0,0.0,0.0,467.0,ICE,2011.0,320.0,5.0,car,431.0,792.817262001505,steel,43.5554524361949,0.1922893271461717,0.022905800464037125,14.148774721090488,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2011.0:5.0:ICE_SLA_AWD_TDS11_TRX22R_SS1:steel:SLA:gasoline:General Motors,109.30000000000001,0.0,0.0
20,4682.629979743417,SLA,4057.3564314652263,50.5,ICE,0.0,0.0,0.0,sedan,gasoline,Honda,Compact,ICE_SLA_AWD_TDS11_TRX22R_SS1,4057.3564314652263,0.0,AWD,0.0,N,299.4331532748143,4.661039837947333,2.3305199189736663,4332.629979743417,50.5,10000.0,34624.11262292716,2759.2665895003374,4593.2897072525,5.3,5032.629979743417,56.4,{'pump gasoline':1.0},106.90000000000002,194.6,0.0,Honda,2022,48668.84284267387,0.0,5.0,0.0,454.65989196488863,ICE,2012.0,299.4331532748143,5.0,car,5924.0,843.4299500000001,steel,37.21651249155976,0.21514334908845373,0.022209179608372723,13.804027890344361,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2012.0:5.0:ICE_SLA_AWD_TDS11_TRX22R_SS1:steel:SLA:gasoline:Honda,113.0,75.2,0.0
21,3975.0,SLA,3322.75,46.20000000000001,ICE,0.0,0.0,0.0,sedan,gasoline,Mazda,Compact,ICE_SLA_AWD_ATK_TRX11R_SS0,3322.75,0.0,AWD,0.0,N,186.0,4.0,2.5,3625.0,46.20000000000001,10000.0,17782.07383587933,2144.79262,4463.540052370748,5.5,4325.0,56.79999999999999,{'pump gasoline':1.0},109.40000000000002,179.55000000000004,0.0,Mazda,2022,30525.0,0.0,5.0,0.0,386.6000000000001,ICE,2017.0,186.0,5.0,car,1776.0,791.3573799999999,steel,35.378,0.06208,0.019625,11.699999999999998,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2017.0:5.0:ICE_SLA_AWD_ATK_TRX11R_SS0:steel:SLA:gasoline:Mazda,107.3,70.7,0.0
22,4531.25,SLA,3863.5,47.50423649030314,ICE,0.0,0.0,0.0,sedan,gasoline,Toyota,Compact,ICE_SLA_AWD_ATK_TRX11R_SS0,3863.5,0.0,AWD,0.0,N,297.7098474863491,6.0,3.456,4250.0,47.50423649030314,10000.0,28776.212685218372,2602.722538034268,4502.894525510521,5.5,4812.5,56.7,{'pump gasoline':1.0},101.0,185.4,0.0,Toyota,2022,43337.5,0.0,5.0,949.0,453.62590849180947,ICE,2017.0,297.7098474863491,5.0,car,5311.0,807.1515534739221,steel,47.62641310487667,0.2727782884579175,0.01862777838448503,14.046243645942385,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2017.0:5.0:ICE_SLA_AWD_ATK_TRX11R_SS0:steel:SLA:gasoline:Toyota,110.20000000000002,72.4,0.0
23,4100.0,SLA,3322.75,46.2,ICE,0.0,0.0,0.0,sedan,gasoline,Mazda,Compact,ICE_SLA_AWD_TDS_TRX11R_SS0,3322.75,0.0,AWD,0.0,N,227.0,4.0,2.5,3750.0,46.2,10000.0,17456.57383587933,2120.1926200000003,4463.540052370748,5.5,4450.0,56.8,{'pump gasoline':1.0},109.4,179.55,0.0,Mazda,2022,30525.0,0.0,5.0,0.0,411.2,ICE,2017.0,227.0,5.0,car,1582.0,791.35738,steel,31.377,0.26945,0.016717,11.6,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:AWD:0.0:2022:2017.0:5.0:ICE_SLA_AWD_TDS_TRX11R_SS0:steel:SLA:gasoline:Mazda,107.3,70.7,0.0
24,2744.2102385685885,SLA,2129.0999999999995,38.37872763419483,ICE,0.0,0.0,0.0,sedan,gasoline,Mitsubishi,Compact,ICE_SLA_FWD_GDI_TRX10F_SS0,2129.0999999999995,0.0,FWD,0.0,N,78.0,3.0,1.1999999999999997,2429.920477137177,38.37872763419483,10000.0,6393.839413084275,1185.657446222664,4227.538333719724,6.299999999999999,3058.5,59.3,{'pump gasoline':1.0},102.45000000000002,160.45,0.0,Mitsubishi,2022,16945.0,0.0,5.0,929.3999999999999,246.8,ICE,2008.0,78.0,5.0,car,503.0,696.642553777336,steel,15.657125248508946,0.24732465208747514,0.014486598409542743,8.531809145129225,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:FWD:0.0:2022:2008.0:5.0:ICE_SLA_FWD_GDI_TRX10F_SS0:steel:SLA:gasoline:Mitsubishi,98.45000000000002,65.65,0.0
25,2759.455744582558,SLA,2129.1,38.59934693405768,ICE,0.0,0.0,0.0,sedan,gasoline,Mitsubishi,Compact,ICE_SLA_FWD_GDI_TRX21F_SS0,2129.1,0.0,FWD,0.0,N,78.0,3.0,1.2,2460.4114891651157,38.59934693405768,10000.0,5756.687371684866,1182.9857685632549,4234.195375119132,6.3,3058.5,59.3,{'pump gasoline':1.0},102.45,160.45,0.0,Mitsubishi,2022,16945.0,0.0,5.0,929.4,246.8,ICE,2008.0,78.0,5.0,car,17303.0,699.3142314367452,steel,19.78412148140496,0.1260293011957464,0.01654512649424955,8.980737444851934,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:FWD:0.0:2022:2008.0:5.0:ICE_SLA_FWD_GDI_TRX21F_SS0:steel:SLA:gasoline:Mitsubishi,98.45,65.65,0.0
26,4100.0,SLA,3362.0,47.0,ICE,0.0,0.0,0.0,sedan,gasoline,Mercedes Benz,Compact,ICE_SLA_FWD_TDS11_TRX12F_SS1,3362.0,0.0,FWD,0.0,N,221.0,4.0,2.0,3750.0,47.0,10000.0,25830.51084926286,2228.3547,4487.679523046422,4.3,4450.0,56.300000000000004,{'pump gasoline':1.0},100.7,184.6,0.0,Mercedes Benz,2022,38200.0,0.0,5.0,0.0,332.6,ICE,2008.0,221.0,5.0,car,2727.0,801.0453,steel,29.470796980000003,0.388841802,0.014699676000000002,11.31311055,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:FWD:0.0:2022:2008.0:5.0:ICE_SLA_FWD_TDS11_TRX12F_SS1:steel:SLA:gasoline:Mercedes Benz,107.39999999999999,72.0,0.0
27,4457.5,SLA,3786.0,49.4,ICE,0.0,0.0,0.0,sedan,gasoline,Volvo,Compact,ICE_SLA_FWD_TDS11_TRX21F_SS1,3786.0,0.0,FWD,0.0,N,247.0,4.0,1.969,4000.0,49.4,10000.0,28625.760179247503,2607.69094,4560.097935073448,5.8,4915.0,56.60000000000001,{'pump gasoline':1.0},105.0,187.4,0.0,Volvo,2022,41460.0,0.0,5.0,0.0,348.2,ICE,2008.0,247.0,5.0,car,2578.0,830.1090600000002,steel,33.42,-0.1304,0.02025,10.3,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:FWD:0.0:2022:2008.0:5.0:ICE_SLA_FWD_TDS11_TRX21F_SS1:steel:SLA:gasoline:Volvo,113.1,0.0,0.0
28,3776.7456770000003,SLA,3127.25,43.6,ICE,0.0,0.0,0.0,sedan,gasoline,Honda,Compact,ICE_SLA_FWD_GDI_TRX12F_SS0,3127.25,0.0,FWD,0.0,N,201.0,4.0,2.4,3426.745677,43.6,10000.0,18272.342412387115,2046.77836,4385.086772674805,5.3,4126.745677,55.6,{'pump gasoline':1.0},101.7,182.2,0.0,Honda,2022,30275.0,0.0,5.0,0.0,320.6,ICE,2011.0,201.0,5.0,car,9029.0,759.8716400000001,steel,25.35,0.1063,0.01905,10.77256887,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:FWD:0.0:2022:2011.0:5.0:ICE_SLA_FWD_GDI_TRX12F_SS0:steel:SLA:gasoline:Honda,105.1,70.6,0.0
29,4074.0,SLA,3519.0,44.79754566,ICE,0.0,0.0,0.0,sedan,gasoline,BMW,Compact,ICE_SLA_FWD_TDS11_TRX21F_SS1,3519.0,0.0,FWD,0.0,N,228.0,4.0,2.0,3750.0,44.79754566,10000.0,29726.638451706534,2407.826201811966,4421.221920602744,5.0,4398.0,54.8,{'pump gasoline':1.0},0.0,179.0,0.0,BMW,2022,42450.0,0.0,4.0,754.0,336.8,ICE,2011.0,228.0,5.0,car,3504.0,774.373798188034,steel,37.00319635,0.04453424699999999,0.018203151,11.29589041,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:FWD:0.0:2022:2011.0:5.0:ICE_SLA_FWD_TDS11_TRX21F_SS1:steel:SLA:gasoline:BMW,107.9,72.4,0.0
30,4350.0,SLA,3749.666667,50.5,ICE,0.0,0.0,0.0,sedan,gasoline,Honda,Compact,ICE_SLA_FWD_TDS11_TRX22F_SS1,3749.666667,0.0,FWD,0.0,N,272.0,4.0,2.0,4000.0,50.5,10000.0,29587.903995056782,2543.036717,4593.2897072525,5.3,4700.0,56.4,{'pump gasoline':1.0},106.9,194.6,0.0,Honda,2022,42483.33333,0.0,5.0,0.0,363.2,ICE,2012.0,272.0,5.0,car,6132.0,843.42995,steel,31.0,0.10559999999999999,0.022174499347684277,12.180341119944556,0.0,0.0,0.0,1.0,1.0,Compact:sedan:ICE:1.0:gasoline:car:FWD:0.0:2022:2012.0:5.0:ICE_SLA_FWD_TDS11_TRX22F_SS1:steel:SLA:gasoline:Honda,113.0,75.2,0.0
