,Aston Martin Lagonda,BMW,Ferrari,Ford,General Motors,Honda,Hyundai,JLR,Kia,Lucid,Mazda,McLaren,Mercedes Benz,Mitsubishi,Nissan,Rivian,Stellantis,Subaru,Tesla,Toyota,VW,Volvo,analysis_years
0,0.008768858148138471,3.817991961907279,0.05774820537861847,13.917396440352729,10.964068226905852,7.356407755747279,6.900897580053041,0.6318520739700699,4.62775836209296,0.3322255367881362,1.4953143195749161,0.008961312540700993,2.5069687719428178,0.8682103491820721,4.500196078733272,3.6841559219290083,10.096847150652208,2.9690785543299625,49.667462286904,14.028027323077934,8.220060855272216,2.6828019008810378,2023
1,0.022532519703335675,6.985693214041621,0.10477786292432165,28.729700038947477,26.124389699768628,18.32860319730911,13.898235725518207,1.4704591576370605,8.039430397929854,0.31710749269563193,3.722235984931804,0.02299621976677113,4.902196547966183,2.1474412436619725,9.592409440479031,3.848245763947484,22.478701298462052,8.614598308244378,50.31039078009586,32.39754813651266,13.527352588706005,3.5879330457936542,2024
2,0.021978320648826308,6.930636604672306,0.10695537064636347,28.595719555259166,26.355513773491403,17.39557915627809,13.17329811312022,1.3511097715700473,7.896802994270668,0.31217551389555614,3.385580590247002,0.024060692557023745,5.7562888443182,1.936880154335589,9.60406032923142,3.968441166811246,23.07708741368892,7.849325204702138,50.80770914802194,31.373860362578505,12.942206118342012,3.4665323043816603,2025
3,0.03235521014080888,9.362034126834493,0.14199852254294426,41.55412776563626,41.18981488643376,25.57279631919008,18.359463372986102,1.982113191921193,15.631454566893382,0.29137624355003766,5.047924995240547,0.03440989899001017,8.092965829322056,2.8972870335881122,13.82962207945283,4.051601229928197,35.18694163139444,11.719348783716756,50.34064273081053,46.18894953795771,17.268071553753558,4.108690916168855,2026
4,0.03862169276035668,10.77053617636333,0.16124705499357928,51.03285723194212,52.33584705855114,30.851938823411892,21.60123806584238,2.388827843877959,18.259128164553086,0.2828450736459052,6.103126852575732,0.04027471607691118,10.61580378592702,3.51154436656994,16.694935024585426,4.052056424112537,44.256447185964845,14.187982842177648,49.82714869804936,55.90551826239811,19.74607472554381,4.505779494288434,2027
5,0.04758417482584115,15.409101707642067,0.20510626656198297,57.80597312330051,61.02335263151707,36.133741649830185,24.798123703657343,2.6759196871148623,20.97211460250827,0.26564964356639376,6.984031454144499,0.053555622114900135,12.263198895398764,4.0068954546785855,20.00387515438021,3.997820639525491,51.13292977622569,16.16929344324552,48.36822122850643,65.94783184262542,21.979091282396993,4.755742600333364,2028
6,0.053730947793461235,17.81547296146355,0.2008810445582328,80.4801431164533,87.18652240355331,44.68005064849139,30.08677333458519,3.5078137226707633,25.212151157311055,0.2637459295352135,8.914114330487635,0.05240821663944408,15.041181518927083,5.1619394968083965,24.67910980157647,4.027662146790529,72.27042808685337,20.77902995226443,48.30554527423507,82.205184667156,26.24011238492539,5.5525540467219,2029
7,0.06500944378196714,20.953917314315607,0.24403737773026912,90.63382906278575,98.77401373642715,52.77639545550678,35.25670638215731,4.092151601786127,29.39076006931906,0.25770586302591014,10.515660150029094,0.0653500089199231,17.638020946494965,6.072844536503954,28.737575018999635,3.959167105205169,81.7361408852956,24.49314924555061,47.574320139313045,96.16329063531775,30.08234925816585,6.139694173715027,2030
8,0.07577120046858139,23.865773960885893,0.2880098581428364,107.03056476713486,119.46646098294758,60.8152113444141,39.95426800476569,4.5958154529741435,32.9906403596166,0.25262238038514867,11.92334207994624,0.07869119780691944,19.987965012402935,6.867271650473509,34.14614398575466,3.922759644772993,98.07431767311189,27.73136777552123,46.96430179247631,112.26979995120627,33.50215427881571,6.65076311130182,2031
9,0.08357873070556673,25.92862489543492,0.3215492760015272,115.53623181344017,129.93335217713854,66.10654566018813,43.175193767829384,4.927793555230082,35.568791188699,0.24818987012256702,12.900369647535726,0.08875289318467947,21.64060380504553,7.4238306361707025,37.38675853525777,3.8974186535160205,106.47068748290036,29.942516841234184,46.51300486796794,122.36459209608152,35.85601337378469,6.9955235230343975,2032
10,0.07065668844139958,22.01226604445549,0.2609866370849431,104.68884663933841,116.45140870841549,56.64467087254573,36.992056068980695,4.417273883611236,30.599862936241532,0.24221773986050738,11.18385349844344,0.070529405400922,18.628542112846166,6.460053559064794,31.916012394331666,3.8380336458698716,95.05762132330116,26.01678891758757,45.66698298208201,104.64242060683353,31.466765684425557,6.303296199758272,2033
11,0.07542348572593319,23.366506072393907,0.28143426616885403,98.77877852199917,107.97494774024807,59.214507239013216,39.217321463606055,4.653759518092325,32.45999465321005,0.24128882592635467,11.841028035924797,0.07664951635257151,19.7162604490408,6.844295167503141,31.815367980990967,3.8662360475723108,89.36442546350051,27.516157612349414,45.81538898491743,106.76102341861716,33.13864817345614,6.54945590538236,2034
12,0.08078458615623543,25.09012269881427,0.29408032380819965,106.25324392860989,116.16621587973195,63.98516429080946,42.428966659271374,5.084809835835899,34.999651065948804,0.2418488780502145,12.932968584846718,0.08035515034410291,21.378521842741357,7.4821252436998105,33.96686717305835,3.911501005284461,96.21320737650811,30.09916571234358,46.18972085897639,115.04310477597745,35.69133338665692,6.9985430537878655,2035
13,0.08305038231629427,25.814779364637406,0.29949227547952045,104.6147285747101,113.16980426552055,65.49057341694301,43.733826559249714,5.26265471723924,36.012864060635195,0.24163626111145653,13.410779364547965,0.0816995009286503,22.06943762505797,7.769958452498097,33.87815872267029,3.9581128526299882,94.25732883842134,31.2027837403953,46.56675818325974,116.50232555745244,36.775234424887415,7.198431565502732,2036
