id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,sector
30150,on,2025,legislated,high,ref,ref,low,yes,high,0.044528431,medium & heavy-duty transport
30210,on,2025,legislated,ref,ref,low,low,yes,high,0.047224764,medium & heavy-duty transport
30270,on,2025,legislated,low,ref,low,low,yes,high,0.045225094,medium & heavy-duty transport
30330,on,2025,legislated,high,ref,low,low,yes,high,0.048131172,medium & heavy-duty transport
30390,on,2025,legislated,ref,ref,high,low,yes,high,0.040671857,medium & heavy-duty transport
30450,on,2025,legislated,low,ref,high,ref,no,high,0.047520782,medium & heavy-duty transport
30510,on,2025,legislated,low,ref,high,low,yes,high,0.03897704,medium & heavy-duty transport
30570,on,2025,legislated,high,ref,high,low,yes,high,0.041463555,medium & heavy-duty transport
30630,on,2025,legislated,ref,low,ref,low,no,high,0.043705923,medium & heavy-duty transport
30690,on,2025,legislated,low,low,ref,low,no,high,0.041931241,medium & heavy-duty transport
30750,on,2025,legislated,high,low,ref,low,no,high,0.044565097,medium & heavy-duty transport
30810,on,2025,legislated,ref,low,low,low,no,high,0.047261228,medium & heavy-duty transport
30870,on,2025,legislated,low,low,low,low,no,high,0.045260194,medium & heavy-duty transport
30930,on,2025,legislated,high,low,low,low,no,high,0.048169861,medium & heavy-duty transport
30990,on,2025,legislated,ref,low,high,low,no,high,0.040703713,medium & heavy-duty transport
31050,on,2025,legislated,low,low,high,low,no,high,0.039006536,medium & heavy-duty transport
31110,on,2025,legislated,high,ref,high,ref,no,high,0.049915732,medium & heavy-duty transport
31170,on,2025,legislated,high,low,high,low,no,high,0.041497119,medium & heavy-duty transport
31230,on,2025,legislated,ref,low,ref,low,yes,high,0.043705923,medium & heavy-duty transport
31290,on,2025,legislated,low,low,ref,low,yes,high,0.041931241,medium & heavy-duty transport
31350,on,2025,legislated,high,low,ref,low,yes,high,0.044565097,medium & heavy-duty transport
31410,on,2025,legislated,ref,low,low,low,yes,high,0.047261228,medium & heavy-duty transport
31470,on,2025,legislated,low,low,low,low,yes,high,0.045260194,medium & heavy-duty transport
31530,on,2025,legislated,high,low,low,low,yes,high,0.048169861,medium & heavy-duty transport
31590,on,2025,legislated,ref,low,high,low,yes,high,0.040703713,medium & heavy-duty transport
31650,on,2025,legislated,low,low,high,low,yes,high,0.039006536,medium & heavy-duty transport
31710,on,2025,legislated,high,low,high,low,yes,high,0.041497119,medium & heavy-duty transport
31770,on,2025,legislated,ref,ref,ref,ref,yes,high,0.053680022,medium & heavy-duty transport
31830,on,2025,legislated,ref,high,ref,low,no,high,0.043651043,medium & heavy-duty transport
31890,on,2025,legislated,low,high,ref,low,no,high,0.041878214,medium & heavy-duty transport
31950,on,2025,legislated,high,high,ref,low,no,high,0.044506382,medium & heavy-duty transport
32010,on,2025,legislated,ref,high,low,low,no,high,0.047203666,medium & heavy-duty transport
32070,on,2025,legislated,low,high,low,low,no,high,0.045204419,medium & heavy-duty transport
32130,on,2025,legislated,high,high,low,low,no,high,0.048109833,medium & heavy-duty transport
32190,on,2025,legislated,ref,high,high,low,no,high,0.040653472,medium & heavy-duty transport
32250,on,2025,legislated,low,high,high,low,no,high,0.038958289,medium & heavy-duty transport
32310,on,2025,legislated,high,high,high,low,no,high,0.041443501,medium & heavy-duty transport
32370,on,2025,legislated,ref,high,ref,low,yes,high,0.043651043,medium & heavy-duty transport
77790,on,2025,netzero,ref,ref,ref,ref,no,high,0.053680022,medium & heavy-duty transport
77850,on,2025,netzero,low,ref,ref,ref,no,high,0.051286163,medium & heavy-duty transport
