id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,type
36287,on,2050,legislated,high,ref,high,ref,no,high,9022.917,hydro
36357,on,2050,legislated,high,low,high,low,no,high,9022.917,hydro
36427,on,2050,legislated,ref,low,ref,low,yes,high,9022.917,hydro
36497,on,2050,legislated,low,low,ref,low,yes,high,9022.917,hydro
36567,on,2050,legislated,high,low,ref,low,yes,high,9022.917,hydro
36637,on,2050,legislated,ref,low,low,low,yes,high,9022.917,hydro
36707,on,2050,legislated,low,low,low,low,yes,high,9022.917,hydro
36777,on,2050,legislated,high,low,low,low,yes,high,9022.917,hydro
36847,on,2050,legislated,ref,low,high,low,yes,high,9022.917,hydro
36917,on,2050,legislated,low,low,high,low,yes,high,9022.917,hydro
36987,on,2050,legislated,high,low,high,low,yes,high,9022.917,hydro
37057,on,2050,legislated,ref,ref,ref,ref,yes,high,9022.917,hydro
37127,on,2050,legislated,ref,high,ref,low,no,high,9022.917,hydro
37197,on,2050,legislated,low,high,ref,low,no,high,9022.917,hydro
37267,on,2050,legislated,high,high,ref,low,no,high,9022.917,hydro
37337,on,2050,legislated,ref,high,low,low,no,high,9022.917,hydro
37407,on,2050,legislated,low,high,low,low,no,high,9022.917,hydro
37477,on,2050,legislated,high,high,low,low,no,high,9022.917,hydro
37547,on,2050,legislated,ref,high,high,low,no,high,9022.917,hydro
37617,on,2050,legislated,low,high,high,low,no,high,9022.917,hydro
37687,on,2050,legislated,high,high,high,low,no,high,9022.917,hydro
37757,on,2050,legislated,ref,high,ref,low,yes,high,9022.917,hydro
90747,on,2050,netzero,ref,ref,ref,ref,no,high,9022.917,hydro
90817,on,2050,netzero,low,ref,ref,ref,no,high,9022.917,hydro
90887,on,2050,netzero,low,ref,ref,ref,yes,high,9022.917,hydro
90957,on,2050,netzero,low,high,ref,low,yes,high,9022.917,hydro
91027,on,2050,netzero,high,high,ref,low,yes,high,9022.917,hydro
91097,on,2050,netzero,ref,high,low,low,yes,high,9022.917,hydro
91167,on,2050,netzero,low,high,low,low,yes,high,9022.917,hydro
91237,on,2050,netzero,high,high,low,low,yes,high,9022.917,hydro
91307,on,2050,netzero,ref,high,high,low,yes,high,9022.917,hydro
91377,on,2050,netzero,low,high,high,low,yes,high,9022.917,hydro
91447,on,2050,netzero,high,high,high,low,yes,high,9022.917,hydro
91517,on,2050,netzero,high,ref,ref,ref,yes,high,9022.917,hydro
91587,on,2050,netzero,ref,ref,low,ref,yes,high,9022.917,hydro
91657,on,2050,netzero,low,ref,low,ref,yes,high,9022.917,hydro
91727,on,2050,netzero,high,ref,low,ref,yes,high,9022.917,hydro
91797,on,2050,netzero,ref,ref,high,ref,yes,high,9022.917,hydro
91867,on,2050,netzero,low,ref,high,ref,yes,high,9022.917,hydro
91937,on,2050,netzero,high,ref,high,ref,yes,high,9022.917,hydro
92007,on,2050,netzero,ref,low,ref,ref,no,high,9022.917,hydro
92077,on,2050,netzero,low,low,ref,ref,no,high,9022.917,hydro
92147,on,2050,netzero,high,ref,ref,ref,no,high,9022.917,hydro
92217,on,2050,netzero,high,low,ref,ref,no,high,9022.917,hydro
92287,on,2050,netzero,ref,low,low,ref,no,high,9022.917,hydro
92357,on,2050,netzero,low,low,low,ref,no,high,9022.917,hydro
92427,on,2050,netzero,high,low,low,ref,no,high,9022.917,hydro
92497,on,2050,netzero,ref,low,high,ref,no,high,9022.917,hydro
92567,on,2050,netzero,low,low,high,ref,no,high,9022.917,hydro
92637,on,2050,netzero,high,low,high,ref,no,high,9022.917,hydro
92707,on,2050,netzero,ref,low,ref,ref,yes,high,9022.917,hydro
92777,on,2050,netzero,low,low,ref,ref,yes,high,9022.917,hydro
92847,on,2050,netzero,high,low,ref,ref,yes,high,9022.917,hydro
92917,on,2050,netzero,ref,ref,low,ref,no,high,9022.917,hydro
92987,on,2050,netzero,ref,low,low,ref,yes,high,9022.917,hydro
93057,on,2050,netzero,low,low,low,ref,yes,high,9022.917,hydro
93127,on,2050,netzero,high,low,low,ref,yes,high,9022.917,hydro
93197,on,2050,netzero,ref,low,high,ref,yes,high,9022.917,hydro
93267,on,2050,netzero,low,low,high,ref,yes,high,9022.917,hydro
93337,on,2050,netzero,high,low,high,ref,yes,high,9022.917,hydro
93407,on,2050,netzero,ref,high,ref,ref,no,high,9022.917,hydro
93477,on,2050,netzero,low,high,ref,ref,no,high,9022.917,hydro
93547,on,2050,netzero,high,high,ref,ref,no,high,9022.917,hydro
93617,on,2050,netzero,ref,high,low,ref,no,high,9022.917,hydro
93687,on,2050,netzero,low,ref,low,ref,no,high,9022.917,hydro
93757,on,2050,netzero,low,high,low,ref,no,high,9022.917,hydro
93827,on,2050,netzero,high,high,low,ref,no,high,9022.917,hydro
93897,on,2050,netzero,ref,high,high,ref,no,high,9022.917,hydro
93967,on,2050,netzero,low,high,high,ref,no,high,9022.917,hydro
94037,on,2050,netzero,high,high,high,ref,no,high,9022.917,hydro
94107,on,2050,netzero,ref,high,ref,ref,yes,high,9022.917,hydro
94177,on,2050,netzero,low,high,ref,ref,yes,high,9022.917,hydro
94247,on,2050,netzero,high,high,ref,ref,yes,high,9022.917,hydro
94317,on,2050,netzero,ref,high,low,ref,yes,high,9022.917,hydro
94387,on,2050,netzero,low,high,low,ref,yes,high,9022.917,hydro
94457,on,2050,netzero,high,ref,low,ref,no,high,9022.917,hydro
94527,on,2050,netzero,high,high,low,ref,yes,high,9022.917,hydro
94597,on,2050,netzero,ref,high,high,ref,yes,high,9022.917,hydro
94667,on,2050,netzero,low,high,high,ref,yes,high,9022.917,hydro
94737,on,2050,netzero,high,high,high,ref,yes,high,9022.917,hydro
94807,on,2050,netzero,ref,ref,ref,low,no,high,9022.917,hydro
94877,on,2050,netzero,low,ref,ref,low,no,high,9022.917,hydro
94947,on,2050,netzero,high,ref,ref,low,no,high,9022.917,hydro
95017,on,2050,netzero,ref,ref,low,low,no,high,9022.917,hydro
95087,on,2050,netzero,low,ref,low,low,no,high,9022.917,hydro
95157,on,2050,netzero,high,ref,low,low,no,high,9022.917,hydro
95227,on,2050,netzero,ref,ref,high,ref,no,high,9022.917,hydro
95297,on,2050,netzero,ref,ref,high,low,no,high,9022.917,hydro
95367,on,2050,netzero,low,ref,high,low,no,high,9022.917,hydro
95437,on,2050,netzero,high,ref,high,low,no,high,9022.917,hydro
95507,on,2050,netzero,ref,ref,ref,low,yes,high,9022.917,hydro
95577,on,2050,netzero,low,ref,ref,low,yes,high,9022.917,hydro
95647,on,2050,netzero,high,ref,ref,low,yes,high,9022.917,hydro
95717,on,2050,netzero,ref,ref,low,low,yes,high,9022.917,hydro
95787,on,2050,netzero,low,ref,low,low,yes,high,9022.917,hydro
95857,on,2050,netzero,high,ref,low,low,yes,high,9022.917,hydro
95927,on,2050,netzero,ref,ref,high,low,yes,high,9022.917,hydro
95997,on,2050,netzero,low,ref,high,ref,no,high,9022.917,hydro
96067,on,2050,netzero,low,ref,high,low,yes,high,9022.917,hydro
96137,on,2050,netzero,high,ref,high,low,yes,high,9022.917,hydro
96207,on,2050,netzero,ref,low,ref,low,no,high,9022.917,hydro
96277,on,2050,netzero,low,low,ref,low,no,high,9022.917,hydro
96347,on,2050,netzero,high,low,ref,low,no,high,9022.917,hydro
96417,on,2050,netzero,ref,low,low,low,no,high,9022.917,hydro
96487,on,2050,netzero,low,low,low,low,no,high,9022.917,hydro
96557,on,2050,netzero,high,low,low,low,no,high,9022.917,hydro
96627,on,2050,netzero,ref,low,high,low,no,high,9022.917,hydro
96697,on,2050,netzero,low,low,high,low,no,high,9022.917,hydro
96767,on,2050,netzero,high,ref,high,ref,no,high,9022.917,hydro
96837,on,2050,netzero,high,low,high,low,no,high,9022.917,hydro
96907,on,2050,netzero,ref,low,ref,low,yes,high,9022.917,hydro
96977,on,2050,netzero,low,low,ref,low,yes,high,9022.917,hydro
97047,on,2050,netzero,high,low,ref,low,yes,high,9022.917,hydro
97117,on,2050,netzero,ref,low,low,low,yes,high,9022.917,hydro
97187,on,2050,netzero,low,low,low,low,yes,high,9022.917,hydro
97257,on,2050,netzero,high,low,low,low,yes,high,9022.917,hydro
97327,on,2050,netzero,ref,low,high,low,yes,high,9022.917,hydro
97397,on,2050,netzero,low,low,high,low,yes,high,9022.917,hydro
97467,on,2050,netzero,high,low,high,low,yes,high,9022.917,hydro
97537,on,2050,netzero,ref,ref,ref,ref,yes,high,9022.917,hydro
97607,on,2050,netzero,ref,high,ref,low,no,high,9022.917,hydro
97677,on,2050,netzero,low,high,ref,low,no,high,9022.917,hydro
97747,on,2050,netzero,high,high,ref,low,no,high,9022.917,hydro
97817,on,2050,netzero,ref,high,low,low,no,high,9022.917,hydro
97887,on,2050,netzero,low,high,low,low,no,high,9022.917,hydro
97957,on,2050,netzero,high,high,low,low,no,high,9022.917,hydro
98027,on,2050,netzero,ref,high,high,low,no,high,9022.917,hydro
98097,on,2050,netzero,low,high,high,low,no,high,9022.917,hydro
98167,on,2050,netzero,high,high,high,low,no,high,9022.917,hydro
98237,on,2050,netzero,ref,high,ref,low,yes,high,9022.917,hydro
151227,on,2050,netzero,ref,ref,ref,ref,no,low,9022.917,hydro
151297,on,2050,netzero,low,ref,ref,ref,no,low,9022.917,hydro
151367,on,2050,netzero,low,ref,ref,ref,yes,low,9022.917,hydro
151437,on,2050,netzero,low,high,ref,low,yes,low,9022.917,hydro
151507,on,2050,netzero,high,high,ref,low,yes,low,9022.917,hydro
151577,on,2050,netzero,ref,high,low,low,yes,low,9022.917,hydro
151647,on,2050,netzero,low,high,low,low,yes,low,9022.917,hydro
151717,on,2050,netzero,high,high,low,low,yes,low,9022.917,hydro
151787,on,2050,netzero,ref,high,high,low,yes,low,9022.917,hydro
151857,on,2050,netzero,low,high,high,low,yes,low,9022.917,hydro
151927,on,2050,netzero,high,high,high,low,yes,low,9022.917,hydro
151997,on,2050,netzero,high,ref,ref,ref,yes,low,9022.917,hydro
152067,on,2050,netzero,ref,ref,low,ref,yes,low,9022.917,hydro
152137,on,2050,netzero,low,ref,low,ref,yes,low,9022.917,hydro
152207,on,2050,netzero,high,ref,low,ref,yes,low,9022.917,hydro
152277,on,2050,netzero,ref,ref,high,ref,yes,low,9022.917,hydro
152347,on,2050,netzero,low,ref,high,ref,yes,low,9022.917,hydro
152417,on,2050,netzero,high,ref,high,ref,yes,low,9022.917,hydro
152487,on,2050,netzero,ref,low,ref,ref,no,low,9022.917,hydro
152557,on,2050,netzero,low,low,ref,ref,no,low,9022.917,hydro
152627,on,2050,netzero,high,ref,ref,ref,no,low,9022.917,hydro
152697,on,2050,netzero,high,low,ref,ref,no,low,9022.917,hydro
152767,on,2050,netzero,ref,low,low,ref,no,low,9022.917,hydro
152837,on,2050,netzero,low,low,low,ref,no,low,9022.917,hydro
152907,on,2050,netzero,high,low,low,ref,no,low,9022.917,hydro
152977,on,2050,netzero,ref,low,high,ref,no,low,9022.917,hydro
153047,on,2050,netzero,low,low,high,ref,no,low,9022.917,hydro
153117,on,2050,netzero,high,low,high,ref,no,low,9022.917,hydro
153187,on,2050,netzero,ref,low,ref,ref,yes,low,9022.917,hydro
153257,on,2050,netzero,low,low,ref,ref,yes,low,9022.917,hydro
153327,on,2050,netzero,high,low,ref,ref,yes,low,9022.917,hydro
153397,on,2050,netzero,ref,ref,low,ref,no,low,9022.917,hydro
153467,on,2050,netzero,ref,low,low,ref,yes,low,9022.917,hydro
153537,on,2050,netzero,low,low,low,ref,yes,low,9022.917,hydro
153607,on,2050,netzero,high,low,low,ref,yes,low,9022.917,hydro
153677,on,2050,netzero,ref,low,high,ref,yes,low,9022.917,hydro
153747,on,2050,netzero,low,low,high,ref,yes,low,9022.917,hydro
153817,on,2050,netzero,high,low,high,ref,yes,low,9022.917,hydro
153887,on,2050,netzero,ref,high,ref,ref,no,low,9022.917,hydro
153957,on,2050,netzero,low,high,ref,ref,no,low,9022.917,hydro
154027,on,2050,netzero,high,high,ref,ref,no,low,9022.917,hydro
154097,on,2050,netzero,ref,high,low,ref,no,low,9022.917,hydro
154167,on,2050,netzero,low,ref,low,ref,no,low,9022.917,hydro
154237,on,2050,netzero,low,high,low,ref,no,low,9022.917,hydro
154307,on,2050,netzero,high,high,low,ref,no,low,9022.917,hydro
154377,on,2050,netzero,ref,high,high,ref,no,low,9022.917,hydro
154447,on,2050,netzero,low,high,high,ref,no,low,9022.917,hydro
154517,on,2050,netzero,high,high,high,ref,no,low,9022.917,hydro
154587,on,2050,netzero,ref,high,ref,ref,yes,low,9022.917,hydro
154657,on,2050,netzero,low,high,ref,ref,yes,low,9022.917,hydro
154727,on,2050,netzero,high,high,ref,ref,yes,low,9022.917,hydro
154797,on,2050,netzero,ref,high,low,ref,yes,low,9022.917,hydro
154867,on,2050,netzero,low,high,low,ref,yes,low,9022.917,hydro
154937,on,2050,netzero,high,ref,low,ref,no,low,9022.917,hydro
155007,on,2050,netzero,high,high,low,ref,yes,low,9022.917,hydro
155077,on,2050,netzero,ref,high,high,ref,yes,low,9022.917,hydro
155147,on,2050,netzero,low,high,high,ref,yes,low,9022.917,hydro
155217,on,2050,netzero,high,high,high,ref,yes,low,9022.917,hydro
155287,on,2050,netzero,ref,ref,ref,low,no,low,9022.917,hydro
155357,on,2050,netzero,low,ref,ref,low,no,low,9022.917,hydro
155427,on,2050,netzero,high,ref,ref,low,no,low,9022.917,hydro
155497,on,2050,netzero,ref,ref,low,low,no,low,9022.917,hydro
155567,on,2050,netzero,low,ref,low,low,no,low,9022.917,hydro
155637,on,2050,netzero,high,ref,low,low,no,low,9022.917,hydro
155707,on,2050,netzero,ref,ref,high,ref,no,low,9022.917,hydro
155777,on,2050,netzero,ref,ref,high,low,no,low,9022.917,hydro
155847,on,2050,netzero,low,ref,high,low,no,low,9022.917,hydro
155917,on,2050,netzero,high,ref,high,low,no,low,9022.917,hydro
155987,on,2050,netzero,ref,ref,ref,low,yes,low,9022.917,hydro
156057,on,2050,netzero,low,ref,ref,low,yes,low,9022.917,hydro
156127,on,2050,netzero,high,ref,ref,low,yes,low,9022.917,hydro
156197,on,2050,netzero,ref,ref,low,low,yes,low,9022.917,hydro
156267,on,2050,netzero,low,ref,low,low,yes,low,9022.917,hydro
156337,on,2050,netzero,high,ref,low,low,yes,low,9022.917,hydro
156407,on,2050,netzero,ref,ref,high,low,yes,low,9022.917,hydro
156477,on,2050,netzero,low,ref,high,ref,no,low,9022.917,hydro
156547,on,2050,netzero,low,ref,high,low,yes,low,9022.917,hydro
156617,on,2050,netzero,high,ref,high,low,yes,low,9022.917,hydro
156687,on,2050,netzero,ref,low,ref,low,no,low,9022.917,hydro
156757,on,2050,netzero,low,low,ref,low,no,low,9022.917,hydro
156827,on,2050,netzero,high,low,ref,low,no,low,9022.917,hydro
156897,on,2050,netzero,ref,low,low,low,no,low,9022.917,hydro
156967,on,2050,netzero,low,low,low,low,no,low,9022.917,hydro
157037,on,2050,netzero,high,low,low,low,no,low,9022.917,hydro
157107,on,2050,netzero,ref,low,high,low,no,low,9022.917,hydro
157177,on,2050,netzero,low,low,high,low,no,low,9022.917,hydro
157247,on,2050,netzero,high,ref,high,ref,no,low,9022.917,hydro
157317,on,2050,netzero,high,low,high,low,no,low,9022.917,hydro
157387,on,2050,netzero,ref,low,ref,low,yes,low,9022.917,hydro
157457,on,2050,netzero,low,low,ref,low,yes,low,9022.917,hydro
157527,on,2050,netzero,high,low,ref,low,yes,low,9022.917,hydro
157597,on,2050,netzero,ref,low,low,low,yes,low,9022.917,hydro
157667,on,2050,netzero,low,low,low,low,yes,low,9022.917,hydro
157737,on,2050,netzero,high,low,low,low,yes,low,9022.917,hydro
157807,on,2050,netzero,ref,low,high,low,yes,low,9022.917,hydro
157877,on,2050,netzero,low,low,high,low,yes,low,9022.917,hydro
157947,on,2050,netzero,high,low,high,low,yes,low,9022.917,hydro
158017,on,2050,netzero,ref,ref,ref,ref,yes,low,9022.917,hydro
158087,on,2050,netzero,ref,high,ref,low,no,low,9022.917,hydro
158157,on,2050,netzero,low,high,ref,low,no,low,9022.917,hydro
158227,on,2050,netzero,high,high,ref,low,no,low,9022.917,hydro
158297,on,2050,netzero,ref,high,low,low,no,low,9022.917,hydro
158367,on,2050,netzero,low,high,low,low,no,low,9022.917,hydro
158437,on,2050,netzero,high,high,low,low,no,low,9022.917,hydro
158507,on,2050,netzero,ref,high,high,low,no,low,9022.917,hydro
158577,on,2050,netzero,low,high,high,low,no,low,9022.917,hydro
158647,on,2050,netzero,high,high,high,low,no,low,9022.917,hydro
158717,on,2050,netzero,ref,high,ref,low,yes,low,9022.917,hydro
30268,on,2020,legislated,ref,ref,ref,ref,no,high,8881.363495,natural gas
30338,on,2020,legislated,low,ref,ref,ref,no,high,8895.480582,natural gas
30408,on,2020,legislated,low,ref,ref,ref,yes,high,8895.480582,natural gas
30478,on,2020,legislated,low,high,ref,low,yes,high,8895.902187,natural gas
30548,on,2020,legislated,high,high,ref,low,yes,high,8870.160541,natural gas
30618,on,2020,legislated,ref,high,low,low,yes,high,8881.524329,natural gas
30688,on,2020,legislated,low,high,low,low,yes,high,8895.902187,natural gas
30758,on,2020,legislated,high,high,low,low,yes,high,8870.160541,natural gas
30828,on,2020,legislated,ref,high,high,low,yes,high,8881.524329,natural gas
30898,on,2020,legislated,low,high,high,low,yes,high,8895.902187,natural gas
30968,on,2020,legislated,high,high,high,low,yes,high,8870.160541,natural gas
31038,on,2020,legislated,high,ref,ref,ref,yes,high,8869.999154,natural gas
31108,on,2020,legislated,ref,ref,low,ref,yes,high,8881.628427,natural gas
31178,on,2020,legislated,low,ref,low,ref,yes,high,8895.480582,natural gas
31248,on,2020,legislated,high,ref,low,ref,yes,high,8869.999154,natural gas
31318,on,2020,legislated,ref,ref,high,ref,yes,high,8881.628427,natural gas
31388,on,2020,legislated,low,ref,high,ref,yes,high,8895.480582,natural gas
31458,on,2020,legislated,high,ref,high,ref,yes,high,8869.999154,natural gas
31528,on,2020,legislated,ref,low,ref,ref,no,high,8881.024637,natural gas
31598,on,2020,legislated,low,low,ref,ref,no,high,8895.142573,natural gas
31668,on,2020,legislated,high,ref,ref,ref,no,high,8869.999154,natural gas
31738,on,2020,legislated,high,low,ref,ref,no,high,8869.505197,natural gas
31808,on,2020,legislated,ref,low,low,ref,no,high,8881.024637,natural gas
31878,on,2020,legislated,low,low,low,ref,no,high,8895.142573,natural gas
31948,on,2020,legislated,high,low,low,ref,no,high,8869.505197,natural gas
32018,on,2020,legislated,ref,low,high,ref,no,high,8881.024637,natural gas
32088,on,2020,legislated,low,low,high,ref,no,high,8895.142573,natural gas
32158,on,2020,legislated,high,low,high,ref,no,high,8869.505197,natural gas
32228,on,2020,legislated,ref,low,ref,ref,yes,high,8881.024637,natural gas
32298,on,2020,legislated,low,low,ref,ref,yes,high,8895.142573,natural gas
32368,on,2020,legislated,high,low,ref,ref,yes,high,8869.505197,natural gas
32438,on,2020,legislated,ref,ref,low,ref,no,high,8881.628427,natural gas
32508,on,2020,legislated,ref,low,low,ref,yes,high,8881.024637,natural gas
32578,on,2020,legislated,low,low,low,ref,yes,high,8895.142573,natural gas
32648,on,2020,legislated,high,low,low,ref,yes,high,8869.505197,natural gas
32718,on,2020,legislated,ref,low,high,ref,yes,high,8881.024637,natural gas
32788,on,2020,legislated,low,low,high,ref,yes,high,8895.142573,natural gas
32858,on,2020,legislated,high,low,high,ref,yes,high,8869.505197,natural gas
32928,on,2020,legislated,ref,high,ref,ref,no,high,8881.524329,natural gas
32998,on,2020,legislated,low,high,ref,ref,no,high,8895.902187,natural gas
33068,on,2020,legislated,high,high,ref,ref,no,high,8870.160541,natural gas
33138,on,2020,legislated,ref,high,low,ref,no,high,8881.524329,natural gas
33208,on,2020,legislated,low,ref,low,ref,no,high,8895.480582,natural gas
33278,on,2020,legislated,low,high,low,ref,no,high,8895.902187,natural gas
33348,on,2020,legislated,high,high,low,ref,no,high,8870.160541,natural gas
33418,on,2020,legislated,ref,high,high,ref,no,high,8881.524329,natural gas
33488,on,2020,legislated,low,high,high,ref,no,high,8895.902187,natural gas
33558,on,2020,legislated,high,high,high,ref,no,high,8870.160541,natural gas
33628,on,2020,legislated,ref,high,ref,ref,yes,high,8881.524329,natural gas
33698,on,2020,legislated,low,high,ref,ref,yes,high,8895.902187,natural gas
33768,on,2020,legislated,high,high,ref,ref,yes,high,8870.160541,natural gas
33838,on,2020,legislated,ref,high,low,ref,yes,high,8881.524329,natural gas
33908,on,2020,legislated,low,high,low,ref,yes,high,8895.902187,natural gas
33978,on,2020,legislated,high,ref,low,ref,no,high,8869.999154,natural gas
34048,on,2020,legislated,high,high,low,ref,yes,high,8870.160541,natural gas
34118,on,2020,legislated,ref,high,high,ref,yes,high,8881.524329,natural gas
34188,on,2020,legislated,low,high,high,ref,yes,high,8895.902187,natural gas
34258,on,2020,legislated,high,high,high,ref,yes,high,8870.160541,natural gas
34328,on,2020,legislated,ref,ref,ref,low,no,high,8881.628427,natural gas
34398,on,2020,legislated,low,ref,ref,low,no,high,8895.480582,natural gas
34468,on,2020,legislated,high,ref,ref,low,no,high,8869.999154,natural gas
34538,on,2020,legislated,ref,ref,low,low,no,high,8881.628427,natural gas
34608,on,2020,legislated,low,ref,low,low,no,high,8895.480582,natural gas
34678,on,2020,legislated,high,ref,low,low,no,high,8869.999154,natural gas
34748,on,2020,legislated,ref,ref,high,ref,no,high,8881.628427,natural gas
34818,on,2020,legislated,ref,ref,high,low,no,high,8881.628427,natural gas
34888,on,2020,legislated,low,ref,high,low,no,high,8895.480582,natural gas
34958,on,2020,legislated,high,ref,high,low,no,high,8869.999154,natural gas
35028,on,2020,legislated,ref,ref,ref,low,yes,high,8881.628427,natural gas
35098,on,2020,legislated,low,ref,ref,low,yes,high,8895.480582,natural gas
35168,on,2020,legislated,high,ref,ref,low,yes,high,8869.999154,natural gas
35238,on,2020,legislated,ref,ref,low,low,yes,high,8881.628427,natural gas
35308,on,2020,legislated,low,ref,low,low,yes,high,8895.480582,natural gas
35378,on,2020,legislated,high,ref,low,low,yes,high,8869.999154,natural gas
35448,on,2020,legislated,ref,ref,high,low,yes,high,8881.628427,natural gas
35518,on,2020,legislated,low,ref,high,ref,no,high,8895.480582,natural gas
35588,on,2020,legislated,low,ref,high,low,yes,high,8895.480582,natural gas
35658,on,2020,legislated,high,ref,high,low,yes,high,8869.999154,natural gas
35728,on,2020,legislated,ref,low,ref,low,no,high,8881.024637,natural gas
35798,on,2020,legislated,low,low,ref,low,no,high,8895.142573,natural gas
35868,on,2020,legislated,high,low,ref,low,no,high,8869.505197,natural gas
35938,on,2020,legislated,ref,low,low,low,no,high,8881.024637,natural gas
36008,on,2020,legislated,low,low,low,low,no,high,8895.142573,natural gas
36078,on,2020,legislated,high,low,low,low,no,high,8869.505197,natural gas
36148,on,2020,legislated,ref,low,high,low,no,high,8881.024637,natural gas
36218,on,2020,legislated,low,low,high,low,no,high,8895.142573,natural gas
36288,on,2020,legislated,high,ref,high,ref,no,high,8869.999154,natural gas
36358,on,2020,legislated,high,low,high,low,no,high,8869.505197,natural gas
36428,on,2020,legislated,ref,low,ref,low,yes,high,8881.024637,natural gas
36498,on,2020,legislated,low,low,ref,low,yes,high,8895.142573,natural gas
36568,on,2020,legislated,high,low,ref,low,yes,high,8869.505197,natural gas
36638,on,2020,legislated,ref,low,low,low,yes,high,8881.024637,natural gas
36708,on,2020,legislated,low,low,low,low,yes,high,8895.142573,natural gas
36778,on,2020,legislated,high,low,low,low,yes,high,8869.505197,natural gas
36848,on,2020,legislated,ref,low,high,low,yes,high,8881.024637,natural gas
36918,on,2020,legislated,low,low,high,low,yes,high,8895.142573,natural gas
36988,on,2020,legislated,high,low,high,low,yes,high,8869.505197,natural gas
37058,on,2020,legislated,ref,ref,ref,ref,yes,high,8881.363495,natural gas
37128,on,2020,legislated,ref,high,ref,low,no,high,8881.524329,natural gas
37198,on,2020,legislated,low,high,ref,low,no,high,8895.902187,natural gas
37268,on,2020,legislated,high,high,ref,low,no,high,8870.160541,natural gas
37338,on,2020,legislated,ref,high,low,low,no,high,8881.524329,natural gas
37408,on,2020,legislated,low,high,low,low,no,high,8895.902187,natural gas
37478,on,2020,legislated,high,high,low,low,no,high,8870.160541,natural gas
37548,on,2020,legislated,ref,high,high,low,no,high,8881.524329,natural gas
37618,on,2020,legislated,low,high,high,low,no,high,8895.902187,natural gas
37688,on,2020,legislated,high,high,high,low,no,high,8870.160541,natural gas
37758,on,2020,legislated,ref,high,ref,low,yes,high,8881.524329,natural gas
90748,on,2020,netzero,ref,ref,ref,ref,no,high,8881.363495,natural gas
90818,on,2020,netzero,low,ref,ref,ref,no,high,8895.480582,natural gas
90888,on,2020,netzero,low,ref,ref,ref,yes,high,8895.480582,natural gas
90958,on,2020,netzero,low,high,ref,low,yes,high,8895.902187,natural gas
91028,on,2020,netzero,high,high,ref,low,yes,high,8870.160541,natural gas
91098,on,2020,netzero,ref,high,low,low,yes,high,8881.524329,natural gas
91168,on,2020,netzero,low,high,low,low,yes,high,8895.902187,natural gas
91238,on,2020,netzero,high,high,low,low,yes,high,8870.160541,natural gas
91308,on,2020,netzero,ref,high,high,low,yes,high,8881.524329,natural gas
91378,on,2020,netzero,low,high,high,low,yes,high,8895.902187,natural gas
91448,on,2020,netzero,high,high,high,low,yes,high,8870.160541,natural gas
91518,on,2020,netzero,high,ref,ref,ref,yes,high,8869.999154,natural gas
91588,on,2020,netzero,ref,ref,low,ref,yes,high,8881.628427,natural gas
91658,on,2020,netzero,low,ref,low,ref,yes,high,8895.480582,natural gas
91728,on,2020,netzero,high,ref,low,ref,yes,high,8869.999154,natural gas
91798,on,2020,netzero,ref,ref,high,ref,yes,high,8881.628427,natural gas
91868,on,2020,netzero,low,ref,high,ref,yes,high,8895.480582,natural gas
91938,on,2020,netzero,high,ref,high,ref,yes,high,8869.999154,natural gas
92008,on,2020,netzero,ref,low,ref,ref,no,high,8881.024637,natural gas
92078,on,2020,netzero,low,low,ref,ref,no,high,8895.142573,natural gas
92148,on,2020,netzero,high,ref,ref,ref,no,high,8869.912805,natural gas
92218,on,2020,netzero,high,low,ref,ref,no,high,8869.505197,natural gas
92288,on,2020,netzero,ref,low,low,ref,no,high,8881.024637,natural gas
92358,on,2020,netzero,low,low,low,ref,no,high,8895.142573,natural gas
92428,on,2020,netzero,high,low,low,ref,no,high,8869.505197,natural gas
92498,on,2020,netzero,ref,low,high,ref,no,high,8881.024637,natural gas
92568,on,2020,netzero,low,low,high,ref,no,high,8895.142573,natural gas
92638,on,2020,netzero,high,low,high,ref,no,high,8869.505197,natural gas
92708,on,2020,netzero,ref,low,ref,ref,yes,high,8881.024637,natural gas
92778,on,2020,netzero,low,low,ref,ref,yes,high,8895.142573,natural gas
92848,on,2020,netzero,high,low,ref,ref,yes,high,8869.505197,natural gas
92918,on,2020,netzero,ref,ref,low,ref,no,high,8881.628427,natural gas
92988,on,2020,netzero,ref,low,low,ref,yes,high,8881.024637,natural gas
93058,on,2020,netzero,low,low,low,ref,yes,high,8895.142573,natural gas
93128,on,2020,netzero,high,low,low,ref,yes,high,8869.505197,natural gas
93198,on,2020,netzero,ref,low,high,ref,yes,high,8881.024637,natural gas
93268,on,2020,netzero,low,low,high,ref,yes,high,8895.142573,natural gas
93338,on,2020,netzero,high,low,high,ref,yes,high,8869.505197,natural gas
93408,on,2020,netzero,ref,high,ref,ref,no,high,8881.524329,natural gas
93478,on,2020,netzero,low,high,ref,ref,no,high,8895.902187,natural gas
93548,on,2020,netzero,high,high,ref,ref,no,high,8870.160541,natural gas
93618,on,2020,netzero,ref,high,low,ref,no,high,8881.524329,natural gas
93688,on,2020,netzero,low,ref,low,ref,no,high,8895.480582,natural gas
93758,on,2020,netzero,low,high,low,ref,no,high,8895.902187,natural gas
