id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,sector
157346,on,2020,netzero,high,low,high,low,no,low,502.3852898,residential buildings
157416,on,2020,netzero,ref,low,ref,low,yes,low,502.3866723,residential buildings
157486,on,2020,netzero,low,low,ref,low,yes,low,502.3823037,residential buildings
157556,on,2020,netzero,high,low,ref,low,yes,low,502.3852898,residential buildings
157626,on,2020,netzero,ref,low,low,low,yes,low,502.3866723,residential buildings
157696,on,2020,netzero,low,low,low,low,yes,low,502.3823037,residential buildings
157766,on,2020,netzero,high,low,low,low,yes,low,502.3852898,residential buildings
157836,on,2020,netzero,ref,low,high,low,yes,low,502.3866723,residential buildings
157906,on,2020,netzero,low,low,high,low,yes,low,502.3823037,residential buildings
157976,on,2020,netzero,high,low,high,low,yes,low,502.3852898,residential buildings
158046,on,2020,netzero,ref,ref,ref,ref,yes,low,502.3921117,residential buildings
158116,on,2020,netzero,ref,high,ref,low,no,low,502.3970931,residential buildings
158186,on,2020,netzero,low,high,ref,low,no,low,502.3930567,residential buildings
158256,on,2020,netzero,high,high,ref,low,no,low,502.3960535,residential buildings
158326,on,2020,netzero,ref,high,low,low,no,low,502.3970931,residential buildings
158396,on,2020,netzero,low,high,low,low,no,low,502.3930567,residential buildings
158466,on,2020,netzero,high,high,low,low,no,low,502.3960535,residential buildings
158536,on,2020,netzero,ref,high,high,low,no,low,502.3970931,residential buildings
158606,on,2020,netzero,low,high,high,low,no,low,502.3930567,residential buildings
158676,on,2020,netzero,high,high,high,low,no,low,502.3960535,residential buildings
158746,on,2020,netzero,ref,high,ref,low,yes,low,502.3970931,residential buildings
30297,on,2025,legislated,ref,ref,ref,ref,no,high,509.586299,residential buildings
30367,on,2025,legislated,low,ref,ref,ref,no,high,510.6635711,residential buildings
30437,on,2025,legislated,low,ref,ref,ref,yes,high,510.6635711,residential buildings
30507,on,2025,legislated,low,high,ref,low,yes,high,509.2842307,residential buildings
30577,on,2025,legislated,high,high,ref,low,yes,high,508.8039782,residential buildings
30647,on,2025,legislated,ref,high,low,low,yes,high,508.088088,residential buildings
30717,on,2025,legislated,low,high,low,low,yes,high,509.283804,residential buildings
30787,on,2025,legislated,high,high,low,low,yes,high,508.8066117,residential buildings
30857,on,2025,legislated,ref,high,high,low,yes,high,508.0893484,residential buildings
30927,on,2025,legislated,low,high,high,low,yes,high,509.2846507,residential buildings
30997,on,2025,legislated,high,high,high,low,yes,high,508.8077837,residential buildings
31067,on,2025,legislated,high,ref,ref,ref,yes,high,510.3551275,residential buildings
31137,on,2025,legislated,ref,ref,low,ref,yes,high,509.5856423,residential buildings
31207,on,2025,legislated,low,ref,low,ref,yes,high,510.6661556,residential buildings
31277,on,2025,legislated,high,ref,low,ref,yes,high,510.3544474,residential buildings
31347,on,2025,legislated,ref,ref,high,ref,yes,high,509.5868317,residential buildings
31417,on,2025,legislated,low,ref,high,ref,yes,high,510.6631785,residential buildings
31487,on,2025,legislated,high,ref,high,ref,yes,high,510.3554437,residential buildings
31557,on,2025,legislated,ref,low,ref,ref,no,high,509.5928907,residential buildings
31627,on,2025,legislated,low,low,ref,ref,no,high,510.6660389,residential buildings
31697,on,2025,legislated,high,ref,ref,ref,no,high,510.3551275,residential buildings
31767,on,2025,legislated,high,low,ref,ref,no,high,510.3567314,residential buildings
31837,on,2025,legislated,ref,low,low,ref,no,high,509.5916468,residential buildings
31907,on,2025,legislated,low,low,low,ref,no,high,510.6680214,residential buildings
31977,on,2025,legislated,high,low,low,ref,no,high,510.357196,residential buildings
32047,on,2025,legislated,ref,low,high,ref,no,high,509.5928633,residential buildings
32117,on,2025,legislated,low,low,high,ref,no,high,510.6688059,residential buildings
32187,on,2025,legislated,high,low,high,ref,no,high,510.3611592,residential buildings
32257,on,2025,legislated,ref,low,ref,ref,yes,high,509.5928907,residential buildings
32327,on,2025,legislated,low,low,ref,ref,yes,high,510.6660389,residential buildings
32397,on,2025,legislated,high,low,ref,ref,yes,high,510.3567314,residential buildings
32467,on,2025,legislated,ref,ref,low,ref,no,high,509.5856423,residential buildings
32537,on,2025,legislated,ref,low,low,ref,yes,high,509.5916468,residential buildings
32607,on,2025,legislated,low,low,low,ref,yes,high,510.6680214,residential buildings
32677,on,2025,legislated,high,low,low,ref,yes,high,510.357196,residential buildings
32747,on,2025,legislated,ref,low,high,ref,yes,high,509.5928633,residential buildings
32817,on,2025,legislated,low,low,high,ref,yes,high,510.6688059,residential buildings
32887,on,2025,legislated,high,low,high,ref,yes,high,510.3611592,residential buildings
32957,on,2025,legislated,ref,high,ref,ref,no,high,509.4823397,residential buildings
33027,on,2025,legislated,low,high,ref,ref,no,high,510.564418,residential buildings
