id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,fuel_name
33791,on,2030,legislated,ref,high,high,low,no,high,574.5902687,electricity
33854,on,2030,legislated,low,high,high,low,no,high,591.7771897,electricity
33917,on,2030,legislated,high,high,high,low,no,high,563.032595,electricity
33980,on,2030,legislated,ref,high,ref,low,yes,high,574.728345,electricity
81671,on,2030,netzero,ref,ref,ref,ref,no,high,573.9171386,electricity
81734,on,2030,netzero,low,ref,ref,ref,no,high,599.1516542,electricity
81797,on,2030,netzero,low,ref,ref,ref,yes,high,599.1495867,electricity
81860,on,2030,netzero,low,high,ref,low,yes,high,587.8746472,electricity
81923,on,2030,netzero,high,high,ref,low,yes,high,559.6939341,electricity
81986,on,2030,netzero,ref,high,low,low,yes,high,571.8961833,electricity
82049,on,2030,netzero,low,high,low,low,yes,high,588.1552738,electricity
82112,on,2030,netzero,high,high,low,low,yes,high,560.3593879,electricity
82175,on,2030,netzero,ref,high,high,low,yes,high,571.4726885,electricity
82238,on,2030,netzero,low,high,high,low,yes,high,587.8199599,electricity
82301,on,2030,netzero,high,high,high,low,yes,high,559.5293419,electricity
82364,on,2030,netzero,high,ref,ref,ref,yes,high,557.3489591,electricity
82427,on,2030,netzero,ref,ref,low,ref,yes,high,574.6019043,electricity
82490,on,2030,netzero,low,ref,low,ref,yes,high,599.7000359,electricity
82553,on,2030,netzero,high,ref,low,ref,yes,high,557.9185368,electricity
82616,on,2030,netzero,ref,ref,high,ref,yes,high,573.7929332,electricity
82679,on,2030,netzero,low,ref,high,ref,yes,high,598.9947602,electricity
82742,on,2030,netzero,high,ref,high,ref,yes,high,557.2922064,electricity
82805,on,2030,netzero,ref,low,ref,ref,no,high,573.9202595,electricity
82868,on,2030,netzero,low,low,ref,ref,no,high,598.7691586,electricity
82931,on,2030,netzero,high,ref,ref,ref,no,high,557.4318875,electricity
82994,on,2030,netzero,high,low,ref,ref,no,high,557.0235765,electricity
83057,on,2030,netzero,ref,low,low,ref,no,high,574.488959,electricity
83120,on,2030,netzero,low,low,low,ref,no,high,599.3470655,electricity
83183,on,2030,netzero,high,low,low,ref,no,high,557.5095221,electricity
83246,on,2030,netzero,ref,low,high,ref,no,high,573.8045024,electricity
83309,on,2030,netzero,low,low,high,ref,no,high,598.6435967,electricity
83372,on,2030,netzero,high,low,high,ref,no,high,556.8111159,electricity
83435,on,2030,netzero,ref,low,ref,ref,yes,high,573.9353401,electricity
83498,on,2030,netzero,low,low,ref,ref,yes,high,598.768831,electricity
83561,on,2030,netzero,high,low,ref,ref,yes,high,556.9706896,electricity
83624,on,2030,netzero,ref,ref,low,ref,no,high,574.5057874,electricity
83687,on,2030,netzero,ref,low,low,ref,yes,high,574.4920414,electricity
83750,on,2030,netzero,low,low,low,ref,yes,high,599.3468557,electricity
83813,on,2030,netzero,high,low,low,ref,yes,high,557.5061849,electricity
83876,on,2030,netzero,ref,low,high,ref,yes,high,573.8199172,electricity
83939,on,2030,netzero,low,low,high,ref,yes,high,598.6539989,electricity
84002,on,2030,netzero,high,low,high,ref,yes,high,556.8533079,electricity
84065,on,2030,netzero,ref,high,ref,ref,no,high,574.346494,electricity
84128,on,2030,netzero,low,high,ref,ref,no,high,599.3299637,electricity
84191,on,2030,netzero,high,high,ref,ref,no,high,557.6516439,electricity
84254,on,2030,netzero,ref,high,low,ref,no,high,575.1038741,electricity
84317,on,2030,netzero,low,ref,low,ref,no,high,599.6853927,electricity
84380,on,2030,netzero,low,high,low,ref,no,high,599.9318789,electricity
84443,on,2030,netzero,high,high,low,ref,no,high,558.2367255,electricity
84506,on,2030,netzero,ref,high,high,ref,no,high,574.2815038,electricity
84569,on,2030,netzero,low,high,high,ref,no,high,599.2015495,electricity
84632,on,2030,netzero,high,high,high,ref,no,high,557.5057944,electricity
84695,on,2030,netzero,ref,high,ref,ref,yes,high,574.3519724,electricity
84758,on,2030,netzero,low,high,ref,ref,yes,high,599.3280692,electricity
84821,on,2030,netzero,high,high,ref,ref,yes,high,557.6634301,electricity
84884,on,2030,netzero,ref,high,low,ref,yes,high,574.8953562,electricity
84947,on,2030,netzero,low,high,low,ref,yes,high,599.9012905,electricity
85010,on,2030,netzero,high,ref,low,ref,no,high,558.0713279,electricity
85073,on,2030,netzero,high,high,low,ref,yes,high,558.2254137,electricity
85136,on,2030,netzero,ref,high,high,ref,yes,high,574.2812139,electricity
85199,on,2030,netzero,low,high,high,ref,yes,high,599.2088782,electricity
85262,on,2030,netzero,high,high,high,ref,yes,high,557.5039616,electricity
85325,on,2030,netzero,ref,ref,ref,low,no,high,571.3933779,electricity
85388,on,2030,netzero,low,ref,ref,low,no,high,587.9436271,electricity
85451,on,2030,netzero,high,ref,ref,low,no,high,559.8959345,electricity
85514,on,2030,netzero,ref,ref,low,low,no,high,571.8834965,electricity
85577,on,2030,netzero,low,ref,low,low,no,high,588.244411,electricity
85640,on,2030,netzero,high,ref,low,low,no,high,560.5387721,electricity
85703,on,2030,netzero,ref,ref,high,ref,no,high,573.8858749,electricity
85766,on,2030,netzero,ref,ref,high,low,no,high,571.2634581,electricity
85829,on,2030,netzero,low,ref,high,low,no,high,587.8955545,electricity
85892,on,2030,netzero,high,ref,high,low,no,high,559.7380665,electricity
85955,on,2030,netzero,ref,ref,ref,low,yes,high,571.396394,electricity
86018,on,2030,netzero,low,ref,ref,low,yes,high,587.9431385,electricity
86081,on,2030,netzero,high,ref,ref,low,yes,high,559.8973163,electricity
86144,on,2030,netzero,ref,ref,low,low,yes,high,571.8246795,electricity
86207,on,2030,netzero,low,ref,low,low,yes,high,588.254375,electricity
86270,on,2030,netzero,high,ref,low,low,yes,high,560.5584453,electricity
86333,on,2030,netzero,ref,ref,high,low,yes,high,571.2506142,electricity
86396,on,2030,netzero,low,ref,high,ref,no,high,598.9930925,electricity
86459,on,2030,netzero,low,ref,high,low,yes,high,587.89027,electricity
86522,on,2030,netzero,high,ref,high,low,yes,high,559.8473399,electricity
86585,on,2030,netzero,ref,low,ref,low,no,high,569.9736142,electricity
86648,on,2030,netzero,low,low,ref,low,no,high,587.6421858,electricity
86711,on,2030,netzero,high,low,ref,low,no,high,557.6335125,electricity
86774,on,2030,netzero,ref,low,low,low,no,high,570.5008324,electricity
86837,on,2030,netzero,low,low,low,low,no,high,587.905261,electricity
86900,on,2030,netzero,high,low,low,low,no,high,558.1265214,electricity
86963,on,2030,netzero,ref,low,high,low,no,high,569.8246917,electricity
87026,on,2030,netzero,low,low,high,low,no,high,587.5115118,electricity
87089,on,2030,netzero,high,ref,high,ref,no,high,557.1927808,electricity
87152,on,2030,netzero,high,low,high,low,no,high,557.5508732,electricity
87215,on,2030,netzero,ref,low,ref,low,yes,high,569.9461412,electricity
87278,on,2030,netzero,low,low,ref,low,yes,high,587.6266566,electricity
87341,on,2030,netzero,high,low,ref,low,yes,high,557.6339765,electricity
87404,on,2030,netzero,ref,low,low,low,yes,high,570.470057,electricity
87467,on,2030,netzero,low,low,low,low,yes,high,587.886138,electricity
87530,on,2030,netzero,high,low,low,low,yes,high,558.1349843,electricity
87593,on,2030,netzero,ref,low,high,low,yes,high,569.8949845,electricity
87656,on,2030,netzero,low,low,high,low,yes,high,587.6256538,electricity
87719,on,2030,netzero,high,low,high,low,yes,high,557.5535661,electricity
87782,on,2030,netzero,ref,ref,ref,ref,yes,high,573.9950699,electricity
87845,on,2030,netzero,ref,high,ref,low,no,high,571.5319357,electricity
87908,on,2030,netzero,low,high,ref,low,no,high,587.8515982,electricity
87971,on,2030,netzero,high,high,ref,low,no,high,559.6928564,electricity
88034,on,2030,netzero,ref,high,low,low,no,high,571.9164405,electricity
88097,on,2030,netzero,low,high,low,low,no,high,588.1535341,electricity
88160,on,2030,netzero,high,high,low,low,no,high,560.3615569,electricity
88223,on,2030,netzero,ref,high,high,low,no,high,571.4497682,electricity
88286,on,2030,netzero,low,high,high,low,no,high,587.8235539,electricity
88349,on,2030,netzero,high,high,high,low,no,high,559.5285198,electricity
88412,on,2030,netzero,ref,high,ref,low,yes,high,571.5335423,electricity
136103,on,2030,netzero,ref,ref,ref,ref,no,low,573.9171386,electricity
136166,on,2030,netzero,low,ref,ref,ref,no,low,599.1516542,electricity
136229,on,2030,netzero,low,ref,ref,ref,yes,low,599.1495867,electricity
136292,on,2030,netzero,low,high,ref,low,yes,low,587.8746472,electricity
136355,on,2030,netzero,high,high,ref,low,yes,low,559.6939341,electricity
136418,on,2030,netzero,ref,high,low,low,yes,low,571.8961833,electricity
136481,on,2030,netzero,low,high,low,low,yes,low,588.1552738,electricity
136544,on,2030,netzero,high,high,low,low,yes,low,560.3593879,electricity
136607,on,2030,netzero,ref,high,high,low,yes,low,571.4727605,electricity
136670,on,2030,netzero,low,high,high,low,yes,low,587.8199599,electricity
136733,on,2030,netzero,high,high,high,low,yes,low,559.5293419,electricity
136796,on,2030,netzero,high,ref,ref,ref,yes,low,557.3489591,electricity
136859,on,2030,netzero,ref,ref,low,ref,yes,low,574.6019043,electricity
136922,on,2030,netzero,low,ref,low,ref,yes,low,599.7000359,electricity
136985,on,2030,netzero,high,ref,low,ref,yes,low,557.9185368,electricity
137048,on,2030,netzero,ref,ref,high,ref,yes,low,573.7929332,electricity
137111,on,2030,netzero,low,ref,high,ref,yes,low,598.9947602,electricity
137174,on,2030,netzero,high,ref,high,ref,yes,low,557.2922064,electricity
137237,on,2030,netzero,ref,low,ref,ref,no,low,573.9202595,electricity
137300,on,2030,netzero,low,low,ref,ref,no,low,598.7691586,electricity
137363,on,2030,netzero,high,ref,ref,ref,no,low,557.5032613,electricity
137426,on,2030,netzero,high,low,ref,ref,no,low,557.0235765,electricity
137489,on,2030,netzero,ref,low,low,ref,no,low,574.488959,electricity
137552,on,2030,netzero,low,low,low,ref,no,low,599.3470655,electricity
137615,on,2030,netzero,high,low,low,ref,no,low,557.5095221,electricity
137678,on,2030,netzero,ref,low,high,ref,no,low,573.8045024,electricity
137741,on,2030,netzero,low,low,high,ref,no,low,598.6435967,electricity
137804,on,2030,netzero,high,low,high,ref,no,low,556.8111159,electricity
137867,on,2030,netzero,ref,low,ref,ref,yes,low,573.9353401,electricity
137930,on,2030,netzero,low,low,ref,ref,yes,low,598.768831,electricity
137993,on,2030,netzero,high,low,ref,ref,yes,low,556.9706896,electricity
138056,on,2030,netzero,ref,ref,low,ref,no,low,574.5057874,electricity
138119,on,2030,netzero,ref,low,low,ref,yes,low,574.4920414,electricity
138182,on,2030,netzero,low,low,low,ref,yes,low,599.3468557,electricity
138245,on,2030,netzero,high,low,low,ref,yes,low,557.5061849,electricity
138308,on,2030,netzero,ref,low,high,ref,yes,low,573.8199172,electricity
138371,on,2030,netzero,low,low,high,ref,yes,low,598.6539989,electricity
138434,on,2030,netzero,high,low,high,ref,yes,low,556.8533079,electricity
138497,on,2030,netzero,ref,high,ref,ref,no,low,574.346494,electricity
138560,on,2030,netzero,low,high,ref,ref,no,low,599.3299637,electricity
138623,on,2030,netzero,high,high,ref,ref,no,low,557.6516439,electricity
138686,on,2030,netzero,ref,high,low,ref,no,low,575.1038741,electricity
138749,on,2030,netzero,low,ref,low,ref,no,low,599.6853927,electricity
138812,on,2030,netzero,low,high,low,ref,no,low,599.9318789,electricity
138875,on,2030,netzero,high,high,low,ref,no,low,558.0433188,electricity
138938,on,2030,netzero,ref,high,high,ref,no,low,574.2815038,electricity
139001,on,2030,netzero,low,high,high,ref,no,low,599.2015495,electricity
139064,on,2030,netzero,high,high,high,ref,no,low,557.5057944,electricity
139127,on,2030,netzero,ref,high,ref,ref,yes,low,574.3519724,electricity
139190,on,2030,netzero,low,high,ref,ref,yes,low,599.3280692,electricity
139253,on,2030,netzero,high,high,ref,ref,yes,low,557.6634301,electricity
139316,on,2030,netzero,ref,high,low,ref,yes,low,574.8953562,electricity
139379,on,2030,netzero,low,high,low,ref,yes,low,599.9012905,electricity
139442,on,2030,netzero,high,ref,low,ref,no,low,558.0713279,electricity
139505,on,2030,netzero,high,high,low,ref,yes,low,558.2254137,electricity
139568,on,2030,netzero,ref,high,high,ref,yes,low,574.2812139,electricity
139631,on,2030,netzero,low,high,high,ref,yes,low,599.2088782,electricity
139694,on,2030,netzero,high,high,high,ref,yes,low,557.5039616,electricity
139757,on,2030,netzero,ref,ref,ref,low,no,low,571.3933779,electricity
139820,on,2030,netzero,low,ref,ref,low,no,low,587.9436271,electricity
139883,on,2030,netzero,high,ref,ref,low,no,low,559.8959345,electricity
139946,on,2030,netzero,ref,ref,low,low,no,low,571.8834965,electricity
140009,on,2030,netzero,low,ref,low,low,no,low,588.244411,electricity
140072,on,2030,netzero,high,ref,low,low,no,low,560.5387721,electricity
140135,on,2030,netzero,ref,ref,high,ref,no,low,573.8858749,electricity
140198,on,2030,netzero,ref,ref,high,low,no,low,571.2634581,electricity
140261,on,2030,netzero,low,ref,high,low,no,low,587.8955545,electricity
140324,on,2030,netzero,high,ref,high,low,no,low,559.7380665,electricity
140387,on,2030,netzero,ref,ref,ref,low,yes,low,571.396394,electricity
140450,on,2030,netzero,low,ref,ref,low,yes,low,587.9431385,electricity
140513,on,2030,netzero,high,ref,ref,low,yes,low,559.8973163,electricity
140576,on,2030,netzero,ref,ref,low,low,yes,low,571.8246795,electricity
140639,on,2030,netzero,low,ref,low,low,yes,low,588.254375,electricity
140702,on,2030,netzero,high,ref,low,low,yes,low,560.5584453,electricity
140765,on,2030,netzero,ref,ref,high,low,yes,low,571.2506142,electricity
140828,on,2030,netzero,low,ref,high,ref,no,low,598.9930925,electricity
140891,on,2030,netzero,low,ref,high,low,yes,low,587.89027,electricity
140954,on,2030,netzero,high,ref,high,low,yes,low,559.8473399,electricity
141017,on,2030,netzero,ref,low,ref,low,no,low,569.9736142,electricity
141080,on,2030,netzero,low,low,ref,low,no,low,587.6421858,electricity
141143,on,2030,netzero,high,low,ref,low,no,low,557.6335125,electricity
141206,on,2030,netzero,ref,low,low,low,no,low,570.5008324,electricity
141269,on,2030,netzero,low,low,low,low,no,low,587.905261,electricity
141332,on,2030,netzero,high,low,low,low,no,low,558.1265214,electricity
141395,on,2030,netzero,ref,low,high,low,no,low,569.8246917,electricity
141458,on,2030,netzero,low,low,high,low,no,low,587.5115118,electricity
141521,on,2030,netzero,high,ref,high,ref,no,low,557.1927808,electricity
141584,on,2030,netzero,high,low,high,low,no,low,557.5508732,electricity
141647,on,2030,netzero,ref,low,ref,low,yes,low,569.9461412,electricity
141710,on,2030,netzero,low,low,ref,low,yes,low,587.6266566,electricity
141773,on,2030,netzero,high,low,ref,low,yes,low,557.6339765,electricity
141836,on,2030,netzero,ref,low,low,low,yes,low,570.470057,electricity
141899,on,2030,netzero,low,low,low,low,yes,low,587.886138,electricity
141962,on,2030,netzero,high,low,low,low,yes,low,558.1349843,electricity
142025,on,2030,netzero,ref,low,high,low,yes,low,569.8949845,electricity
142088,on,2030,netzero,low,low,high,low,yes,low,587.6256538,electricity
142151,on,2030,netzero,high,low,high,low,yes,low,557.5535661,electricity
142214,on,2030,netzero,ref,ref,ref,ref,yes,low,573.9950699,electricity
142277,on,2030,netzero,ref,high,ref,low,no,low,571.5319357,electricity
142340,on,2030,netzero,low,high,ref,low,no,low,587.8515982,electricity
142403,on,2030,netzero,high,high,ref,low,no,low,559.6928564,electricity
142466,on,2030,netzero,ref,high,low,low,no,low,571.9164405,electricity
142529,on,2030,netzero,low,high,low,low,no,low,588.1535341,electricity
142592,on,2030,netzero,high,high,low,low,no,low,560.3615569,electricity
142655,on,2030,netzero,ref,high,high,low,no,low,571.4497682,electricity
142718,on,2030,netzero,low,high,high,low,no,low,587.8235539,electricity
142781,on,2030,netzero,high,high,high,low,no,low,559.5275336,electricity
142844,on,2030,netzero,ref,high,ref,low,yes,low,571.5321104,electricity
27240,on,2035,legislated,ref,ref,ref,ref,no,high,636.2167592,electricity
27303,on,2035,legislated,low,ref,ref,ref,no,high,679.8672049,electricity
27366,on,2035,legislated,low,ref,ref,ref,yes,high,679.8672049,electricity
27429,on,2035,legislated,low,high,ref,low,yes,high,668.7454049,electricity
27492,on,2035,legislated,high,high,ref,low,yes,high,592.7960585,electricity
27555,on,2035,legislated,ref,high,low,low,yes,high,628.620943,electricity
27618,on,2035,legislated,low,high,low,low,yes,high,668.5768873,electricity
27681,on,2035,legislated,high,high,low,low,yes,high,592.8716486,electricity
27744,on,2035,legislated,ref,high,high,low,yes,high,628.6297308,electricity
27807,on,2035,legislated,low,high,high,low,yes,high,668.6837596,electricity
27870,on,2035,legislated,high,high,high,low,yes,high,592.7527419,electricity
27933,on,2035,legislated,high,ref,ref,ref,yes,high,592.3395611,electricity
27996,on,2035,legislated,ref,ref,low,ref,yes,high,636.313107,electricity
28059,on,2035,legislated,low,ref,low,ref,yes,high,679.9169925,electricity
28122,on,2035,legislated,high,ref,low,ref,yes,high,592.4545707,electricity
28185,on,2035,legislated,ref,ref,high,ref,yes,high,636.1770834,electricity
28248,on,2035,legislated,low,ref,high,ref,yes,high,679.8237201,electricity
28311,on,2035,legislated,high,ref,high,ref,yes,high,592.290968,electricity
28374,on,2035,legislated,ref,low,ref,ref,no,high,635.8568356,electricity
28437,on,2035,legislated,low,low,ref,ref,no,high,679.5395858,electricity
28500,on,2035,legislated,high,ref,ref,ref,no,high,592.3395611,electricity
28563,on,2035,legislated,high,low,ref,ref,no,high,591.1199044,electricity
28626,on,2035,legislated,ref,low,low,ref,no,high,635.8886361,electricity
28689,on,2035,legislated,low,low,low,ref,no,high,679.5684099,electricity
28752,on,2035,legislated,high,low,low,ref,no,high,591.2499565,electricity
28815,on,2035,legislated,ref,low,high,ref,no,high,635.8155386,electricity
28878,on,2035,legislated,low,low,high,ref,no,high,679.4848083,electricity
28941,on,2035,legislated,high,low,high,ref,no,high,591.0858946,electricity
29004,on,2035,legislated,ref,low,ref,ref,yes,high,635.8568356,electricity
29067,on,2035,legislated,low,low,ref,ref,yes,high,679.5395858,electricity
29130,on,2035,legislated,high,low,ref,ref,yes,high,591.1199044,electricity
29193,on,2035,legislated,ref,ref,low,ref,no,high,636.313107,electricity
29256,on,2035,legislated,ref,low,low,ref,yes,high,635.8886361,electricity
29319,on,2035,legislated,low,low,low,ref,yes,high,679.5684099,electricity
29382,on,2035,legislated,high,low,low,ref,yes,high,591.2499565,electricity
29445,on,2035,legislated,ref,low,high,ref,yes,high,635.8155386,electricity
29508,on,2035,legislated,low,low,high,ref,yes,high,679.4848083,electricity
29571,on,2035,legislated,high,low,high,ref,yes,high,591.0858946,electricity
29634,on,2035,legislated,ref,high,ref,ref,no,high,637.1472288,electricity
29697,on,2035,legislated,low,high,ref,ref,no,high,679.9530476,electricity
29760,on,2035,legislated,high,high,ref,ref,no,high,592.7466114,electricity
29823,on,2035,legislated,ref,high,low,ref,no,high,637.0824476,electricity
29886,on,2035,legislated,low,ref,low,ref,no,high,679.9169925,electricity
29949,on,2035,legislated,low,high,low,ref,no,high,679.9271538,electricity
30012,on,2035,legislated,high,high,low,ref,no,high,592.8714072,electricity
30075,on,2035,legislated,ref,high,high,ref,no,high,637.1457718,electricity
30138,on,2035,legislated,low,high,high,ref,no,high,679.8771449,electricity
30201,on,2035,legislated,high,high,high,ref,no,high,592.6889624,electricity
30264,on,2035,legislated,ref,high,ref,ref,yes,high,637.1472288,electricity
30327,on,2035,legislated,low,high,ref,ref,yes,high,679.9530476,electricity
30390,on,2035,legislated,high,high,ref,ref,yes,high,592.7466114,electricity
30453,on,2035,legislated,ref,high,low,ref,yes,high,637.0824476,electricity
30516,on,2035,legislated,low,high,low,ref,yes,high,679.9271538,electricity
30579,on,2035,legislated,high,ref,low,ref,no,high,592.4545707,electricity
30642,on,2035,legislated,high,high,low,ref,yes,high,592.8714072,electricity
30705,on,2035,legislated,ref,high,high,ref,yes,high,637.1457718,electricity
30768,on,2035,legislated,low,high,high,ref,yes,high,679.8771449,electricity
30831,on,2035,legislated,high,high,high,ref,yes,high,592.6889624,electricity
30894,on,2035,legislated,ref,ref,ref,low,no,high,628.1175779,electricity
30957,on,2035,legislated,low,ref,ref,low,no,high,668.2592428,electricity
31020,on,2035,legislated,high,ref,ref,low,no,high,592.0102123,electricity
31083,on,2035,legislated,ref,ref,low,low,no,high,628.0522133,electricity
31146,on,2035,legislated,low,ref,low,low,no,high,668.1427177,electricity
31209,on,2035,legislated,high,ref,low,low,no,high,592.065012,electricity
31272,on,2035,legislated,ref,ref,high,ref,no,high,636.1770834,electricity
31335,on,2035,legislated,ref,ref,high,low,no,high,628.126405,electricity
31398,on,2035,legislated,low,ref,high,low,no,high,668.2593789,electricity
31461,on,2035,legislated,high,ref,high,low,no,high,591.9646581,electricity
31524,on,2035,legislated,ref,ref,ref,low,yes,high,628.1175779,electricity
31587,on,2035,legislated,low,ref,ref,low,yes,high,668.2592428,electricity
31650,on,2035,legislated,high,ref,ref,low,yes,high,592.0102123,electricity
31713,on,2035,legislated,ref,ref,low,low,yes,high,628.0522133,electricity
31776,on,2035,legislated,low,ref,low,low,yes,high,668.1427177,electricity
31839,on,2035,legislated,high,ref,low,low,yes,high,592.065012,electricity
31902,on,2035,legislated,ref,ref,high,low,yes,high,628.126405,electricity
31965,on,2035,legislated,low,ref,high,ref,no,high,679.8237201,electricity
32028,on,2035,legislated,low,ref,high,low,yes,high,668.2593789,electricity
32091,on,2035,legislated,high,ref,high,low,yes,high,591.9646581,electricity
32154,on,2035,legislated,ref,low,ref,low,no,high,624.8962431,electricity
32217,on,2035,legislated,low,low,ref,low,no,high,667.7172857,electricity
32280,on,2035,legislated,high,low,ref,low,no,high,590.4861528,electricity
32343,on,2035,legislated,ref,low,low,low,no,high,624.8272945,electricity
32406,on,2035,legislated,low,low,low,low,no,high,667.7901435,electricity
32469,on,2035,legislated,high,low,low,low,no,high,590.5520096,electricity
32532,on,2035,legislated,ref,low,high,low,no,high,624.8781549,electricity
32595,on,2035,legislated,low,low,high,low,no,high,667.7119657,electricity
32658,on,2035,legislated,high,ref,high,ref,no,high,592.290968,electricity
32721,on,2035,legislated,high,low,high,low,no,high,590.4238887,electricity
32784,on,2035,legislated,ref,low,ref,low,yes,high,624.8962431,electricity
32847,on,2035,legislated,low,low,ref,low,yes,high,667.7172857,electricity
32910,on,2035,legislated,high,low,ref,low,yes,high,590.4861528,electricity
32973,on,2035,legislated,ref,low,low,low,yes,high,624.8272945,electricity
33036,on,2035,legislated,low,low,low,low,yes,high,667.7901435,electricity
33099,on,2035,legislated,high,low,low,low,yes,high,590.5520096,electricity
33162,on,2035,legislated,ref,low,high,low,yes,high,624.8781549,electricity
33225,on,2035,legislated,low,low,high,low,yes,high,667.7119657,electricity
33288,on,2035,legislated,high,low,high,low,yes,high,590.4238887,electricity
33351,on,2035,legislated,ref,ref,ref,ref,yes,high,636.2167592,electricity
33414,on,2035,legislated,ref,high,ref,low,no,high,628.6515245,electricity
33477,on,2035,legislated,low,high,ref,low,no,high,668.7454049,electricity
33540,on,2035,legislated,high,high,ref,low,no,high,592.7960585,electricity
33603,on,2035,legislated,ref,high,low,low,no,high,628.620943,electricity
33666,on,2035,legislated,low,high,low,low,no,high,668.5768873,electricity
33729,on,2035,legislated,high,high,low,low,no,high,592.8716486,electricity
33792,on,2035,legislated,ref,high,high,low,no,high,628.6297308,electricity
33855,on,2035,legislated,low,high,high,low,no,high,668.6837596,electricity
33918,on,2035,legislated,high,high,high,low,no,high,592.7527419,electricity
33981,on,2035,legislated,ref,high,ref,low,yes,high,628.6515245,electricity
81672,on,2035,netzero,ref,ref,ref,ref,no,high,676.4654852,electricity
81735,on,2035,netzero,low,ref,ref,ref,no,high,718.9375822,electricity
81798,on,2035,netzero,low,ref,ref,ref,yes,high,718.8808262,electricity
81861,on,2035,netzero,low,high,ref,low,yes,high,683.5725313,electricity
81924,on,2035,netzero,high,high,ref,low,yes,high,599.5246761,electricity
81987,on,2035,netzero,ref,high,low,low,yes,high,646.6400043,electricity
82050,on,2035,netzero,low,high,low,low,yes,high,683.4355807,electricity
82113,on,2035,netzero,high,high,low,low,yes,high,599.6159747,electricity
82176,on,2035,netzero,ref,high,high,low,yes,high,646.8233227,electricity
82239,on,2035,netzero,low,high,high,low,yes,high,682.9344925,electricity
82302,on,2035,netzero,high,high,high,low,yes,high,599.6209018,electricity
82365,on,2035,netzero,high,ref,ref,ref,yes,high,619.0667324,electricity
82428,on,2035,netzero,ref,ref,low,ref,yes,high,676.7041948,electricity
82491,on,2035,netzero,low,ref,low,ref,yes,high,719.2257131,electricity
82554,on,2035,netzero,high,ref,low,ref,yes,high,619.3348689,electricity
82617,on,2035,netzero,ref,ref,high,ref,yes,high,676.1320017,electricity
82680,on,2035,netzero,low,ref,high,ref,yes,high,718.8017433,electricity
82743,on,2035,netzero,high,ref,high,ref,yes,high,619.0375532,electricity
82806,on,2035,netzero,ref,low,ref,ref,no,high,668.0671086,electricity
82869,on,2035,netzero,low,low,ref,ref,no,high,717.6263294,electricity
82932,on,2035,netzero,high,ref,ref,ref,no,high,620.573798,electricity
82995,on,2035,netzero,high,low,ref,ref,no,high,614.8146208,electricity
83058,on,2035,netzero,ref,low,low,ref,no,high,668.1288145,electricity
83121,on,2035,netzero,low,low,low,ref,no,high,717.869608,electricity
83184,on,2035,netzero,high,low,low,ref,no,high,623.9301532,electricity
83247,on,2035,netzero,ref,low,high,ref,no,high,668.0367138,electricity
83310,on,2035,netzero,low,low,high,ref,no,high,717.3506655,electricity
83373,on,2035,netzero,high,low,high,ref,no,high,623.8379333,electricity
83436,on,2035,netzero,ref,low,ref,ref,yes,high,668.0461551,electricity
83499,on,2035,netzero,low,low,ref,ref,yes,high,717.6092113,electricity
83562,on,2035,netzero,high,low,ref,ref,yes,high,614.7961082,electricity
83625,on,2035,netzero,ref,ref,low,ref,no,high,676.7586488,electricity
83688,on,2035,netzero,ref,low,low,ref,yes,high,668.1326925,electricity
83751,on,2035,netzero,low,low,low,ref,yes,high,717.6599428,electricity
83814,on,2035,netzero,high,low,low,ref,yes,high,615.1848368,electricity
83877,on,2035,netzero,ref,low,high,ref,yes,high,667.9856721,electricity
83940,on,2035,netzero,low,low,high,ref,yes,high,717.5344492,electricity
84003,on,2035,netzero,high,low,high,ref,yes,high,614.753237,electricity
84066,on,2035,netzero,ref,high,ref,ref,no,high,675.3359934,electricity
84129,on,2035,netzero,low,high,ref,ref,no,high,718.3640186,electricity
84192,on,2035,netzero,high,high,ref,ref,no,high,620.3609276,electricity
84255,on,2035,netzero,ref,high,low,ref,no,high,675.6858709,electricity
84318,on,2035,netzero,low,ref,low,ref,no,high,719.2011489,electricity
84381,on,2035,netzero,low,high,low,ref,no,high,718.5388527,electricity
84444,on,2035,netzero,high,high,low,ref,no,high,620.7627841,electricity
84507,on,2035,netzero,ref,high,high,ref,no,high,675.1715765,electricity
84570,on,2035,netzero,low,high,high,ref,no,high,718.2601879,electricity
84633,on,2035,netzero,high,high,high,ref,no,high,620.1839496,electricity
84696,on,2035,netzero,ref,high,ref,ref,yes,high,674.5271145,electricity
84759,on,2035,netzero,low,high,ref,ref,yes,high,717.8351377,electricity
84822,on,2035,netzero,high,high,ref,ref,yes,high,618.0067903,electricity
84885,on,2035,netzero,ref,high,low,ref,yes,high,674.8888268,electricity
84948,on,2035,netzero,low,high,low,ref,yes,high,718.1394429,electricity
85011,on,2035,netzero,high,ref,low,ref,no,high,620.8786922,electricity
85074,on,2035,netzero,high,high,low,ref,yes,high,618.4214697,electricity
85137,on,2035,netzero,ref,high,high,ref,yes,high,674.3980393,electricity
85200,on,2035,netzero,low,high,high,ref,yes,high,717.6958404,electricity
85263,on,2035,netzero,high,high,high,ref,yes,high,617.8826082,electricity
85326,on,2035,netzero,ref,ref,ref,low,no,high,646.000731,electricity
85389,on,2035,netzero,low,ref,ref,low,no,high,681.7344876,electricity
