id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value
3774,on,2025,legislated,ref,high,ref,low,yes,high,58.36843274
9073,on,2025,netzero,ref,ref,ref,ref,no,high,58.10683891
9080,on,2025,netzero,low,ref,ref,ref,no,high,58.33475528
9087,on,2025,netzero,low,ref,ref,ref,yes,high,58.33475528
9094,on,2025,netzero,low,high,ref,low,yes,high,58.56924697
9101,on,2025,netzero,high,high,ref,low,yes,high,57.82534317
9108,on,2025,netzero,ref,high,low,low,yes,high,58.36817624
9115,on,2025,netzero,low,high,low,low,yes,high,58.56903735
9122,on,2025,netzero,high,high,low,low,yes,high,57.82408842
9129,on,2025,netzero,ref,high,high,low,yes,high,58.3685223
9136,on,2025,netzero,low,high,high,low,yes,high,58.56931238
9143,on,2025,netzero,high,high,high,low,yes,high,57.82443927
9150,on,2025,netzero,high,ref,ref,ref,yes,high,58.2646834
9157,on,2025,netzero,ref,ref,low,ref,yes,high,58.10666062
9164,on,2025,netzero,low,ref,low,ref,yes,high,58.33468247
9171,on,2025,netzero,high,ref,low,ref,yes,high,58.26466458
9178,on,2025,netzero,ref,ref,high,ref,yes,high,58.10683873
9185,on,2025,netzero,low,ref,high,ref,yes,high,58.33485968
9192,on,2025,netzero,high,ref,high,ref,yes,high,58.2645842
9199,on,2025,netzero,ref,low,ref,ref,no,high,58.10645944
9206,on,2025,netzero,low,low,ref,ref,no,high,58.33411502
9213,on,2025,netzero,high,ref,ref,ref,no,high,58.26448396
9220,on,2025,netzero,high,low,ref,ref,no,high,58.26549717
9227,on,2025,netzero,ref,low,low,ref,no,high,58.10617834
9234,on,2025,netzero,low,low,low,ref,no,high,58.33421747
9241,on,2025,netzero,high,low,low,ref,no,high,58.26503576
9248,on,2025,netzero,ref,low,high,ref,no,high,58.10678334
9255,on,2025,netzero,low,low,high,ref,no,high,58.33447766
9262,on,2025,netzero,high,low,high,ref,no,high,58.26504542
9269,on,2025,netzero,ref,low,ref,ref,yes,high,58.10645944
9276,on,2025,netzero,low,low,ref,ref,yes,high,58.33411502
9283,on,2025,netzero,high,low,ref,ref,yes,high,58.26549717
9290,on,2025,netzero,ref,ref,low,ref,no,high,58.10666062
9297,on,2025,netzero,ref,low,low,ref,yes,high,58.10617834
9304,on,2025,netzero,low,low,low,ref,yes,high,58.33421747
9311,on,2025,netzero,high,low,low,ref,yes,high,58.26503576
9318,on,2025,netzero,ref,low,high,ref,yes,high,58.10678334
9325,on,2025,netzero,low,low,high,ref,yes,high,58.33447766
9332,on,2025,netzero,high,low,high,ref,yes,high,58.26504542
9339,on,2025,netzero,ref,high,ref,ref,no,high,58.12235328
9346,on,2025,netzero,low,high,ref,ref,no,high,58.34854892
9353,on,2025,netzero,high,high,ref,ref,no,high,58.27746776
9360,on,2025,netzero,ref,high,low,ref,no,high,58.1220909
9367,on,2025,netzero,low,ref,low,ref,no,high,58.33468247
9374,on,2025,netzero,low,high,low,ref,no,high,58.3483332
9381,on,2025,netzero,high,high,low,ref,no,high,58.27719209
9388,on,2025,netzero,ref,high,high,ref,no,high,58.1224792
9395,on,2025,netzero,low,high,high,ref,no,high,58.34844152
9402,on,2025,netzero,high,high,high,ref,no,high,58.27743618
9409,on,2025,netzero,ref,high,ref,ref,yes,high,58.12235328
9416,on,2025,netzero,low,high,ref,ref,yes,high,58.34854892
9423,on,2025,netzero,high,high,ref,ref,yes,high,58.27746776
9430,on,2025,netzero,ref,high,low,ref,yes,high,58.1220909
9437,on,2025,netzero,low,high,low,ref,yes,high,58.3483332
9444,on,2025,netzero,high,ref,low,ref,no,high,58.26466458
9451,on,2025,netzero,high,high,low,ref,yes,high,58.27719209
9458,on,2025,netzero,ref,high,high,ref,yes,high,58.1224792
9465,on,2025,netzero,low,high,high,ref,yes,high,58.34844152
9472,on,2025,netzero,high,high,high,ref,yes,high,58.27743618
9479,on,2025,netzero,ref,ref,ref,low,no,high,58.36750807
9486,on,2025,netzero,low,ref,ref,low,no,high,58.56801259
9493,on,2025,netzero,high,ref,ref,low,no,high,57.82382908
9500,on,2025,netzero,ref,ref,low,low,no,high,58.3671912
9507,on,2025,netzero,low,ref,low,low,no,high,58.56784146
9514,on,2025,netzero,high,ref,low,low,no,high,57.82228376
9521,on,2025,netzero,ref,ref,high,ref,no,high,58.10683873
9528,on,2025,netzero,ref,ref,high,low,no,high,58.3675708
9535,on,2025,netzero,low,ref,high,low,no,high,58.5681002
9542,on,2025,netzero,high,ref,high,low,no,high,57.82305855
9549,on,2025,netzero,ref,ref,ref,low,yes,high,58.36750807
9556,on,2025,netzero,low,ref,ref,low,yes,high,58.56801259
9563,on,2025,netzero,high,ref,ref,low,yes,high,57.82382908
9570,on,2025,netzero,ref,ref,low,low,yes,high,58.3671912
9577,on,2025,netzero,low,ref,low,low,yes,high,58.56784146
9584,on,2025,netzero,high,ref,low,low,yes,high,57.82228376
9591,on,2025,netzero,ref,ref,high,low,yes,high,58.3675708
9598,on,2025,netzero,low,ref,high,ref,no,high,58.33485968
9605,on,2025,netzero,low,ref,high,low,yes,high,58.5681002
9612,on,2025,netzero,high,ref,high,low,yes,high,57.82305855
9619,on,2025,netzero,ref,low,ref,low,no,high,58.36478544
9626,on,2025,netzero,low,low,ref,low,no,high,58.56518024
9633,on,2025,netzero,high,low,ref,low,no,high,57.82012049
9640,on,2025,netzero,ref,low,low,low,no,high,58.36457956
9647,on,2025,netzero,low,low,low,low,no,high,58.56475867
9654,on,2025,netzero,high,low,low,low,no,high,57.81945343
9661,on,2025,netzero,ref,low,high,low,no,high,58.36485632
9668,on,2025,netzero,low,low,high,low,no,high,58.56496232
9675,on,2025,netzero,high,ref,high,ref,no,high,58.2645842
9682,on,2025,netzero,high,low,high,low,no,high,57.82199595
9689,on,2025,netzero,ref,low,ref,low,yes,high,58.36478544
9696,on,2025,netzero,low,low,ref,low,yes,high,58.56518024
9703,on,2025,netzero,high,low,ref,low,yes,high,57.82012049
9710,on,2025,netzero,ref,low,low,low,yes,high,58.36457956
9717,on,2025,netzero,low,low,low,low,yes,high,58.56475867
9724,on,2025,netzero,high,low,low,low,yes,high,57.81945343
9731,on,2025,netzero,ref,low,high,low,yes,high,58.36485632
9738,on,2025,netzero,low,low,high,low,yes,high,58.56496232
9745,on,2025,netzero,high,low,high,low,yes,high,57.82199595
9752,on,2025,netzero,ref,ref,ref,ref,yes,high,58.10651006
9759,on,2025,netzero,ref,high,ref,low,no,high,58.36843274
9766,on,2025,netzero,low,high,ref,low,no,high,58.56924697
9773,on,2025,netzero,high,high,ref,low,no,high,57.82534317
9780,on,2025,netzero,ref,high,low,low,no,high,58.36817624
9787,on,2025,netzero,low,high,low,low,no,high,58.56903735
9794,on,2025,netzero,high,high,low,low,no,high,57.82408842
9801,on,2025,netzero,ref,high,high,low,no,high,58.3685223
9808,on,2025,netzero,low,high,high,low,no,high,58.56931238
9815,on,2025,netzero,high,high,high,low,no,high,57.82443927
9822,on,2025,netzero,ref,high,ref,low,yes,high,58.36843274
15121,on,2025,netzero,ref,ref,ref,ref,no,low,58.10683891
15128,on,2025,netzero,low,ref,ref,ref,no,low,58.33475528
15135,on,2025,netzero,low,ref,ref,ref,yes,low,58.33475528
15142,on,2025,netzero,low,high,ref,low,yes,low,58.56924697
15149,on,2025,netzero,high,high,ref,low,yes,low,57.82534317
15156,on,2025,netzero,ref,high,low,low,yes,low,58.36817624
15163,on,2025,netzero,low,high,low,low,yes,low,58.56903735
15170,on,2025,netzero,high,high,low,low,yes,low,57.82408842
15177,on,2025,netzero,ref,high,high,low,yes,low,58.3685223
15184,on,2025,netzero,low,high,high,low,yes,low,58.56931238
15191,on,2025,netzero,high,high,high,low,yes,low,57.82443927
15198,on,2025,netzero,high,ref,ref,ref,yes,low,58.2646834
15205,on,2025,netzero,ref,ref,low,ref,yes,low,58.10666062
15212,on,2025,netzero,low,ref,low,ref,yes,low,58.33468247
15219,on,2025,netzero,high,ref,low,ref,yes,low,58.26466458
15226,on,2025,netzero,ref,ref,high,ref,yes,low,58.10683873
15233,on,2025,netzero,low,ref,high,ref,yes,low,58.33485968
15240,on,2025,netzero,high,ref,high,ref,yes,low,58.2645842
15247,on,2025,netzero,ref,low,ref,ref,no,low,58.10645944
15254,on,2025,netzero,low,low,ref,ref,no,low,58.33411502
15261,on,2025,netzero,high,ref,ref,ref,no,low,58.2646834
15268,on,2025,netzero,high,low,ref,ref,no,low,58.26549717
15275,on,2025,netzero,ref,low,low,ref,no,low,58.10617834
15282,on,2025,netzero,low,low,low,ref,no,low,58.33421747
15289,on,2025,netzero,high,low,low,ref,no,low,58.26503576
15296,on,2025,netzero,ref,low,high,ref,no,low,58.10678334
15303,on,2025,netzero,low,low,high,ref,no,low,58.33447766
15310,on,2025,netzero,high,low,high,ref,no,low,58.26504542
15317,on,2025,netzero,ref,low,ref,ref,yes,low,58.10645944
15324,on,2025,netzero,low,low,ref,ref,yes,low,58.33411502
15331,on,2025,netzero,high,low,ref,ref,yes,low,58.26549717
15338,on,2025,netzero,ref,ref,low,ref,no,low,58.10666062
15345,on,2025,netzero,ref,low,low,ref,yes,low,58.10617834
15352,on,2025,netzero,low,low,low,ref,yes,low,58.33421747
15359,on,2025,netzero,high,low,low,ref,yes,low,58.26503576
15366,on,2025,netzero,ref,low,high,ref,yes,low,58.10678334
15373,on,2025,netzero,low,low,high,ref,yes,low,58.33447766
15380,on,2025,netzero,high,low,high,ref,yes,low,58.26504542
15387,on,2025,netzero,ref,high,ref,ref,no,low,58.12235328
15394,on,2025,netzero,low,high,ref,ref,no,low,58.34854892
15401,on,2025,netzero,high,high,ref,ref,no,low,58.27746776
15408,on,2025,netzero,ref,high,low,ref,no,low,58.1220909
15415,on,2025,netzero,low,ref,low,ref,no,low,58.33468247
15422,on,2025,netzero,low,high,low,ref,no,low,58.3483332
15429,on,2025,netzero,high,high,low,ref,no,low,58.27535489
15436,on,2025,netzero,ref,high,high,ref,no,low,58.1224792
15443,on,2025,netzero,low,high,high,ref,no,low,58.34844152
15450,on,2025,netzero,high,high,high,ref,no,low,58.27743618
15457,on,2025,netzero,ref,high,ref,ref,yes,low,58.12235328
15464,on,2025,netzero,low,high,ref,ref,yes,low,58.34854892
15471,on,2025,netzero,high,high,ref,ref,yes,low,58.27746776
15478,on,2025,netzero,ref,high,low,ref,yes,low,58.1220909
15485,on,2025,netzero,low,high,low,ref,yes,low,58.3483332
15492,on,2025,netzero,high,ref,low,ref,no,low,58.26466458
15499,on,2025,netzero,high,high,low,ref,yes,low,58.27719209
15506,on,2025,netzero,ref,high,high,ref,yes,low,58.1224792
15513,on,2025,netzero,low,high,high,ref,yes,low,58.34844152
15520,on,2025,netzero,high,high,high,ref,yes,low,58.27743618
15527,on,2025,netzero,ref,ref,ref,low,no,low,58.36750807
15534,on,2025,netzero,low,ref,ref,low,no,low,58.56801259
15541,on,2025,netzero,high,ref,ref,low,no,low,57.82382908
15548,on,2025,netzero,ref,ref,low,low,no,low,58.3671912
15555,on,2025,netzero,low,ref,low,low,no,low,58.56784146
15562,on,2025,netzero,high,ref,low,low,no,low,57.82228376
15569,on,2025,netzero,ref,ref,high,ref,no,low,58.10683873
15576,on,2025,netzero,ref,ref,high,low,no,low,58.3675708
15583,on,2025,netzero,low,ref,high,low,no,low,58.5681002
15590,on,2025,netzero,high,ref,high,low,no,low,57.82305855
15597,on,2025,netzero,ref,ref,ref,low,yes,low,58.36750807
15604,on,2025,netzero,low,ref,ref,low,yes,low,58.56801259
15611,on,2025,netzero,high,ref,ref,low,yes,low,57.82382908
15618,on,2025,netzero,ref,ref,low,low,yes,low,58.3671912
15625,on,2025,netzero,low,ref,low,low,yes,low,58.56784146
15632,on,2025,netzero,high,ref,low,low,yes,low,57.82228376
15639,on,2025,netzero,ref,ref,high,low,yes,low,58.3675708
15646,on,2025,netzero,low,ref,high,ref,no,low,58.33485968
15653,on,2025,netzero,low,ref,high,low,yes,low,58.5681002
15660,on,2025,netzero,high,ref,high,low,yes,low,57.82305855
15667,on,2025,netzero,ref,low,ref,low,no,low,58.36478544
15674,on,2025,netzero,low,low,ref,low,no,low,58.56518024
15681,on,2025,netzero,high,low,ref,low,no,low,57.82012049
15688,on,2025,netzero,ref,low,low,low,no,low,58.36457956
15695,on,2025,netzero,low,low,low,low,no,low,58.56475867
15702,on,2025,netzero,high,low,low,low,no,low,57.81945343
15709,on,2025,netzero,ref,low,high,low,no,low,58.36485632
15716,on,2025,netzero,low,low,high,low,no,low,58.56496232
15723,on,2025,netzero,high,ref,high,ref,no,low,58.2645842
15730,on,2025,netzero,high,low,high,low,no,low,57.82199595
15737,on,2025,netzero,ref,low,ref,low,yes,low,58.36478544
15744,on,2025,netzero,low,low,ref,low,yes,low,58.56518024
15751,on,2025,netzero,high,low,ref,low,yes,low,57.82012049
15758,on,2025,netzero,ref,low,low,low,yes,low,58.36457956
15765,on,2025,netzero,low,low,low,low,yes,low,58.56475867
15772,on,2025,netzero,high,low,low,low,yes,low,57.81945343
15779,on,2025,netzero,ref,low,high,low,yes,low,58.36485632
15786,on,2025,netzero,low,low,high,low,yes,low,58.56496232
15793,on,2025,netzero,high,low,high,low,yes,low,57.82199595
15800,on,2025,netzero,ref,ref,ref,ref,yes,low,58.10651006
15807,on,2025,netzero,ref,high,ref,low,no,low,58.36843274
15814,on,2025,netzero,low,high,ref,low,no,low,58.56924697
15821,on,2025,netzero,high,high,ref,low,no,low,57.82534317
15828,on,2025,netzero,ref,high,low,low,no,low,58.36817624
15835,on,2025,netzero,low,high,low,low,no,low,58.56903735
15842,on,2025,netzero,high,high,low,low,no,low,57.82408842
15849,on,2025,netzero,ref,high,high,low,no,low,58.3685223
15856,on,2025,netzero,low,high,high,low,no,low,58.56931238
15863,on,2025,netzero,high,high,high,low,no,low,57.82443927
15870,on,2025,netzero,ref,high,ref,low,yes,low,58.36843274
3026,on,2030,legislated,ref,ref,ref,ref,no,high,61.64406525
3033,on,2030,legislated,low,ref,ref,ref,no,high,60.12925958
3040,on,2030,legislated,low,ref,ref,ref,yes,high,60.12925958
3047,on,2030,legislated,low,high,ref,low,yes,high,60.40258436
3054,on,2030,legislated,high,high,ref,low,yes,high,63.21518732
3061,on,2030,legislated,ref,high,low,low,yes,high,62.15853011
3068,on,2030,legislated,low,high,low,low,yes,high,60.39160156
3075,on,2030,legislated,high,high,low,low,yes,high,63.22927401
3082,on,2030,legislated,ref,high,high,low,yes,high,62.15613035
3089,on,2030,legislated,low,high,high,low,yes,high,60.39712152
3096,on,2030,legislated,high,high,high,low,yes,high,63.21481846
3103,on,2030,legislated,high,ref,ref,ref,yes,high,62.73412419
3110,on,2030,legislated,ref,ref,low,ref,yes,high,61.65114978
3117,on,2030,legislated,low,ref,low,ref,yes,high,60.14509836
3124,on,2030,legislated,high,ref,low,ref,yes,high,62.74210764
3131,on,2030,legislated,ref,ref,high,ref,yes,high,61.64319292
3138,on,2030,legislated,low,ref,high,ref,yes,high,60.12868507
3145,on,2030,legislated,high,ref,high,ref,yes,high,62.73353271
3152,on,2030,legislated,ref,low,ref,ref,no,high,61.63960028
3159,on,2030,legislated,low,low,ref,ref,no,high,60.12667917
3166,on,2030,legislated,high,ref,ref,ref,no,high,62.73412419
3173,on,2030,legislated,high,low,ref,ref,no,high,62.68952907
3180,on,2030,legislated,ref,low,low,ref,no,high,61.64298772
3187,on,2030,legislated,low,low,low,ref,no,high,60.13669386
3194,on,2030,legislated,high,low,low,ref,no,high,62.69599423
3201,on,2030,legislated,ref,low,high,ref,no,high,61.63795639
3208,on,2030,legislated,low,low,high,ref,no,high,60.12197062
3215,on,2030,legislated,high,low,high,ref,no,high,62.68671449
3222,on,2030,legislated,ref,low,ref,ref,yes,high,61.63960028
3229,on,2030,legislated,low,low,ref,ref,yes,high,60.12667917
3236,on,2030,legislated,high,low,ref,ref,yes,high,62.68952907
3243,on,2030,legislated,ref,ref,low,ref,no,high,61.65114978
3250,on,2030,legislated,ref,low,low,ref,yes,high,61.64298772
3257,on,2030,legislated,low,low,low,ref,yes,high,60.13669386
3264,on,2030,legislated,high,low,low,ref,yes,high,62.69599423
3271,on,2030,legislated,ref,low,high,ref,yes,high,61.63795639
3278,on,2030,legislated,low,low,high,ref,yes,high,60.12197062
3285,on,2030,legislated,high,low,high,ref,yes,high,62.68671449
3292,on,2030,legislated,ref,high,ref,ref,no,high,61.69224272
3299,on,2030,legislated,low,high,ref,ref,no,high,60.10191457
3306,on,2030,legislated,high,high,ref,ref,no,high,62.74430117
3313,on,2030,legislated,ref,high,low,ref,no,high,61.69070287
3320,on,2030,legislated,low,ref,low,ref,no,high,60.14509836
3327,on,2030,legislated,low,high,low,ref,no,high,60.14348145
3334,on,2030,legislated,high,high,low,ref,no,high,62.75645509
3341,on,2030,legislated,ref,high,high,ref,no,high,61.69195297
3348,on,2030,legislated,low,high,high,ref,no,high,60.12486506
3355,on,2030,legislated,high,high,high,ref,no,high,62.74356948
3362,on,2030,legislated,ref,high,ref,ref,yes,high,61.69224272
3369,on,2030,legislated,low,high,ref,ref,yes,high,60.10191457
3376,on,2030,legislated,high,high,ref,ref,yes,high,62.74430117
3383,on,2030,legislated,ref,high,low,ref,yes,high,61.69070287
3390,on,2030,legislated,low,high,low,ref,yes,high,60.14348145
3397,on,2030,legislated,high,ref,low,ref,no,high,62.74210764
3404,on,2030,legislated,high,high,low,ref,yes,high,62.75645509
3411,on,2030,legislated,ref,high,high,ref,yes,high,61.69195297
3418,on,2030,legislated,low,high,high,ref,yes,high,60.12486506
3425,on,2030,legislated,high,high,high,ref,yes,high,62.74356948
3432,on,2030,legislated,ref,ref,ref,low,no,high,62.13231425
3439,on,2030,legislated,low,ref,ref,low,no,high,60.39860673
3446,on,2030,legislated,high,ref,ref,low,no,high,63.17889606
3453,on,2030,legislated,ref,ref,low,low,no,high,62.13358123
3460,on,2030,legislated,low,ref,low,low,no,high,60.37871604
3467,on,2030,legislated,high,ref,low,low,no,high,63.19033804
3474,on,2030,legislated,ref,ref,high,ref,no,high,61.64319292
3481,on,2030,legislated,ref,ref,high,low,no,high,62.13200383
3488,on,2030,legislated,low,ref,high,low,no,high,60.38184875
3495,on,2030,legislated,high,ref,high,low,no,high,63.18102714
3502,on,2030,legislated,ref,ref,ref,low,yes,high,62.13231425
3509,on,2030,legislated,low,ref,ref,low,yes,high,60.39860673
3516,on,2030,legislated,high,ref,ref,low,yes,high,63.17889606
3523,on,2030,legislated,ref,ref,low,low,yes,high,62.13358123
3530,on,2030,legislated,low,ref,low,low,yes,high,60.37871604
3537,on,2030,legislated,high,ref,low,low,yes,high,63.19033804
3544,on,2030,legislated,ref,ref,high,low,yes,high,62.13200383
3551,on,2030,legislated,low,ref,high,ref,no,high,60.12868507
3558,on,2030,legislated,low,ref,high,low,yes,high,60.38184875
3565,on,2030,legislated,high,ref,high,low,yes,high,63.18102714
3572,on,2030,legislated,ref,low,ref,low,no,high,62.03364868
3579,on,2030,legislated,low,low,ref,low,no,high,60.36468292
3586,on,2030,legislated,high,low,ref,low,no,high,63.10221923
3593,on,2030,legislated,ref,low,low,low,no,high,62.03065481
3600,on,2030,legislated,low,low,low,low,no,high,60.36609489
3607,on,2030,legislated,high,low,low,low,no,high,63.1101902
3614,on,2030,legislated,ref,low,high,low,no,high,62.03038881
3621,on,2030,legislated,low,low,high,low,no,high,60.361099
3628,on,2030,legislated,high,ref,high,ref,no,high,62.73353271
3635,on,2030,legislated,high,low,high,low,no,high,63.10323554
3642,on,2030,legislated,ref,low,ref,low,yes,high,62.03364868
3649,on,2030,legislated,low,low,ref,low,yes,high,60.36468292
3656,on,2030,legislated,high,low,ref,low,yes,high,63.10221923
3663,on,2030,legislated,ref,low,low,low,yes,high,62.03065481
3670,on,2030,legislated,low,low,low,low,yes,high,60.36609489
3677,on,2030,legislated,high,low,low,low,yes,high,63.1101902
3684,on,2030,legislated,ref,low,high,low,yes,high,62.03038881
3691,on,2030,legislated,low,low,high,low,yes,high,60.361099
3698,on,2030,legislated,high,low,high,low,yes,high,63.10323554
3705,on,2030,legislated,ref,ref,ref,ref,yes,high,61.64406525
3712,on,2030,legislated,ref,high,ref,low,no,high,62.15469981
3719,on,2030,legislated,low,high,ref,low,no,high,60.40258436
3726,on,2030,legislated,high,high,ref,low,no,high,63.21518732
3733,on,2030,legislated,ref,high,low,low,no,high,62.15853011
3740,on,2030,legislated,low,high,low,low,no,high,60.39160156
3747,on,2030,legislated,high,high,low,low,no,high,63.22927401
3754,on,2030,legislated,ref,high,high,low,no,high,62.15613035
3761,on,2030,legislated,low,high,high,low,no,high,60.39712152
3768,on,2030,legislated,high,high,high,low,no,high,63.21481846
3775,on,2030,legislated,ref,high,ref,low,yes,high,62.15469981
9074,on,2030,netzero,ref,ref,ref,ref,no,high,62.17914275
9081,on,2030,netzero,low,ref,ref,ref,no,high,60.51962365
9088,on,2030,netzero,low,ref,ref,ref,yes,high,60.52153022
9095,on,2030,netzero,low,high,ref,low,yes,high,60.95670773
9102,on,2030,netzero,high,high,ref,low,yes,high,65.05259436
9109,on,2030,netzero,ref,high,low,low,yes,high,63.15821365
9116,on,2030,netzero,low,high,low,low,yes,high,60.95499206
9123,on,2030,netzero,high,high,low,low,yes,high,65.06796083
9130,on,2030,netzero,ref,high,high,low,yes,high,63.15905293
9137,on,2030,netzero,low,high,high,low,yes,high,60.95741924
9144,on,2030,netzero,high,high,high,low,yes,high,65.04885611
9151,on,2030,netzero,high,ref,ref,ref,yes,high,64.41191555
9158,on,2030,netzero,ref,ref,low,ref,yes,high,62.18245691
9165,on,2030,netzero,low,ref,low,ref,yes,high,60.51664689
9172,on,2030,netzero,high,ref,low,ref,yes,high,64.43184165
9179,on,2030,netzero,ref,ref,high,ref,yes,high,62.17842074
9186,on,2030,netzero,low,ref,high,ref,yes,high,60.52027137
9193,on,2030,netzero,high,ref,high,ref,yes,high,64.40955371
9200,on,2030,netzero,ref,low,ref,ref,no,high,62.14535106
9207,on,2030,netzero,low,low,ref,ref,no,high,60.48023984
9214,on,2030,netzero,high,ref,ref,ref,no,high,64.41499495
9221,on,2030,netzero,high,low,ref,ref,no,high,64.34585382
9228,on,2030,netzero,ref,low,low,ref,no,high,62.15510903
9235,on,2030,netzero,low,low,low,ref,no,high,60.47089769
9242,on,2030,netzero,high,low,low,ref,no,high,64.36767649
9249,on,2030,netzero,ref,low,high,ref,no,high,62.13904482
9256,on,2030,netzero,low,low,high,ref,no,high,60.48143251
9263,on,2030,netzero,high,low,high,ref,no,high,64.34205637
9270,on,2030,netzero,ref,low,ref,ref,yes,high,62.14125501
9277,on,2030,netzero,low,low,ref,ref,yes,high,60.48039686
9284,on,2030,netzero,high,low,ref,ref,yes,high,64.3454522
9291,on,2030,netzero,ref,ref,low,ref,no,high,62.1848163
9298,on,2030,netzero,ref,low,low,ref,yes,high,62.15609258
9305,on,2030,netzero,low,low,low,ref,yes,high,60.47240784
9312,on,2030,netzero,high,low,low,ref,yes,high,64.36690744
9319,on,2030,netzero,ref,low,high,ref,yes,high,62.13992243
9326,on,2030,netzero,low,low,high,ref,yes,high,60.47483179
9333,on,2030,netzero,high,low,high,ref,yes,high,64.34068418
9340,on,2030,netzero,ref,high,ref,ref,no,high,62.1641759
9347,on,2030,netzero,low,high,ref,ref,no,high,60.53245227
9354,on,2030,netzero,high,high,ref,ref,no,high,64.41226378
9361,on,2030,netzero,ref,high,low,ref,no,high,62.16634317
9368,on,2030,netzero,low,ref,low,ref,no,high,60.51761779
9375,on,2030,netzero,low,high,low,ref,no,high,60.53342329
9382,on,2030,netzero,high,high,low,ref,no,high,64.43471809
9389,on,2030,netzero,ref,high,high,ref,no,high,62.16164225
9396,on,2030,netzero,low,high,high,ref,no,high,60.53345339
9403,on,2030,netzero,high,high,high,ref,no,high,64.40673348
9410,on,2030,netzero,ref,high,ref,ref,yes,high,62.1645983
9417,on,2030,netzero,low,high,ref,ref,yes,high,60.53427483
9424,on,2030,netzero,high,high,ref,ref,yes,high,64.41173771
9431,on,2030,netzero,ref,high,low,ref,yes,high,62.16596735
9438,on,2030,netzero,low,high,low,ref,yes,high,60.53425136
9445,on,2030,netzero,high,ref,low,ref,no,high,64.43505874
9452,on,2030,netzero,high,high,low,ref,yes,high,64.43580138
9459,on,2030,netzero,ref,high,high,ref,yes,high,62.16177977
9466,on,2030,netzero,low,high,high,ref,yes,high,60.53256461
9473,on,2030,netzero,high,high,high,ref,yes,high,64.40549382
9480,on,2030,netzero,ref,ref,ref,low,no,high,63.1328306
9487,on,2030,netzero,low,ref,ref,low,no,high,61.16717673
9494,on,2030,netzero,high,ref,ref,low,no,high,65.19174809
9501,on,2030,netzero,ref,ref,low,low,no,high,63.1261435
9508,on,2030,netzero,low,ref,low,low,no,high,61.16999735
9515,on,2030,netzero,high,ref,low,low,no,high,65.21939437
9522,on,2030,netzero,ref,ref,high,ref,no,high,62.17511141
9529,on,2030,netzero,ref,ref,high,low,no,high,63.12633321
9536,on,2030,netzero,low,ref,high,low,no,high,61.16055302
9543,on,2030,netzero,high,ref,high,low,no,high,65.18683828
9550,on,2030,netzero,ref,ref,ref,low,yes,high,63.12214403
9557,on,2030,netzero,low,ref,ref,low,yes,high,61.16720907
9564,on,2030,netzero,high,ref,ref,low,yes,high,65.1908853
9571,on,2030,netzero,ref,ref,low,low,yes,high,63.12702991
9578,on,2030,netzero,low,ref,low,low,yes,high,61.17173544
9585,on,2030,netzero,high,ref,low,low,yes,high,65.22126309
9592,on,2030,netzero,ref,ref,high,low,yes,high,63.12629736
9599,on,2030,netzero,low,ref,high,ref,no,high,60.52149918
9606,on,2030,netzero,low,ref,high,low,yes,high,61.16023393
9613,on,2030,netzero,high,ref,high,low,yes,high,65.02327586
9620,on,2030,netzero,ref,low,ref,low,no,high,62.928514
9627,on,2030,netzero,low,low,ref,low,no,high,61.23269661
9634,on,2030,netzero,high,low,ref,low,no,high,66.52453867
9641,on,2030,netzero,ref,low,low,low,no,high,62.92886488
9648,on,2030,netzero,low,low,low,low,no,high,61.2258582
9655,on,2030,netzero,high,low,low,low,no,high,66.57673224
9662,on,2030,netzero,ref,low,high,low,no,high,62.91962403
9669,on,2030,netzero,low,low,high,low,no,high,61.23757103
9676,on,2030,netzero,high,ref,high,ref,no,high,64.40608175
9683,on,2030,netzero,high,low,high,low,no,high,66.48341987
9690,on,2030,netzero,ref,low,ref,low,yes,high,62.92641099
9697,on,2030,netzero,low,low,ref,low,yes,high,61.233007
9704,on,2030,netzero,high,low,ref,low,yes,high,66.53028238
9711,on,2030,netzero,ref,low,low,low,yes,high,62.92992257
9718,on,2030,netzero,low,low,low,low,yes,high,61.23164361
9725,on,2030,netzero,high,low,low,low,yes,high,66.56884694
9732,on,2030,netzero,ref,low,high,low,yes,high,62.92769033
9739,on,2030,netzero,low,low,high,low,yes,high,61.23008754
9746,on,2030,netzero,high,low,high,low,yes,high,66.47902871
9753,on,2030,netzero,ref,ref,ref,ref,yes,high,62.17829486
9760,on,2030,netzero,ref,high,ref,low,no,high,63.16497442
9767,on,2030,netzero,low,high,ref,low,no,high,60.95711227
9774,on,2030,netzero,high,high,ref,low,no,high,65.05244196
9781,on,2030,netzero,ref,high,low,low,no,high,63.14987953
9788,on,2030,netzero,low,high,low,low,no,high,60.95539014
9795,on,2030,netzero,high,high,low,low,no,high,65.06854812
9802,on,2030,netzero,ref,high,high,low,no,high,63.15892427
9809,on,2030,netzero,low,high,high,low,no,high,60.95784297
9816,on,2030,netzero,high,high,high,low,no,high,65.04963215
9823,on,2030,netzero,ref,high,ref,low,yes,high,63.15451196
15122,on,2030,netzero,ref,ref,ref,ref,no,low,62.17914275
15129,on,2030,netzero,low,ref,ref,ref,no,low,60.51962365
15136,on,2030,netzero,low,ref,ref,ref,yes,low,60.52153022
