id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,type
38619,on,2020,legislated,low,ref,ref,low,yes,high,9.607804124,low carbon electricity
38696,on,2020,legislated,high,ref,ref,low,yes,high,9.602084518,low carbon electricity
38773,on,2020,legislated,ref,ref,low,low,yes,high,9.602790895,low carbon electricity
38850,on,2020,legislated,low,ref,low,low,yes,high,9.607804124,low carbon electricity
38927,on,2020,legislated,high,ref,low,low,yes,high,9.602084518,low carbon electricity
39004,on,2020,legislated,ref,ref,high,low,yes,high,9.602790895,low carbon electricity
39081,on,2020,legislated,low,ref,high,ref,no,high,9.607804124,low carbon electricity
39158,on,2020,legislated,low,ref,high,low,yes,high,9.607804124,low carbon electricity
39235,on,2020,legislated,high,ref,high,low,yes,high,9.602084518,low carbon electricity
39312,on,2020,legislated,ref,low,ref,low,no,high,9.605682539,low carbon electricity
39389,on,2020,legislated,low,low,ref,low,no,high,9.60561394,low carbon electricity
39466,on,2020,legislated,high,low,ref,low,no,high,9.602533319,low carbon electricity
39543,on,2020,legislated,ref,low,low,low,no,high,9.605682539,low carbon electricity
39620,on,2020,legislated,low,low,low,low,no,high,9.60561394,low carbon electricity
39697,on,2020,legislated,high,low,low,low,no,high,9.602533319,low carbon electricity
39774,on,2020,legislated,ref,low,high,low,no,high,9.605682539,low carbon electricity
39851,on,2020,legislated,low,low,high,low,no,high,9.60561394,low carbon electricity
39928,on,2020,legislated,high,ref,high,ref,no,high,9.602084518,low carbon electricity
40005,on,2020,legislated,high,low,high,low,no,high,9.602533319,low carbon electricity
40082,on,2020,legislated,ref,low,ref,low,yes,high,9.605682539,low carbon electricity
40159,on,2020,legislated,low,low,ref,low,yes,high,9.60561394,low carbon electricity
40236,on,2020,legislated,high,low,ref,low,yes,high,9.602533319,low carbon electricity
40313,on,2020,legislated,ref,low,low,low,yes,high,9.605682539,low carbon electricity
40390,on,2020,legislated,low,low,low,low,yes,high,9.60561394,low carbon electricity
40467,on,2020,legislated,high,low,low,low,yes,high,9.602533319,low carbon electricity
40544,on,2020,legislated,ref,low,high,low,yes,high,9.605682539,low carbon electricity
40621,on,2020,legislated,low,low,high,low,yes,high,9.60561394,low carbon electricity
40698,on,2020,legislated,high,low,high,low,yes,high,9.602533319,low carbon electricity
40775,on,2020,legislated,ref,ref,ref,ref,yes,high,9.602998771,low carbon electricity
40852,on,2020,legislated,ref,high,ref,low,no,high,9.602728664,low carbon electricity
40929,on,2020,legislated,low,high,ref,low,no,high,9.607331235,low carbon electricity
41006,on,2020,legislated,high,high,ref,low,no,high,9.601921386,low carbon electricity
41083,on,2020,legislated,ref,high,low,low,no,high,9.602728664,low carbon electricity
41160,on,2020,legislated,low,high,low,low,no,high,9.607331235,low carbon electricity
41237,on,2020,legislated,high,high,low,low,no,high,9.601921386,low carbon electricity
41314,on,2020,legislated,ref,high,high,low,no,high,9.602728664,low carbon electricity
41391,on,2020,legislated,low,high,high,low,no,high,9.607331235,low carbon electricity
41468,on,2020,legislated,high,high,high,low,no,high,9.601921386,low carbon electricity
41545,on,2020,legislated,ref,high,ref,low,yes,high,9.602728664,low carbon electricity
99834,on,2020,netzero,ref,ref,ref,ref,no,high,9.602998771,low carbon electricity
99911,on,2020,netzero,low,ref,ref,ref,no,high,9.607804124,low carbon electricity
99988,on,2020,netzero,low,ref,ref,ref,yes,high,9.607804124,low carbon electricity
100065,on,2020,netzero,low,high,ref,low,yes,high,9.607331235,low carbon electricity
100142,on,2020,netzero,high,high,ref,low,yes,high,9.601921386,low carbon electricity
100219,on,2020,netzero,ref,high,low,low,yes,high,9.602728664,low carbon electricity
100296,on,2020,netzero,low,high,low,low,yes,high,9.607331235,low carbon electricity
100373,on,2020,netzero,high,high,low,low,yes,high,9.601921386,low carbon electricity
100450,on,2020,netzero,ref,high,high,low,yes,high,9.602728664,low carbon electricity
100527,on,2020,netzero,low,high,high,low,yes,high,9.607331235,low carbon electricity
100604,on,2020,netzero,high,high,high,low,yes,high,9.601921386,low carbon electricity
100681,on,2020,netzero,high,ref,ref,ref,yes,high,9.602084518,low carbon electricity
100758,on,2020,netzero,ref,ref,low,ref,yes,high,9.602790895,low carbon electricity
100835,on,2020,netzero,low,ref,low,ref,yes,high,9.607804124,low carbon electricity
100912,on,2020,netzero,high,ref,low,ref,yes,high,9.602084518,low carbon electricity
100989,on,2020,netzero,ref,ref,high,ref,yes,high,9.602790895,low carbon electricity
101066,on,2020,netzero,low,ref,high,ref,yes,high,9.607804124,low carbon electricity
101143,on,2020,netzero,high,ref,high,ref,yes,high,9.602084518,low carbon electricity
101220,on,2020,netzero,ref,low,ref,ref,no,high,9.605682539,low carbon electricity
101297,on,2020,netzero,low,low,ref,ref,no,high,9.60561394,low carbon electricity
101374,on,2020,netzero,high,ref,ref,ref,no,high,9.602212865,low carbon electricity
101451,on,2020,netzero,high,low,ref,ref,no,high,9.602533319,low carbon electricity
101528,on,2020,netzero,ref,low,low,ref,no,high,9.605682539,low carbon electricity
101605,on,2020,netzero,low,low,low,ref,no,high,9.60561394,low carbon electricity
101682,on,2020,netzero,high,low,low,ref,no,high,9.602533319,low carbon electricity
101759,on,2020,netzero,ref,low,high,ref,no,high,9.605682539,low carbon electricity
101836,on,2020,netzero,low,low,high,ref,no,high,9.60561394,low carbon electricity
101913,on,2020,netzero,high,low,high,ref,no,high,9.602533319,low carbon electricity
101990,on,2020,netzero,ref,low,ref,ref,yes,high,9.605682539,low carbon electricity
102067,on,2020,netzero,low,low,ref,ref,yes,high,9.60561394,low carbon electricity
102144,on,2020,netzero,high,low,ref,ref,yes,high,9.602533319,low carbon electricity
102221,on,2020,netzero,ref,ref,low,ref,no,high,9.602790895,low carbon electricity
102298,on,2020,netzero,ref,low,low,ref,yes,high,9.605682539,low carbon electricity
102375,on,2020,netzero,low,low,low,ref,yes,high,9.60561394,low carbon electricity
102452,on,2020,netzero,high,low,low,ref,yes,high,9.602533319,low carbon electricity
102529,on,2020,netzero,ref,low,high,ref,yes,high,9.605682539,low carbon electricity
102606,on,2020,netzero,low,low,high,ref,yes,high,9.60561394,low carbon electricity
102683,on,2020,netzero,high,low,high,ref,yes,high,9.602533319,low carbon electricity
102760,on,2020,netzero,ref,high,ref,ref,no,high,9.602728664,low carbon electricity
102837,on,2020,netzero,low,high,ref,ref,no,high,9.607331235,low carbon electricity
102914,on,2020,netzero,high,high,ref,ref,no,high,9.601921386,low carbon electricity
102991,on,2020,netzero,ref,high,low,ref,no,high,9.602728664,low carbon electricity
103068,on,2020,netzero,low,ref,low,ref,no,high,9.607804124,low carbon electricity
103145,on,2020,netzero,low,high,low,ref,no,high,9.607331235,low carbon electricity
103222,on,2020,netzero,high,high,low,ref,no,high,9.601921386,low carbon electricity
103299,on,2020,netzero,ref,high,high,ref,no,high,9.602728664,low carbon electricity
103376,on,2020,netzero,low,high,high,ref,no,high,9.607331235,low carbon electricity
103453,on,2020,netzero,high,high,high,ref,no,high,9.601921386,low carbon electricity
103530,on,2020,netzero,ref,high,ref,ref,yes,high,9.602728664,low carbon electricity
103607,on,2020,netzero,low,high,ref,ref,yes,high,9.607331235,low carbon electricity
103684,on,2020,netzero,high,high,ref,ref,yes,high,9.601921386,low carbon electricity
103761,on,2020,netzero,ref,high,low,ref,yes,high,9.602728664,low carbon electricity
103838,on,2020,netzero,low,high,low,ref,yes,high,9.607331235,low carbon electricity
103915,on,2020,netzero,high,ref,low,ref,no,high,9.602084518,low carbon electricity
103992,on,2020,netzero,high,high,low,ref,yes,high,9.601921386,low carbon electricity
104069,on,2020,netzero,ref,high,high,ref,yes,high,9.602728664,low carbon electricity
104146,on,2020,netzero,low,high,high,ref,yes,high,9.607331235,low carbon electricity
104223,on,2020,netzero,high,high,high,ref,yes,high,9.601921386,low carbon electricity
104300,on,2020,netzero,ref,ref,ref,low,no,high,9.602790895,low carbon electricity
104377,on,2020,netzero,low,ref,ref,low,no,high,9.607804124,low carbon electricity
104454,on,2020,netzero,high,ref,ref,low,no,high,9.602084518,low carbon electricity
104531,on,2020,netzero,ref,ref,low,low,no,high,9.602790895,low carbon electricity
104608,on,2020,netzero,low,ref,low,low,no,high,9.607804124,low carbon electricity
104685,on,2020,netzero,high,ref,low,low,no,high,9.602084518,low carbon electricity
104762,on,2020,netzero,ref,ref,high,ref,no,high,9.602790895,low carbon electricity
104839,on,2020,netzero,ref,ref,high,low,no,high,9.602790895,low carbon electricity
104916,on,2020,netzero,low,ref,high,low,no,high,9.607804124,low carbon electricity
104993,on,2020,netzero,high,ref,high,low,no,high,9.602084518,low carbon electricity
105070,on,2020,netzero,ref,ref,ref,low,yes,high,9.602790895,low carbon electricity
105147,on,2020,netzero,low,ref,ref,low,yes,high,9.607804124,low carbon electricity
105224,on,2020,netzero,high,ref,ref,low,yes,high,9.602084518,low carbon electricity
105301,on,2020,netzero,ref,ref,low,low,yes,high,9.602790895,low carbon electricity
105378,on,2020,netzero,low,ref,low,low,yes,high,9.607804124,low carbon electricity
105455,on,2020,netzero,high,ref,low,low,yes,high,9.602084518,low carbon electricity
105532,on,2020,netzero,ref,ref,high,low,yes,high,9.602790895,low carbon electricity
105609,on,2020,netzero,low,ref,high,ref,no,high,9.607804124,low carbon electricity
105686,on,2020,netzero,low,ref,high,low,yes,high,9.607804124,low carbon electricity
105763,on,2020,netzero,high,ref,high,low,yes,high,9.602084518,low carbon electricity
105840,on,2020,netzero,ref,low,ref,low,no,high,9.605682539,low carbon electricity
105917,on,2020,netzero,low,low,ref,low,no,high,9.60561394,low carbon electricity
105994,on,2020,netzero,high,low,ref,low,no,high,9.602533319,low carbon electricity
106071,on,2020,netzero,ref,low,low,low,no,high,9.605682539,low carbon electricity
106148,on,2020,netzero,low,low,low,low,no,high,9.60561394,low carbon electricity
106225,on,2020,netzero,high,low,low,low,no,high,9.602533319,low carbon electricity
106302,on,2020,netzero,ref,low,high,low,no,high,9.605682539,low carbon electricity
106379,on,2020,netzero,low,low,high,low,no,high,9.60561394,low carbon electricity
106456,on,2020,netzero,high,ref,high,ref,no,high,9.602084518,low carbon electricity
106533,on,2020,netzero,high,low,high,low,no,high,9.602533319,low carbon electricity
106610,on,2020,netzero,ref,low,ref,low,yes,high,9.605682539,low carbon electricity
106687,on,2020,netzero,low,low,ref,low,yes,high,9.60561394,low carbon electricity
106764,on,2020,netzero,high,low,ref,low,yes,high,9.602533319,low carbon electricity
106841,on,2020,netzero,ref,low,low,low,yes,high,9.605682539,low carbon electricity
106918,on,2020,netzero,low,low,low,low,yes,high,9.60561394,low carbon electricity
106995,on,2020,netzero,high,low,low,low,yes,high,9.602533319,low carbon electricity
107072,on,2020,netzero,ref,low,high,low,yes,high,9.605682539,low carbon electricity
107149,on,2020,netzero,low,low,high,low,yes,high,9.60561394,low carbon electricity
107226,on,2020,netzero,high,low,high,low,yes,high,9.602533319,low carbon electricity
107303,on,2020,netzero,ref,ref,ref,ref,yes,high,9.602790895,low carbon electricity
107380,on,2020,netzero,ref,high,ref,low,no,high,9.602728664,low carbon electricity
107457,on,2020,netzero,low,high,ref,low,no,high,9.607331235,low carbon electricity
107534,on,2020,netzero,high,high,ref,low,no,high,9.601921386,low carbon electricity
107611,on,2020,netzero,ref,high,low,low,no,high,9.602728664,low carbon electricity
107688,on,2020,netzero,low,high,low,low,no,high,9.607331235,low carbon electricity
107765,on,2020,netzero,high,high,low,low,no,high,9.601921386,low carbon electricity
107842,on,2020,netzero,ref,high,high,low,no,high,9.602728664,low carbon electricity
107919,on,2020,netzero,low,high,high,low,no,high,9.607331235,low carbon electricity
107996,on,2020,netzero,high,high,high,low,no,high,9.601921386,low carbon electricity
108073,on,2020,netzero,ref,high,ref,low,yes,high,9.602728664,low carbon electricity
166362,on,2020,netzero,ref,ref,ref,ref,no,low,9.602998771,low carbon electricity
166439,on,2020,netzero,low,ref,ref,ref,no,low,9.607804124,low carbon electricity
166516,on,2020,netzero,low,ref,ref,ref,yes,low,9.607804124,low carbon electricity
166593,on,2020,netzero,low,high,ref,low,yes,low,9.607331235,low carbon electricity
166670,on,2020,netzero,high,high,ref,low,yes,low,9.601921386,low carbon electricity
166747,on,2020,netzero,ref,high,low,low,yes,low,9.602728664,low carbon electricity
166824,on,2020,netzero,low,high,low,low,yes,low,9.607331235,low carbon electricity
166901,on,2020,netzero,high,high,low,low,yes,low,9.601921386,low carbon electricity
166978,on,2020,netzero,ref,high,high,low,yes,low,9.602728664,low carbon electricity
167055,on,2020,netzero,low,high,high,low,yes,low,9.607331235,low carbon electricity
167132,on,2020,netzero,high,high,high,low,yes,low,9.601921386,low carbon electricity
167209,on,2020,netzero,high,ref,ref,ref,yes,low,9.602084518,low carbon electricity
167286,on,2020,netzero,ref,ref,low,ref,yes,low,9.602790895,low carbon electricity
167363,on,2020,netzero,low,ref,low,ref,yes,low,9.607804124,low carbon electricity
167440,on,2020,netzero,high,ref,low,ref,yes,low,9.602084518,low carbon electricity
167517,on,2020,netzero,ref,ref,high,ref,yes,low,9.602790895,low carbon electricity
167594,on,2020,netzero,low,ref,high,ref,yes,low,9.607804124,low carbon electricity
167671,on,2020,netzero,high,ref,high,ref,yes,low,9.602084518,low carbon electricity
167748,on,2020,netzero,ref,low,ref,ref,no,low,9.605682539,low carbon electricity
167825,on,2020,netzero,low,low,ref,ref,no,low,9.60561394,low carbon electricity
167902,on,2020,netzero,high,ref,ref,ref,no,low,9.602084518,low carbon electricity
167979,on,2020,netzero,high,low,ref,ref,no,low,9.602533319,low carbon electricity
168056,on,2020,netzero,ref,low,low,ref,no,low,9.605682539,low carbon electricity
168133,on,2020,netzero,low,low,low,ref,no,low,9.60561394,low carbon electricity
168210,on,2020,netzero,high,low,low,ref,no,low,9.602533319,low carbon electricity
168287,on,2020,netzero,ref,low,high,ref,no,low,9.605682539,low carbon electricity
168364,on,2020,netzero,low,low,high,ref,no,low,9.60561394,low carbon electricity
168441,on,2020,netzero,high,low,high,ref,no,low,9.602533319,low carbon electricity
168518,on,2020,netzero,ref,low,ref,ref,yes,low,9.605682539,low carbon electricity
168595,on,2020,netzero,low,low,ref,ref,yes,low,9.60561394,low carbon electricity
168672,on,2020,netzero,high,low,ref,ref,yes,low,9.602533319,low carbon electricity
168749,on,2020,netzero,ref,ref,low,ref,no,low,9.602790895,low carbon electricity
168826,on,2020,netzero,ref,low,low,ref,yes,low,9.605682539,low carbon electricity
168903,on,2020,netzero,low,low,low,ref,yes,low,9.60561394,low carbon electricity
168980,on,2020,netzero,high,low,low,ref,yes,low,9.602533319,low carbon electricity
169057,on,2020,netzero,ref,low,high,ref,yes,low,9.605682539,low carbon electricity
169134,on,2020,netzero,low,low,high,ref,yes,low,9.60561394,low carbon electricity
169211,on,2020,netzero,high,low,high,ref,yes,low,9.602533319,low carbon electricity
169288,on,2020,netzero,ref,high,ref,ref,no,low,9.602728664,low carbon electricity
169365,on,2020,netzero,low,high,ref,ref,no,low,9.607331235,low carbon electricity
169442,on,2020,netzero,high,high,ref,ref,no,low,9.601921386,low carbon electricity
169519,on,2020,netzero,ref,high,low,ref,no,low,9.602728664,low carbon electricity
169596,on,2020,netzero,low,ref,low,ref,no,low,9.607804124,low carbon electricity
169673,on,2020,netzero,low,high,low,ref,no,low,9.607331235,low carbon electricity
169750,on,2020,netzero,high,high,low,ref,no,low,9.601740523,low carbon electricity
169827,on,2020,netzero,ref,high,high,ref,no,low,9.602728664,low carbon electricity
169904,on,2020,netzero,low,high,high,ref,no,low,9.607331235,low carbon electricity
169981,on,2020,netzero,high,high,high,ref,no,low,9.601921386,low carbon electricity
170058,on,2020,netzero,ref,high,ref,ref,yes,low,9.602728664,low carbon electricity
170135,on,2020,netzero,low,high,ref,ref,yes,low,9.607331235,low carbon electricity
170212,on,2020,netzero,high,high,ref,ref,yes,low,9.601921386,low carbon electricity
170289,on,2020,netzero,ref,high,low,ref,yes,low,9.602728664,low carbon electricity
170366,on,2020,netzero,low,high,low,ref,yes,low,9.607331235,low carbon electricity
170443,on,2020,netzero,high,ref,low,ref,no,low,9.602084518,low carbon electricity
170520,on,2020,netzero,high,high,low,ref,yes,low,9.601921386,low carbon electricity
170597,on,2020,netzero,ref,high,high,ref,yes,low,9.602728664,low carbon electricity
170674,on,2020,netzero,low,high,high,ref,yes,low,9.607331235,low carbon electricity
170751,on,2020,netzero,high,high,high,ref,yes,low,9.601921386,low carbon electricity
170828,on,2020,netzero,ref,ref,ref,low,no,low,9.602790895,low carbon electricity
170905,on,2020,netzero,low,ref,ref,low,no,low,9.607804124,low carbon electricity
170982,on,2020,netzero,high,ref,ref,low,no,low,9.602084518,low carbon electricity
171059,on,2020,netzero,ref,ref,low,low,no,low,9.602790895,low carbon electricity
171136,on,2020,netzero,low,ref,low,low,no,low,9.607804124,low carbon electricity
171213,on,2020,netzero,high,ref,low,low,no,low,9.602084518,low carbon electricity
171290,on,2020,netzero,ref,ref,high,ref,no,low,9.602790895,low carbon electricity
171367,on,2020,netzero,ref,ref,high,low,no,low,9.602790895,low carbon electricity
171444,on,2020,netzero,low,ref,high,low,no,low,9.607804124,low carbon electricity
171521,on,2020,netzero,high,ref,high,low,no,low,9.602084518,low carbon electricity
171598,on,2020,netzero,ref,ref,ref,low,yes,low,9.602790895,low carbon electricity
171675,on,2020,netzero,low,ref,ref,low,yes,low,9.607804124,low carbon electricity
171752,on,2020,netzero,high,ref,ref,low,yes,low,9.602084518,low carbon electricity
171829,on,2020,netzero,ref,ref,low,low,yes,low,9.602790895,low carbon electricity
171906,on,2020,netzero,low,ref,low,low,yes,low,9.607804124,low carbon electricity
171983,on,2020,netzero,high,ref,low,low,yes,low,9.602084518,low carbon electricity
172060,on,2020,netzero,ref,ref,high,low,yes,low,9.602790895,low carbon electricity
172137,on,2020,netzero,low,ref,high,ref,no,low,9.607804124,low carbon electricity
172214,on,2020,netzero,low,ref,high,low,yes,low,9.607804124,low carbon electricity
172291,on,2020,netzero,high,ref,high,low,yes,low,9.602084518,low carbon electricity
172368,on,2020,netzero,ref,low,ref,low,no,low,9.605682539,low carbon electricity
172445,on,2020,netzero,low,low,ref,low,no,low,9.60561394,low carbon electricity
172522,on,2020,netzero,high,low,ref,low,no,low,9.602533319,low carbon electricity
172599,on,2020,netzero,ref,low,low,low,no,low,9.605682539,low carbon electricity
172676,on,2020,netzero,low,low,low,low,no,low,9.60561394,low carbon electricity
172753,on,2020,netzero,high,low,low,low,no,low,9.602533319,low carbon electricity
172830,on,2020,netzero,ref,low,high,low,no,low,9.605682539,low carbon electricity
172907,on,2020,netzero,low,low,high,low,no,low,9.60561394,low carbon electricity
172984,on,2020,netzero,high,ref,high,ref,no,low,9.602084518,low carbon electricity
173061,on,2020,netzero,high,low,high,low,no,low,9.602533319,low carbon electricity
173138,on,2020,netzero,ref,low,ref,low,yes,low,9.605682539,low carbon electricity
173215,on,2020,netzero,low,low,ref,low,yes,low,9.60561394,low carbon electricity
173292,on,2020,netzero,high,low,ref,low,yes,low,9.602533319,low carbon electricity
173369,on,2020,netzero,ref,low,low,low,yes,low,9.605682539,low carbon electricity
173446,on,2020,netzero,low,low,low,low,yes,low,9.60561394,low carbon electricity
173523,on,2020,netzero,high,low,low,low,yes,low,9.602533319,low carbon electricity
173600,on,2020,netzero,ref,low,high,low,yes,low,9.605682539,low carbon electricity
173677,on,2020,netzero,low,low,high,low,yes,low,9.60561394,low carbon electricity
173754,on,2020,netzero,high,low,high,low,yes,low,9.602533319,low carbon electricity
173831,on,2020,netzero,ref,ref,ref,ref,yes,low,9.602790895,low carbon electricity
173908,on,2020,netzero,ref,high,ref,low,no,low,9.602728664,low carbon electricity
173985,on,2020,netzero,low,high,ref,low,no,low,9.607331235,low carbon electricity
174062,on,2020,netzero,high,high,ref,low,no,low,9.601921386,low carbon electricity
174139,on,2020,netzero,ref,high,low,low,no,low,9.602728664,low carbon electricity
174216,on,2020,netzero,low,high,low,low,no,low,9.607331235,low carbon electricity
174293,on,2020,netzero,high,high,low,low,no,low,9.601921386,low carbon electricity
174370,on,2020,netzero,ref,high,high,low,no,low,9.602728664,low carbon electricity
174447,on,2020,netzero,low,high,high,low,no,low,9.607331235,low carbon electricity
174524,on,2020,netzero,high,high,high,low,no,low,9.601921386,low carbon electricity
174601,on,2020,netzero,ref,high,ref,low,yes,low,9.602728664,low carbon electricity
33307,on,2025,legislated,ref,ref,ref,ref,no,high,9.57855599,low carbon electricity
33384,on,2025,legislated,low,ref,ref,ref,no,high,10.30676722,low carbon electricity
33461,on,2025,legislated,low,ref,ref,ref,yes,high,10.30676722,low carbon electricity
33538,on,2025,legislated,low,high,ref,low,yes,high,10.3303461,low carbon electricity
33615,on,2025,legislated,high,high,ref,low,yes,high,8.693122803,low carbon electricity
33692,on,2025,legislated,ref,high,low,low,yes,high,9.630541471,low carbon electricity
33769,on,2025,legislated,low,high,low,low,yes,high,10.33044033,low carbon electricity
33846,on,2025,legislated,high,high,low,low,yes,high,8.69293592,low carbon electricity
33923,on,2025,legislated,ref,high,high,low,yes,high,9.630515882,low carbon electricity
34000,on,2025,legislated,low,high,high,low,yes,high,10.330289,low carbon electricity
34077,on,2025,legislated,high,high,high,low,yes,high,8.693011008,low carbon electricity
34154,on,2025,legislated,high,ref,ref,ref,yes,high,8.65730905,low carbon electricity
34231,on,2025,legislated,ref,ref,low,ref,yes,high,9.578657554,low carbon electricity
34308,on,2025,legislated,low,ref,low,ref,yes,high,10.30668403,low carbon electricity
34385,on,2025,legislated,high,ref,low,ref,yes,high,8.657270223,low carbon electricity
34462,on,2025,legislated,ref,ref,high,ref,yes,high,9.578712243,low carbon electricity
34539,on,2025,legislated,low,ref,high,ref,yes,high,10.30662583,low carbon electricity
34616,on,2025,legislated,high,ref,high,ref,yes,high,8.657062683,low carbon electricity
34693,on,2025,legislated,ref,low,ref,ref,no,high,9.578526755,low carbon electricity
34770,on,2025,legislated,low,low,ref,ref,no,high,10.30994747,low carbon electricity
34847,on,2025,legislated,high,ref,ref,ref,no,high,8.65730905,low carbon electricity
34924,on,2025,legislated,high,low,ref,ref,no,high,8.657717852,low carbon electricity
35001,on,2025,legislated,ref,low,low,ref,no,high,9.578547666,low carbon electricity
35078,on,2025,legislated,low,low,low,ref,no,high,10.30942484,low carbon electricity
