id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,eu_name
9079,on,2020,legislated,ref,ref,ref,ref,no,high,0.0,electricity ccs
9100,on,2020,legislated,low,ref,ref,ref,no,high,0.0,electricity ccs
9121,on,2020,legislated,low,ref,ref,ref,yes,high,0.0,electricity ccs
9142,on,2020,legislated,low,high,ref,low,yes,high,0.0,electricity ccs
9163,on,2020,legislated,high,high,ref,low,yes,high,0.0,electricity ccs
9184,on,2020,legislated,ref,high,low,low,yes,high,0.0,electricity ccs
9205,on,2020,legislated,low,high,low,low,yes,high,0.0,electricity ccs
9226,on,2020,legislated,high,high,low,low,yes,high,0.0,electricity ccs
9247,on,2020,legislated,ref,high,high,low,yes,high,0.0,electricity ccs
9268,on,2020,legislated,low,high,high,low,yes,high,0.0,electricity ccs
9289,on,2020,legislated,high,high,high,low,yes,high,0.0,electricity ccs
9310,on,2020,legislated,high,ref,ref,ref,yes,high,0.0,electricity ccs
9331,on,2020,legislated,ref,ref,low,ref,yes,high,0.0,electricity ccs
9352,on,2020,legislated,low,ref,low,ref,yes,high,0.0,electricity ccs
9373,on,2020,legislated,high,ref,low,ref,yes,high,0.0,electricity ccs
9394,on,2020,legislated,ref,ref,high,ref,yes,high,0.0,electricity ccs
9415,on,2020,legislated,low,ref,high,ref,yes,high,0.0,electricity ccs
9436,on,2020,legislated,high,ref,high,ref,yes,high,0.0,electricity ccs
9457,on,2020,legislated,ref,low,ref,ref,no,high,0.0,electricity ccs
9478,on,2020,legislated,low,low,ref,ref,no,high,0.0,electricity ccs
9499,on,2020,legislated,high,ref,ref,ref,no,high,0.0,electricity ccs
9520,on,2020,legislated,high,low,ref,ref,no,high,0.0,electricity ccs
9541,on,2020,legislated,ref,low,low,ref,no,high,0.0,electricity ccs
9562,on,2020,legislated,low,low,low,ref,no,high,0.0,electricity ccs
9583,on,2020,legislated,high,low,low,ref,no,high,0.0,electricity ccs
9604,on,2020,legislated,ref,low,high,ref,no,high,0.0,electricity ccs
9625,on,2020,legislated,low,low,high,ref,no,high,0.0,electricity ccs
9646,on,2020,legislated,high,low,high,ref,no,high,0.0,electricity ccs
9667,on,2020,legislated,ref,low,ref,ref,yes,high,0.0,electricity ccs
9688,on,2020,legislated,low,low,ref,ref,yes,high,0.0,electricity ccs
9709,on,2020,legislated,high,low,ref,ref,yes,high,0.0,electricity ccs
9730,on,2020,legislated,ref,ref,low,ref,no,high,0.0,electricity ccs
9751,on,2020,legislated,ref,low,low,ref,yes,high,0.0,electricity ccs
9772,on,2020,legislated,low,low,low,ref,yes,high,0.0,electricity ccs
9793,on,2020,legislated,high,low,low,ref,yes,high,0.0,electricity ccs
9814,on,2020,legislated,ref,low,high,ref,yes,high,0.0,electricity ccs
9835,on,2020,legislated,low,low,high,ref,yes,high,0.0,electricity ccs
9856,on,2020,legislated,high,low,high,ref,yes,high,0.0,electricity ccs
9877,on,2020,legislated,ref,high,ref,ref,no,high,0.0,electricity ccs
9898,on,2020,legislated,low,high,ref,ref,no,high,0.0,electricity ccs
9919,on,2020,legislated,high,high,ref,ref,no,high,0.0,electricity ccs
9940,on,2020,legislated,ref,high,low,ref,no,high,0.0,electricity ccs
9961,on,2020,legislated,low,ref,low,ref,no,high,0.0,electricity ccs
9982,on,2020,legislated,low,high,low,ref,no,high,0.0,electricity ccs
10003,on,2020,legislated,high,high,low,ref,no,high,0.0,electricity ccs
10024,on,2020,legislated,ref,high,high,ref,no,high,0.0,electricity ccs
10045,on,2020,legislated,low,high,high,ref,no,high,0.0,electricity ccs
10066,on,2020,legislated,high,high,high,ref,no,high,0.0,electricity ccs
10087,on,2020,legislated,ref,high,ref,ref,yes,high,0.0,electricity ccs
10108,on,2020,legislated,low,high,ref,ref,yes,high,0.0,electricity ccs
10129,on,2020,legislated,high,high,ref,ref,yes,high,0.0,electricity ccs
10150,on,2020,legislated,ref,high,low,ref,yes,high,0.0,electricity ccs
10171,on,2020,legislated,low,high,low,ref,yes,high,0.0,electricity ccs
10192,on,2020,legislated,high,ref,low,ref,no,high,0.0,electricity ccs
10213,on,2020,legislated,high,high,low,ref,yes,high,0.0,electricity ccs
10234,on,2020,legislated,ref,high,high,ref,yes,high,0.0,electricity ccs
10255,on,2020,legislated,low,high,high,ref,yes,high,0.0,electricity ccs
10276,on,2020,legislated,high,high,high,ref,yes,high,0.0,electricity ccs
10297,on,2020,legislated,ref,ref,ref,low,no,high,0.0,electricity ccs
10318,on,2020,legislated,low,ref,ref,low,no,high,0.0,electricity ccs
10339,on,2020,legislated,high,ref,ref,low,no,high,0.0,electricity ccs
10360,on,2020,legislated,ref,ref,low,low,no,high,0.0,electricity ccs
10381,on,2020,legislated,low,ref,low,low,no,high,0.0,electricity ccs
10402,on,2020,legislated,high,ref,low,low,no,high,0.0,electricity ccs
10423,on,2020,legislated,ref,ref,high,ref,no,high,0.0,electricity ccs
10444,on,2020,legislated,ref,ref,high,low,no,high,0.0,electricity ccs
10465,on,2020,legislated,low,ref,high,low,no,high,0.0,electricity ccs
10486,on,2020,legislated,high,ref,high,low,no,high,0.0,electricity ccs
10507,on,2020,legislated,ref,ref,ref,low,yes,high,0.0,electricity ccs
10528,on,2020,legislated,low,ref,ref,low,yes,high,0.0,electricity ccs
10549,on,2020,legislated,high,ref,ref,low,yes,high,0.0,electricity ccs
10570,on,2020,legislated,ref,ref,low,low,yes,high,0.0,electricity ccs
10591,on,2020,legislated,low,ref,low,low,yes,high,0.0,electricity ccs
10612,on,2020,legislated,high,ref,low,low,yes,high,0.0,electricity ccs
10633,on,2020,legislated,ref,ref,high,low,yes,high,0.0,electricity ccs
10654,on,2020,legislated,low,ref,high,ref,no,high,0.0,electricity ccs
10675,on,2020,legislated,low,ref,high,low,yes,high,0.0,electricity ccs
10696,on,2020,legislated,high,ref,high,low,yes,high,0.0,electricity ccs
10717,on,2020,legislated,ref,low,ref,low,no,high,0.0,electricity ccs
10738,on,2020,legislated,low,low,ref,low,no,high,0.0,electricity ccs
10759,on,2020,legislated,high,low,ref,low,no,high,0.0,electricity ccs
10780,on,2020,legislated,ref,low,low,low,no,high,0.0,electricity ccs
10801,on,2020,legislated,low,low,low,low,no,high,0.0,electricity ccs
10822,on,2020,legislated,high,low,low,low,no,high,0.0,electricity ccs
10843,on,2020,legislated,ref,low,high,low,no,high,0.0,electricity ccs
10864,on,2020,legislated,low,low,high,low,no,high,0.0,electricity ccs
10885,on,2020,legislated,high,ref,high,ref,no,high,0.0,electricity ccs
10906,on,2020,legislated,high,low,high,low,no,high,0.0,electricity ccs
10927,on,2020,legislated,ref,low,ref,low,yes,high,0.0,electricity ccs
10948,on,2020,legislated,low,low,ref,low,yes,high,0.0,electricity ccs
10969,on,2020,legislated,high,low,ref,low,yes,high,0.0,electricity ccs
10990,on,2020,legislated,ref,low,low,low,yes,high,0.0,electricity ccs
11011,on,2020,legislated,low,low,low,low,yes,high,0.0,electricity ccs
11032,on,2020,legislated,high,low,low,low,yes,high,0.0,electricity ccs
11053,on,2020,legislated,ref,low,high,low,yes,high,0.0,electricity ccs
11074,on,2020,legislated,low,low,high,low,yes,high,0.0,electricity ccs
11095,on,2020,legislated,high,low,high,low,yes,high,0.0,electricity ccs
11116,on,2020,legislated,ref,ref,ref,ref,yes,high,0.0,electricity ccs
11137,on,2020,legislated,ref,high,ref,low,no,high,0.0,electricity ccs
11158,on,2020,legislated,low,high,ref,low,no,high,0.0,electricity ccs
11179,on,2020,legislated,high,high,ref,low,no,high,0.0,electricity ccs
11200,on,2020,legislated,ref,high,low,low,no,high,0.0,electricity ccs
11221,on,2020,legislated,low,high,low,low,no,high,0.0,electricity ccs
11242,on,2020,legislated,high,high,low,low,no,high,0.0,electricity ccs
11263,on,2020,legislated,ref,high,high,low,no,high,0.0,electricity ccs
11284,on,2020,legislated,low,high,high,low,no,high,0.0,electricity ccs
11305,on,2020,legislated,high,high,high,low,no,high,0.0,electricity ccs
11326,on,2020,legislated,ref,high,ref,low,yes,high,0.0,electricity ccs
27223,on,2020,netzero,ref,ref,ref,ref,no,high,0.0,electricity ccs
27244,on,2020,netzero,low,ref,ref,ref,no,high,0.0,electricity ccs
27265,on,2020,netzero,low,ref,ref,ref,yes,high,0.0,electricity ccs
27286,on,2020,netzero,low,high,ref,low,yes,high,0.0,electricity ccs
27307,on,2020,netzero,high,high,ref,low,yes,high,0.0,electricity ccs
27328,on,2020,netzero,ref,high,low,low,yes,high,0.0,electricity ccs
27349,on,2020,netzero,low,high,low,low,yes,high,0.0,electricity ccs
27370,on,2020,netzero,high,high,low,low,yes,high,0.0,electricity ccs
27391,on,2020,netzero,ref,high,high,low,yes,high,0.0,electricity ccs
27412,on,2020,netzero,low,high,high,low,yes,high,0.0,electricity ccs
27433,on,2020,netzero,high,high,high,low,yes,high,0.0,electricity ccs
27454,on,2020,netzero,high,ref,ref,ref,yes,high,0.0,electricity ccs
27475,on,2020,netzero,ref,ref,low,ref,yes,high,0.0,electricity ccs
27496,on,2020,netzero,low,ref,low,ref,yes,high,0.0,electricity ccs
27517,on,2020,netzero,high,ref,low,ref,yes,high,0.0,electricity ccs
27538,on,2020,netzero,ref,ref,high,ref,yes,high,0.0,electricity ccs
27559,on,2020,netzero,low,ref,high,ref,yes,high,0.0,electricity ccs
27580,on,2020,netzero,high,ref,high,ref,yes,high,0.0,electricity ccs
27601,on,2020,netzero,ref,low,ref,ref,no,high,0.0,electricity ccs
27622,on,2020,netzero,low,low,ref,ref,no,high,0.0,electricity ccs
27643,on,2020,netzero,high,ref,ref,ref,no,high,0.0,electricity ccs
27664,on,2020,netzero,high,low,ref,ref,no,high,0.0,electricity ccs
27685,on,2020,netzero,ref,low,low,ref,no,high,0.0,electricity ccs
27706,on,2020,netzero,low,low,low,ref,no,high,0.0,electricity ccs
27727,on,2020,netzero,high,low,low,ref,no,high,0.0,electricity ccs
27748,on,2020,netzero,ref,low,high,ref,no,high,0.0,electricity ccs
27769,on,2020,netzero,low,low,high,ref,no,high,0.0,electricity ccs
27790,on,2020,netzero,high,low,high,ref,no,high,0.0,electricity ccs
27811,on,2020,netzero,ref,low,ref,ref,yes,high,0.0,electricity ccs
27832,on,2020,netzero,low,low,ref,ref,yes,high,0.0,electricity ccs
27853,on,2020,netzero,high,low,ref,ref,yes,high,0.0,electricity ccs
27874,on,2020,netzero,ref,ref,low,ref,no,high,0.0,electricity ccs
27895,on,2020,netzero,ref,low,low,ref,yes,high,0.0,electricity ccs
27916,on,2020,netzero,low,low,low,ref,yes,high,0.0,electricity ccs
27937,on,2020,netzero,high,low,low,ref,yes,high,0.0,electricity ccs
27958,on,2020,netzero,ref,low,high,ref,yes,high,0.0,electricity ccs
27979,on,2020,netzero,low,low,high,ref,yes,high,0.0,electricity ccs
28000,on,2020,netzero,high,low,high,ref,yes,high,0.0,electricity ccs
28021,on,2020,netzero,ref,high,ref,ref,no,high,0.0,electricity ccs
28042,on,2020,netzero,low,high,ref,ref,no,high,0.0,electricity ccs
28063,on,2020,netzero,high,high,ref,ref,no,high,0.0,electricity ccs
28084,on,2020,netzero,ref,high,low,ref,no,high,0.0,electricity ccs
28105,on,2020,netzero,low,ref,low,ref,no,high,0.0,electricity ccs
28126,on,2020,netzero,low,high,low,ref,no,high,0.0,electricity ccs
28147,on,2020,netzero,high,high,low,ref,no,high,0.0,electricity ccs
28168,on,2020,netzero,ref,high,high,ref,no,high,0.0,electricity ccs
28189,on,2020,netzero,low,high,high,ref,no,high,0.0,electricity ccs
28210,on,2020,netzero,high,high,high,ref,no,high,0.0,electricity ccs
28231,on,2020,netzero,ref,high,ref,ref,yes,high,0.0,electricity ccs
28252,on,2020,netzero,low,high,ref,ref,yes,high,0.0,electricity ccs
28273,on,2020,netzero,high,high,ref,ref,yes,high,0.0,electricity ccs
28294,on,2020,netzero,ref,high,low,ref,yes,high,0.0,electricity ccs
28315,on,2020,netzero,low,high,low,ref,yes,high,0.0,electricity ccs
28336,on,2020,netzero,high,ref,low,ref,no,high,0.0,electricity ccs
28357,on,2020,netzero,high,high,low,ref,yes,high,0.0,electricity ccs
28378,on,2020,netzero,ref,high,high,ref,yes,high,0.0,electricity ccs
28399,on,2020,netzero,low,high,high,ref,yes,high,0.0,electricity ccs
28420,on,2020,netzero,high,high,high,ref,yes,high,0.0,electricity ccs
28441,on,2020,netzero,ref,ref,ref,low,no,high,0.0,electricity ccs
28462,on,2020,netzero,low,ref,ref,low,no,high,0.0,electricity ccs
28483,on,2020,netzero,high,ref,ref,low,no,high,0.0,electricity ccs
28504,on,2020,netzero,ref,ref,low,low,no,high,0.0,electricity ccs
28525,on,2020,netzero,low,ref,low,low,no,high,0.0,electricity ccs
28546,on,2020,netzero,high,ref,low,low,no,high,0.0,electricity ccs
28567,on,2020,netzero,ref,ref,high,ref,no,high,0.0,electricity ccs
28588,on,2020,netzero,ref,ref,high,low,no,high,0.0,electricity ccs
28609,on,2020,netzero,low,ref,high,low,no,high,0.0,electricity ccs
28630,on,2020,netzero,high,ref,high,low,no,high,0.0,electricity ccs
28651,on,2020,netzero,ref,ref,ref,low,yes,high,0.0,electricity ccs
28672,on,2020,netzero,low,ref,ref,low,yes,high,0.0,electricity ccs
28693,on,2020,netzero,high,ref,ref,low,yes,high,0.0,electricity ccs
28714,on,2020,netzero,ref,ref,low,low,yes,high,0.0,electricity ccs
28735,on,2020,netzero,low,ref,low,low,yes,high,0.0,electricity ccs
28756,on,2020,netzero,high,ref,low,low,yes,high,0.0,electricity ccs
28777,on,2020,netzero,ref,ref,high,low,yes,high,0.0,electricity ccs
28798,on,2020,netzero,low,ref,high,ref,no,high,0.0,electricity ccs
28819,on,2020,netzero,low,ref,high,low,yes,high,0.0,electricity ccs
28840,on,2020,netzero,high,ref,high,low,yes,high,0.0,electricity ccs
28861,on,2020,netzero,ref,low,ref,low,no,high,0.0,electricity ccs
28882,on,2020,netzero,low,low,ref,low,no,high,0.0,electricity ccs
28903,on,2020,netzero,high,low,ref,low,no,high,0.0,electricity ccs
28924,on,2020,netzero,ref,low,low,low,no,high,0.0,electricity ccs
28945,on,2020,netzero,low,low,low,low,no,high,0.0,electricity ccs
28966,on,2020,netzero,high,low,low,low,no,high,0.0,electricity ccs
28987,on,2020,netzero,ref,low,high,low,no,high,0.0,electricity ccs
29008,on,2020,netzero,low,low,high,low,no,high,0.0,electricity ccs
29029,on,2020,netzero,high,ref,high,ref,no,high,0.0,electricity ccs
29050,on,2020,netzero,high,low,high,low,no,high,0.0,electricity ccs
29071,on,2020,netzero,ref,low,ref,low,yes,high,0.0,electricity ccs
29092,on,2020,netzero,low,low,ref,low,yes,high,0.0,electricity ccs
29113,on,2020,netzero,high,low,ref,low,yes,high,0.0,electricity ccs
29134,on,2020,netzero,ref,low,low,low,yes,high,0.0,electricity ccs
29155,on,2020,netzero,low,low,low,low,yes,high,0.0,electricity ccs
29176,on,2020,netzero,high,low,low,low,yes,high,0.0,electricity ccs
29197,on,2020,netzero,ref,low,high,low,yes,high,0.0,electricity ccs
29218,on,2020,netzero,low,low,high,low,yes,high,0.0,electricity ccs
29239,on,2020,netzero,high,low,high,low,yes,high,0.0,electricity ccs
29260,on,2020,netzero,ref,ref,ref,ref,yes,high,0.0,electricity ccs
29281,on,2020,netzero,ref,high,ref,low,no,high,0.0,electricity ccs
29302,on,2020,netzero,low,high,ref,low,no,high,0.0,electricity ccs
29323,on,2020,netzero,high,high,ref,low,no,high,0.0,electricity ccs
29344,on,2020,netzero,ref,high,low,low,no,high,0.0,electricity ccs
29365,on,2020,netzero,low,high,low,low,no,high,0.0,electricity ccs
29386,on,2020,netzero,high,high,low,low,no,high,0.0,electricity ccs
29407,on,2020,netzero,ref,high,high,low,no,high,0.0,electricity ccs
29428,on,2020,netzero,low,high,high,low,no,high,0.0,electricity ccs
29449,on,2020,netzero,high,high,high,low,no,high,0.0,electricity ccs
29470,on,2020,netzero,ref,high,ref,low,yes,high,0.0,electricity ccs
45367,on,2020,netzero,ref,ref,ref,ref,no,low,0.0,electricity ccs
45388,on,2020,netzero,low,ref,ref,ref,no,low,0.0,electricity ccs
45409,on,2020,netzero,low,ref,ref,ref,yes,low,0.0,electricity ccs
45430,on,2020,netzero,low,high,ref,low,yes,low,0.0,electricity ccs
45451,on,2020,netzero,high,high,ref,low,yes,low,0.0,electricity ccs
45472,on,2020,netzero,ref,high,low,low,yes,low,0.0,electricity ccs
45493,on,2020,netzero,low,high,low,low,yes,low,0.0,electricity ccs
45514,on,2020,netzero,high,high,low,low,yes,low,0.0,electricity ccs
45535,on,2020,netzero,ref,high,high,low,yes,low,0.0,electricity ccs
45556,on,2020,netzero,low,high,high,low,yes,low,0.0,electricity ccs
45577,on,2020,netzero,high,high,high,low,yes,low,0.0,electricity ccs
45598,on,2020,netzero,high,ref,ref,ref,yes,low,0.0,electricity ccs
45619,on,2020,netzero,ref,ref,low,ref,yes,low,0.0,electricity ccs
45640,on,2020,netzero,low,ref,low,ref,yes,low,0.0,electricity ccs
45661,on,2020,netzero,high,ref,low,ref,yes,low,0.0,electricity ccs
45682,on,2020,netzero,ref,ref,high,ref,yes,low,0.0,electricity ccs
45703,on,2020,netzero,low,ref,high,ref,yes,low,0.0,electricity ccs
45724,on,2020,netzero,high,ref,high,ref,yes,low,0.0,electricity ccs
45745,on,2020,netzero,ref,low,ref,ref,no,low,0.0,electricity ccs
45766,on,2020,netzero,low,low,ref,ref,no,low,0.0,electricity ccs
45787,on,2020,netzero,high,ref,ref,ref,no,low,0.0,electricity ccs
45808,on,2020,netzero,high,low,ref,ref,no,low,0.0,electricity ccs
45829,on,2020,netzero,ref,low,low,ref,no,low,0.0,electricity ccs
45850,on,2020,netzero,low,low,low,ref,no,low,0.0,electricity ccs
45871,on,2020,netzero,high,low,low,ref,no,low,0.0,electricity ccs
45892,on,2020,netzero,ref,low,high,ref,no,low,0.0,electricity ccs
45913,on,2020,netzero,low,low,high,ref,no,low,0.0,electricity ccs
45934,on,2020,netzero,high,low,high,ref,no,low,0.0,electricity ccs
45955,on,2020,netzero,ref,low,ref,ref,yes,low,0.0,electricity ccs
45976,on,2020,netzero,low,low,ref,ref,yes,low,0.0,electricity ccs
45997,on,2020,netzero,high,low,ref,ref,yes,low,0.0,electricity ccs
46018,on,2020,netzero,ref,ref,low,ref,no,low,0.0,electricity ccs
46039,on,2020,netzero,ref,low,low,ref,yes,low,0.0,electricity ccs
46060,on,2020,netzero,low,low,low,ref,yes,low,0.0,electricity ccs
46081,on,2020,netzero,high,low,low,ref,yes,low,0.0,electricity ccs
46102,on,2020,netzero,ref,low,high,ref,yes,low,0.0,electricity ccs
46123,on,2020,netzero,low,low,high,ref,yes,low,0.0,electricity ccs
46144,on,2020,netzero,high,low,high,ref,yes,low,0.0,electricity ccs
46165,on,2020,netzero,ref,high,ref,ref,no,low,0.0,electricity ccs
46186,on,2020,netzero,low,high,ref,ref,no,low,0.0,electricity ccs
46207,on,2020,netzero,high,high,ref,ref,no,low,0.0,electricity ccs
46228,on,2020,netzero,ref,high,low,ref,no,low,0.0,electricity ccs
46249,on,2020,netzero,low,ref,low,ref,no,low,0.0,electricity ccs
46270,on,2020,netzero,low,high,low,ref,no,low,0.0,electricity ccs
46291,on,2020,netzero,high,high,low,ref,no,low,0.0,electricity ccs
46312,on,2020,netzero,ref,high,high,ref,no,low,0.0,electricity ccs
46333,on,2020,netzero,low,high,high,ref,no,low,0.0,electricity ccs
46354,on,2020,netzero,high,high,high,ref,no,low,0.0,electricity ccs
46375,on,2020,netzero,ref,high,ref,ref,yes,low,0.0,electricity ccs
46396,on,2020,netzero,low,high,ref,ref,yes,low,0.0,electricity ccs
46417,on,2020,netzero,high,high,ref,ref,yes,low,0.0,electricity ccs
46438,on,2020,netzero,ref,high,low,ref,yes,low,0.0,electricity ccs
46459,on,2020,netzero,low,high,low,ref,yes,low,0.0,electricity ccs
46480,on,2020,netzero,high,ref,low,ref,no,low,0.0,electricity ccs
46501,on,2020,netzero,high,high,low,ref,yes,low,0.0,electricity ccs
46522,on,2020,netzero,ref,high,high,ref,yes,low,0.0,electricity ccs
46543,on,2020,netzero,low,high,high,ref,yes,low,0.0,electricity ccs
46564,on,2020,netzero,high,high,high,ref,yes,low,0.0,electricity ccs
46585,on,2020,netzero,ref,ref,ref,low,no,low,0.0,electricity ccs
46606,on,2020,netzero,low,ref,ref,low,no,low,0.0,electricity ccs
46627,on,2020,netzero,high,ref,ref,low,no,low,0.0,electricity ccs
46648,on,2020,netzero,ref,ref,low,low,no,low,0.0,electricity ccs
46669,on,2020,netzero,low,ref,low,low,no,low,0.0,electricity ccs
46690,on,2020,netzero,high,ref,low,low,no,low,0.0,electricity ccs
46711,on,2020,netzero,ref,ref,high,ref,no,low,0.0,electricity ccs
46732,on,2020,netzero,ref,ref,high,low,no,low,0.0,electricity ccs
46753,on,2020,netzero,low,ref,high,low,no,low,0.0,electricity ccs
46774,on,2020,netzero,high,ref,high,low,no,low,0.0,electricity ccs
46795,on,2020,netzero,ref,ref,ref,low,yes,low,0.0,electricity ccs
46816,on,2020,netzero,low,ref,ref,low,yes,low,0.0,electricity ccs
46837,on,2020,netzero,high,ref,ref,low,yes,low,0.0,electricity ccs
46858,on,2020,netzero,ref,ref,low,low,yes,low,0.0,electricity ccs
46879,on,2020,netzero,low,ref,low,low,yes,low,0.0,electricity ccs
46900,on,2020,netzero,high,ref,low,low,yes,low,0.0,electricity ccs
46921,on,2020,netzero,ref,ref,high,low,yes,low,0.0,electricity ccs
46942,on,2020,netzero,low,ref,high,ref,no,low,0.0,electricity ccs
46963,on,2020,netzero,low,ref,high,low,yes,low,0.0,electricity ccs
46984,on,2020,netzero,high,ref,high,low,yes,low,0.0,electricity ccs
47005,on,2020,netzero,ref,low,ref,low,no,low,0.0,electricity ccs
47026,on,2020,netzero,low,low,ref,low,no,low,0.0,electricity ccs
47047,on,2020,netzero,high,low,ref,low,no,low,0.0,electricity ccs
47068,on,2020,netzero,ref,low,low,low,no,low,0.0,electricity ccs
47089,on,2020,netzero,low,low,low,low,no,low,0.0,electricity ccs
47110,on,2020,netzero,high,low,low,low,no,low,0.0,electricity ccs
47131,on,2020,netzero,ref,low,high,low,no,low,0.0,electricity ccs
47152,on,2020,netzero,low,low,high,low,no,low,0.0,electricity ccs
47173,on,2020,netzero,high,ref,high,ref,no,low,0.0,electricity ccs
47194,on,2020,netzero,high,low,high,low,no,low,0.0,electricity ccs
47215,on,2020,netzero,ref,low,ref,low,yes,low,0.0,electricity ccs
47236,on,2020,netzero,low,low,ref,low,yes,low,0.0,electricity ccs
47257,on,2020,netzero,high,low,ref,low,yes,low,0.0,electricity ccs
47278,on,2020,netzero,ref,low,low,low,yes,low,0.0,electricity ccs
47299,on,2020,netzero,low,low,low,low,yes,low,0.0,electricity ccs
47320,on,2020,netzero,high,low,low,low,yes,low,0.0,electricity ccs
47341,on,2020,netzero,ref,low,high,low,yes,low,0.0,electricity ccs
47362,on,2020,netzero,low,low,high,low,yes,low,0.0,electricity ccs
47383,on,2020,netzero,high,low,high,low,yes,low,0.0,electricity ccs
47404,on,2020,netzero,ref,ref,ref,ref,yes,low,0.0,electricity ccs
47425,on,2020,netzero,ref,high,ref,low,no,low,0.0,electricity ccs
47446,on,2020,netzero,low,high,ref,low,no,low,0.0,electricity ccs
47467,on,2020,netzero,high,high,ref,low,no,low,0.0,electricity ccs
47488,on,2020,netzero,ref,high,low,low,no,low,0.0,electricity ccs
47509,on,2020,netzero,low,high,low,low,no,low,0.0,electricity ccs
47530,on,2020,netzero,high,high,low,low,no,low,0.0,electricity ccs
47551,on,2020,netzero,ref,high,high,low,no,low,0.0,electricity ccs
47572,on,2020,netzero,low,high,high,low,no,low,0.0,electricity ccs
47593,on,2020,netzero,high,high,high,low,no,low,0.0,electricity ccs
47614,on,2020,netzero,ref,high,ref,low,yes,low,0.0,electricity ccs
9080,on,2025,legislated,ref,ref,ref,ref,no,high,0.0,electricity ccs
9101,on,2025,legislated,low,ref,ref,ref,no,high,0.0,electricity ccs
9122,on,2025,legislated,low,ref,ref,ref,yes,high,0.0,electricity ccs
9143,on,2025,legislated,low,high,ref,low,yes,high,0.0,electricity ccs
9164,on,2025,legislated,high,high,ref,low,yes,high,0.0,electricity ccs
9185,on,2025,legislated,ref,high,low,low,yes,high,0.0,electricity ccs
9206,on,2025,legislated,low,high,low,low,yes,high,0.0,electricity ccs
9227,on,2025,legislated,high,high,low,low,yes,high,0.0,electricity ccs
9248,on,2025,legislated,ref,high,high,low,yes,high,0.0,electricity ccs
9269,on,2025,legislated,low,high,high,low,yes,high,0.0,electricity ccs
9290,on,2025,legislated,high,high,high,low,yes,high,0.0,electricity ccs
9311,on,2025,legislated,high,ref,ref,ref,yes,high,0.0,electricity ccs
9332,on,2025,legislated,ref,ref,low,ref,yes,high,0.0,electricity ccs
9353,on,2025,legislated,low,ref,low,ref,yes,high,0.0,electricity ccs
9374,on,2025,legislated,high,ref,low,ref,yes,high,0.0,electricity ccs
9395,on,2025,legislated,ref,ref,high,ref,yes,high,0.0,electricity ccs
9416,on,2025,legislated,low,ref,high,ref,yes,high,0.0,electricity ccs
9437,on,2025,legislated,high,ref,high,ref,yes,high,0.0,electricity ccs
9458,on,2025,legislated,ref,low,ref,ref,no,high,0.0,electricity ccs
9479,on,2025,legislated,low,low,ref,ref,no,high,0.0,electricity ccs
9500,on,2025,legislated,high,ref,ref,ref,no,high,0.0,electricity ccs
9521,on,2025,legislated,high,low,ref,ref,no,high,0.0,electricity ccs
9542,on,2025,legislated,ref,low,low,ref,no,high,0.0,electricity ccs
9563,on,2025,legislated,low,low,low,ref,no,high,0.0,electricity ccs
9584,on,2025,legislated,high,low,low,ref,no,high,0.0,electricity ccs
9605,on,2025,legislated,ref,low,high,ref,no,high,0.0,electricity ccs
9626,on,2025,legislated,low,low,high,ref,no,high,0.0,electricity ccs
9647,on,2025,legislated,high,low,high,ref,no,high,0.0,electricity ccs
9668,on,2025,legislated,ref,low,ref,ref,yes,high,0.0,electricity ccs
9689,on,2025,legislated,low,low,ref,ref,yes,high,0.0,electricity ccs
9710,on,2025,legislated,high,low,ref,ref,yes,high,0.0,electricity ccs
9731,on,2025,legislated,ref,ref,low,ref,no,high,0.0,electricity ccs
9752,on,2025,legislated,ref,low,low,ref,yes,high,0.0,electricity ccs
9773,on,2025,legislated,low,low,low,ref,yes,high,0.0,electricity ccs
9794,on,2025,legislated,high,low,low,ref,yes,high,0.0,electricity ccs
9815,on,2025,legislated,ref,low,high,ref,yes,high,0.0,electricity ccs
9836,on,2025,legislated,low,low,high,ref,yes,high,0.0,electricity ccs
9857,on,2025,legislated,high,low,high,ref,yes,high,0.0,electricity ccs
9878,on,2025,legislated,ref,high,ref,ref,no,high,0.0,electricity ccs
9899,on,2025,legislated,low,high,ref,ref,no,high,0.0,electricity ccs
9920,on,2025,legislated,high,high,ref,ref,no,high,0.0,electricity ccs
9941,on,2025,legislated,ref,high,low,ref,no,high,0.0,electricity ccs
9962,on,2025,legislated,low,ref,low,ref,no,high,0.0,electricity ccs
9983,on,2025,legislated,low,high,low,ref,no,high,0.0,electricity ccs
10004,on,2025,legislated,high,high,low,ref,no,high,0.0,electricity ccs
10025,on,2025,legislated,ref,high,high,ref,no,high,0.0,electricity ccs
10046,on,2025,legislated,low,high,high,ref,no,high,0.0,electricity ccs
10067,on,2025,legislated,high,high,high,ref,no,high,0.0,electricity ccs
10088,on,2025,legislated,ref,high,ref,ref,yes,high,0.0,electricity ccs
10109,on,2025,legislated,low,high,ref,ref,yes,high,0.0,electricity ccs
10130,on,2025,legislated,high,high,ref,ref,yes,high,0.0,electricity ccs
10151,on,2025,legislated,ref,high,low,ref,yes,high,0.0,electricity ccs
