id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value
2638,on,2030,netzero,low,low,low,ref,no,high,-12.1188012
2640,on,2030,netzero,high,low,low,ref,no,high,-10.15692305
2642,on,2030,netzero,ref,low,high,ref,no,high,-11.1709193
2644,on,2030,netzero,low,low,high,ref,no,high,-12.11641211
2646,on,2030,netzero,high,low,high,ref,no,high,-10.17246499
2648,on,2030,netzero,ref,low,ref,ref,yes,high,-11.21123682
2650,on,2030,netzero,low,low,ref,ref,yes,high,-12.12147311
2652,on,2030,netzero,high,low,ref,ref,yes,high,-10.16849133
2654,on,2030,netzero,ref,ref,low,ref,no,high,-11.72228871
2656,on,2030,netzero,ref,low,low,ref,yes,high,-11.44584782
2658,on,2030,netzero,low,low,low,ref,yes,high,-12.11338125
2660,on,2030,netzero,high,low,low,ref,yes,high,-10.1574049
2662,on,2030,netzero,ref,low,high,ref,yes,high,-11.45750659
2664,on,2030,netzero,low,low,high,ref,yes,high,-12.13576141
2666,on,2030,netzero,high,low,high,ref,yes,high,-10.17281813
2668,on,2030,netzero,ref,high,ref,ref,no,high,-12.33033298
2670,on,2030,netzero,low,high,ref,ref,no,high,-12.5652065
2672,on,2030,netzero,high,high,ref,ref,no,high,-11.15986369
2674,on,2030,netzero,ref,high,low,ref,no,high,-12.01120205
2676,on,2030,netzero,low,ref,low,ref,no,high,-12.46267023
2678,on,2030,netzero,low,high,low,ref,no,high,-12.5593858
2680,on,2030,netzero,high,high,low,ref,no,high,-10.97136456
2682,on,2030,netzero,ref,high,high,ref,no,high,-12.36770982
2684,on,2030,netzero,low,high,high,ref,no,high,-12.54773833
2686,on,2030,netzero,high,high,high,ref,no,high,-11.16602517
2688,on,2030,netzero,ref,high,ref,ref,yes,high,-12.33225748
2690,on,2030,netzero,low,high,ref,ref,yes,high,-12.56522511
2692,on,2030,netzero,high,high,ref,ref,yes,high,-11.05108309
2694,on,2030,netzero,ref,high,low,ref,yes,high,-12.28988731
2696,on,2030,netzero,low,high,low,ref,yes,high,-12.55565339
2698,on,2030,netzero,high,ref,low,ref,no,high,-10.85566134
2700,on,2030,netzero,high,high,low,ref,yes,high,-11.14305672
2702,on,2030,netzero,ref,high,high,ref,yes,high,-12.36766186
2704,on,2030,netzero,low,high,high,ref,yes,high,-12.56768117
2706,on,2030,netzero,high,high,high,ref,yes,high,-11.16628682
2708,on,2030,netzero,ref,ref,ref,low,no,high,-5.762783181
2710,on,2030,netzero,low,ref,ref,low,no,high,-6.517686992
2712,on,2030,netzero,high,ref,ref,low,no,high,-3.268479618
2714,on,2030,netzero,ref,ref,low,low,no,high,-5.730991852
2716,on,2030,netzero,low,ref,low,low,no,high,-6.49156123
2718,on,2030,netzero,high,ref,low,low,no,high,-3.253315951
2720,on,2030,netzero,ref,ref,high,ref,no,high,-11.53496444
2722,on,2030,netzero,ref,ref,high,low,no,high,-5.768540608
2724,on,2030,netzero,low,ref,high,low,no,high,-6.528698631
2726,on,2030,netzero,high,ref,high,low,no,high,-3.270998657
2728,on,2030,netzero,ref,ref,ref,low,yes,high,-5.765262604
2730,on,2030,netzero,low,ref,ref,low,yes,high,-6.517725316
2732,on,2030,netzero,high,ref,ref,low,yes,high,-3.268078839
2734,on,2030,netzero,ref,ref,low,low,yes,high,-5.726260567
2736,on,2030,netzero,low,ref,low,low,yes,high,-6.493114133
2738,on,2030,netzero,high,ref,low,low,yes,high,-3.232507264
2740,on,2030,netzero,ref,ref,high,low,yes,high,-5.766726464
2742,on,2030,netzero,low,ref,high,ref,no,high,-12.47588383
2744,on,2030,netzero,low,ref,high,low,yes,high,-6.529218155
2746,on,2030,netzero,high,ref,high,low,yes,high,-3.291133156
2748,on,2030,netzero,ref,low,ref,low,no,high,-4.599259257
2750,on,2030,netzero,low,low,ref,low,no,high,-5.861990175
2752,on,2030,netzero,high,low,ref,low,no,high,-2.576171021
2754,on,2030,netzero,ref,low,low,low,no,high,-4.541621903
2756,on,2030,netzero,low,low,low,low,no,high,-5.807924833
2758,on,2030,netzero,high,low,low,low,no,high,-2.54248882
2760,on,2030,netzero,ref,low,high,low,no,high,-4.599850958
2762,on,2030,netzero,low,low,high,low,no,high,-5.852475711
2764,on,2030,netzero,high,ref,high,ref,no,high,-11.03449197
2766,on,2030,netzero,high,low,high,low,no,high,-2.592595848
2768,on,2030,netzero,ref,low,ref,low,yes,high,-4.602439622
2770,on,2030,netzero,low,low,ref,low,yes,high,-5.848909236
2772,on,2030,netzero,high,low,ref,low,yes,high,-2.563632049
2774,on,2030,netzero,ref,low,low,low,yes,high,-4.54844265
2776,on,2030,netzero,low,low,low,low,yes,high,-5.819331329
2778,on,2030,netzero,high,low,low,low,yes,high,-2.544733226
2780,on,2030,netzero,ref,low,high,low,yes,high,-4.626865734
2782,on,2030,netzero,low,low,high,low,yes,high,-5.873402268
2784,on,2030,netzero,high,low,high,low,yes,high,-2.602952088
2786,on,2030,netzero,ref,ref,ref,ref,yes,high,-11.54195059
2788,on,2030,netzero,ref,high,ref,low,no,high,-6.047197822
2790,on,2030,netzero,low,high,ref,low,no,high,-7.110316107
2792,on,2030,netzero,high,high,ref,low,no,high,-3.88166963
2794,on,2030,netzero,ref,high,low,low,no,high,-6.007583638
2796,on,2030,netzero,low,high,low,low,no,high,-7.107318505
2798,on,2030,netzero,high,high,low,low,no,high,-3.857813963
2800,on,2030,netzero,ref,high,high,low,no,high,-6.039933003
2802,on,2030,netzero,low,high,high,low,no,high,-7.124307085
2804,on,2030,netzero,high,high,high,low,no,high,-3.887527212
2806,on,2030,netzero,ref,high,ref,low,yes,high,-6.031704038
4320,on,2030,netzero,ref,ref,ref,ref,no,low,-11.74127308
4322,on,2030,netzero,low,ref,ref,ref,no,low,-12.47936819
4324,on,2030,netzero,low,ref,ref,ref,yes,low,-12.47829084
4326,on,2030,netzero,low,high,ref,low,yes,low,-7.119677881
4328,on,2030,netzero,high,high,ref,low,yes,low,-3.88035063
4330,on,2030,netzero,ref,high,low,low,yes,low,-6.024747716
4332,on,2030,netzero,low,high,low,low,yes,low,-7.110361358
4334,on,2030,netzero,high,high,low,low,yes,low,-3.864755029
4336,on,2030,netzero,ref,high,high,low,yes,low,-6.036456506
4338,on,2030,netzero,low,high,high,low,yes,low,-7.122459759
4340,on,2030,netzero,high,high,high,low,yes,low,-3.887050712
4342,on,2030,netzero,high,ref,ref,ref,yes,low,-11.03103579
4344,on,2030,netzero,ref,ref,low,ref,yes,low,-11.51392768
4346,on,2030,netzero,low,ref,low,ref,yes,low,-12.46632277
4348,on,2030,netzero,high,ref,low,ref,yes,low,-11.01954583
4350,on,2030,netzero,ref,ref,high,ref,yes,low,-11.74361584
4352,on,2030,netzero,low,ref,high,ref,yes,low,-12.47589227
4354,on,2030,netzero,high,ref,high,ref,yes,low,-11.0362236
4356,on,2030,netzero,ref,low,ref,ref,no,low,-11.45461509
4358,on,2030,netzero,low,low,ref,ref,no,low,-12.12069386
4360,on,2030,netzero,high,ref,ref,ref,no,low,-10.868324
4362,on,2030,netzero,high,low,ref,ref,no,low,-10.00461877
4364,on,2030,netzero,ref,low,low,ref,no,low,-11.31063226
4366,on,2030,netzero,low,low,low,ref,no,low,-12.1188012
4368,on,2030,netzero,high,low,low,ref,no,low,-10.15692305
4370,on,2030,netzero,ref,low,high,ref,no,low,-11.1709193
4372,on,2030,netzero,low,low,high,ref,no,low,-12.11641211
4374,on,2030,netzero,high,low,high,ref,no,low,-10.17246499
4376,on,2030,netzero,ref,low,ref,ref,yes,low,-11.21123682
4378,on,2030,netzero,low,low,ref,ref,yes,low,-12.12147311
4380,on,2030,netzero,high,low,ref,ref,yes,low,-10.16849133
4382,on,2030,netzero,ref,ref,low,ref,no,low,-11.72228871
4384,on,2030,netzero,ref,low,low,ref,yes,low,-11.44584782
4386,on,2030,netzero,low,low,low,ref,yes,low,-12.11338125
4388,on,2030,netzero,high,low,low,ref,yes,low,-10.1574049
4390,on,2030,netzero,ref,low,high,ref,yes,low,-11.45750659
4392,on,2030,netzero,low,low,high,ref,yes,low,-12.13576141
4394,on,2030,netzero,high,low,high,ref,yes,low,-10.17281813
4396,on,2030,netzero,ref,high,ref,ref,no,low,-12.33033298
4398,on,2030,netzero,low,high,ref,ref,no,low,-12.5652065
4400,on,2030,netzero,high,high,ref,ref,no,low,-11.15986369
4402,on,2030,netzero,ref,high,low,ref,no,low,-12.01120205
4404,on,2030,netzero,low,ref,low,ref,no,low,-12.46267023
4406,on,2030,netzero,low,high,low,ref,no,low,-12.5593858
4408,on,2030,netzero,high,high,low,ref,no,low,-11.15808333
4410,on,2030,netzero,ref,high,high,ref,no,low,-12.36770982
4412,on,2030,netzero,low,high,high,ref,no,low,-12.54773833
4414,on,2030,netzero,high,high,high,ref,no,low,-11.16602517
4416,on,2030,netzero,ref,high,ref,ref,yes,low,-12.33225748
4418,on,2030,netzero,low,high,ref,ref,yes,low,-12.56522511
4420,on,2030,netzero,high,high,ref,ref,yes,low,-11.05108309
4422,on,2030,netzero,ref,high,low,ref,yes,low,-12.28988731
4424,on,2030,netzero,low,high,low,ref,yes,low,-12.55565339
4426,on,2030,netzero,high,ref,low,ref,no,low,-10.85566134
4428,on,2030,netzero,high,high,low,ref,yes,low,-11.14305672
4430,on,2030,netzero,ref,high,high,ref,yes,low,-12.36766186
4432,on,2030,netzero,low,high,high,ref,yes,low,-12.56768117
4434,on,2030,netzero,high,high,high,ref,yes,low,-11.16628682
4436,on,2030,netzero,ref,ref,ref,low,no,low,-5.762783181
4438,on,2030,netzero,low,ref,ref,low,no,low,-6.517686992
4440,on,2030,netzero,high,ref,ref,low,no,low,-3.268479618
4442,on,2030,netzero,ref,ref,low,low,no,low,-5.730991852
4444,on,2030,netzero,low,ref,low,low,no,low,-6.49156123
4446,on,2030,netzero,high,ref,low,low,no,low,-3.253315951
4448,on,2030,netzero,ref,ref,high,ref,no,low,-11.53496444
4450,on,2030,netzero,ref,ref,high,low,no,low,-5.768540608
4452,on,2030,netzero,low,ref,high,low,no,low,-6.528698631
4454,on,2030,netzero,high,ref,high,low,no,low,-3.270998657
4456,on,2030,netzero,ref,ref,ref,low,yes,low,-5.765262604
4458,on,2030,netzero,low,ref,ref,low,yes,low,-6.517725316
4460,on,2030,netzero,high,ref,ref,low,yes,low,-3.268078839
4462,on,2030,netzero,ref,ref,low,low,yes,low,-5.726260567
4464,on,2030,netzero,low,ref,low,low,yes,low,-6.493114133
4466,on,2030,netzero,high,ref,low,low,yes,low,-3.232507264
4468,on,2030,netzero,ref,ref,high,low,yes,low,-5.766726464
4470,on,2030,netzero,low,ref,high,ref,no,low,-12.47588383
4472,on,2030,netzero,low,ref,high,low,yes,low,-6.529218155
4474,on,2030,netzero,high,ref,high,low,yes,low,-3.291133156
4476,on,2030,netzero,ref,low,ref,low,no,low,-4.599259257
4478,on,2030,netzero,low,low,ref,low,no,low,-5.861990175
4480,on,2030,netzero,high,low,ref,low,no,low,-2.576171021
4482,on,2030,netzero,ref,low,low,low,no,low,-4.541621903
4484,on,2030,netzero,low,low,low,low,no,low,-5.807924833
4486,on,2030,netzero,high,low,low,low,no,low,-2.54248882
4488,on,2030,netzero,ref,low,high,low,no,low,-4.599850958
4490,on,2030,netzero,low,low,high,low,no,low,-5.852475711
4492,on,2030,netzero,high,ref,high,ref,no,low,-11.03449197
4494,on,2030,netzero,high,low,high,low,no,low,-2.592595848
4496,on,2030,netzero,ref,low,ref,low,yes,low,-4.602439622
4498,on,2030,netzero,low,low,ref,low,yes,low,-5.848909236
4500,on,2030,netzero,high,low,ref,low,yes,low,-2.563632049
4502,on,2030,netzero,ref,low,low,low,yes,low,-4.54844265
4504,on,2030,netzero,low,low,low,low,yes,low,-5.819331329
4506,on,2030,netzero,high,low,low,low,yes,low,-2.544733226
4508,on,2030,netzero,ref,low,high,low,yes,low,-4.626865734
4510,on,2030,netzero,low,low,high,low,yes,low,-5.873402268
4512,on,2030,netzero,high,low,high,low,yes,low,-2.602952088
4514,on,2030,netzero,ref,ref,ref,ref,yes,low,-11.54195059
4516,on,2030,netzero,ref,high,ref,low,no,low,-6.047197822
4518,on,2030,netzero,low,high,ref,low,no,low,-7.110316107
4520,on,2030,netzero,high,high,ref,low,no,low,-3.88166963
4522,on,2030,netzero,ref,high,low,low,no,low,-6.007583638
4524,on,2030,netzero,low,high,low,low,no,low,-7.107318505
4526,on,2030,netzero,high,high,low,low,no,low,-3.857813963
4528,on,2030,netzero,ref,high,high,low,no,low,-6.039933003
4530,on,2030,netzero,low,high,high,low,no,low,-7.124307085
4532,on,2030,netzero,high,high,high,low,no,low,-3.887594958
4534,on,2030,netzero,ref,high,ref,low,yes,low,-6.047035559
865,on,2050,legislated,ref,ref,ref,ref,no,high,13.74866245
867,on,2050,legislated,low,ref,ref,ref,no,high,9.881920498
869,on,2050,legislated,low,ref,ref,ref,yes,high,9.881920498
871,on,2050,legislated,low,high,ref,low,yes,high,11.14455686
873,on,2050,legislated,high,high,ref,low,yes,high,21.87398955
875,on,2050,legislated,ref,high,low,low,yes,high,15.19055147
877,on,2050,legislated,low,high,low,low,yes,high,11.41985799
879,on,2050,legislated,high,high,low,low,yes,high,21.9531399
881,on,2050,legislated,ref,high,high,low,yes,high,14.97743648
883,on,2050,legislated,low,high,high,low,yes,high,11.08485553
885,on,2050,legislated,high,high,high,low,yes,high,21.79137691
887,on,2050,legislated,high,ref,ref,ref,yes,high,20.32347019
889,on,2050,legislated,ref,ref,low,ref,yes,high,13.98828871
891,on,2050,legislated,low,ref,low,ref,yes,high,10.19863975
893,on,2050,legislated,high,ref,low,ref,yes,high,21.07117691
895,on,2050,legislated,ref,ref,high,ref,yes,high,13.71104068
897,on,2050,legislated,low,ref,high,ref,yes,high,9.880006904
899,on,2050,legislated,high,ref,high,ref,yes,high,20.23992914
901,on,2050,legislated,ref,low,ref,ref,no,high,13.71098512
903,on,2050,legislated,low,low,ref,ref,no,high,9.843116189
905,on,2050,legislated,high,ref,ref,ref,no,high,20.32347019
907,on,2050,legislated,high,low,ref,ref,no,high,20.19419455
909,on,2050,legislated,ref,low,low,ref,no,high,14.15568994
911,on,2050,legislated,low,low,low,ref,no,high,10.13767043
913,on,2050,legislated,high,low,low,ref,no,high,21.07735885
915,on,2050,legislated,ref,low,high,ref,no,high,13.63202017
917,on,2050,legislated,low,low,high,ref,no,high,9.827515211
919,on,2050,legislated,high,low,high,ref,no,high,20.39355294
921,on,2050,legislated,ref,low,ref,ref,yes,high,13.71098512
923,on,2050,legislated,low,low,ref,ref,yes,high,9.843116189
925,on,2050,legislated,high,low,ref,ref,yes,high,20.19419455
927,on,2050,legislated,ref,ref,low,ref,no,high,13.98828871
929,on,2050,legislated,ref,low,low,ref,yes,high,14.15568994
931,on,2050,legislated,low,low,low,ref,yes,high,10.13767043
933,on,2050,legislated,high,low,low,ref,yes,high,21.07735885
935,on,2050,legislated,ref,low,high,ref,yes,high,13.63202017
937,on,2050,legislated,low,low,high,ref,yes,high,9.827515211
939,on,2050,legislated,high,low,high,ref,yes,high,20.39355294
941,on,2050,legislated,ref,high,ref,ref,no,high,13.7231555
943,on,2050,legislated,low,high,ref,ref,no,high,9.852418012
945,on,2050,legislated,high,high,ref,ref,no,high,20.39695939
947,on,2050,legislated,ref,high,low,ref,no,high,14.02019364
949,on,2050,legislated,low,ref,low,ref,no,high,10.19863975
951,on,2050,legislated,low,high,low,ref,no,high,10.07629572
953,on,2050,legislated,high,high,low,ref,no,high,21.08330074
955,on,2050,legislated,ref,high,high,ref,no,high,13.6875126
957,on,2050,legislated,low,high,high,ref,no,high,9.77707335
959,on,2050,legislated,high,high,high,ref,no,high,20.2907601
961,on,2050,legislated,ref,high,ref,ref,yes,high,13.7231555
963,on,2050,legislated,low,high,ref,ref,yes,high,9.852418012
965,on,2050,legislated,high,high,ref,ref,yes,high,20.39695939
967,on,2050,legislated,ref,high,low,ref,yes,high,14.02019364
969,on,2050,legislated,low,high,low,ref,yes,high,10.07629572
971,on,2050,legislated,high,ref,low,ref,no,high,21.07117691
973,on,2050,legislated,high,high,low,ref,yes,high,21.08330074
975,on,2050,legislated,ref,high,high,ref,yes,high,13.6875126
977,on,2050,legislated,low,high,high,ref,yes,high,9.77707335
979,on,2050,legislated,high,high,high,ref,yes,high,20.2907601
981,on,2050,legislated,ref,ref,ref,low,no,high,15.00931241
983,on,2050,legislated,low,ref,ref,low,no,high,11.24944421
985,on,2050,legislated,high,ref,ref,low,no,high,21.85788855
987,on,2050,legislated,ref,ref,low,low,no,high,15.17784154
989,on,2050,legislated,low,ref,low,low,no,high,11.41791407
991,on,2050,legislated,high,ref,low,low,no,high,21.9512859
993,on,2050,legislated,ref,ref,high,ref,no,high,13.71104068
995,on,2050,legislated,ref,ref,high,low,no,high,14.95728261
997,on,2050,legislated,low,ref,high,low,no,high,11.19387814
999,on,2050,legislated,high,ref,high,low,no,high,21.74794969
1001,on,2050,legislated,ref,ref,ref,low,yes,high,15.00931241
1003,on,2050,legislated,low,ref,ref,low,yes,high,11.24944421
1005,on,2050,legislated,high,ref,ref,low,yes,high,21.85788855
1007,on,2050,legislated,ref,ref,low,low,yes,high,15.17784154
1009,on,2050,legislated,low,ref,low,low,yes,high,11.41791407
1011,on,2050,legislated,high,ref,low,low,yes,high,21.9512859
1013,on,2050,legislated,ref,ref,high,low,yes,high,14.95728261
1015,on,2050,legislated,low,ref,high,ref,no,high,9.880006904
1017,on,2050,legislated,low,ref,high,low,yes,high,11.19387814
1019,on,2050,legislated,high,ref,high,low,yes,high,21.74794969
1021,on,2050,legislated,ref,low,ref,low,no,high,14.99565579
1023,on,2050,legislated,low,low,ref,low,no,high,11.02997728
1025,on,2050,legislated,high,low,ref,low,no,high,21.42917226
1027,on,2050,legislated,ref,low,low,low,no,high,15.08879605
1029,on,2050,legislated,low,low,low,low,no,high,11.28961135
1031,on,2050,legislated,high,low,low,low,no,high,21.90262732
1033,on,2050,legislated,ref,low,high,low,no,high,14.90101901
1035,on,2050,legislated,low,low,high,low,no,high,10.99434996
1037,on,2050,legislated,high,ref,high,ref,no,high,20.23992914
1039,on,2050,legislated,high,low,high,low,no,high,21.27683755
1041,on,2050,legislated,ref,low,ref,low,yes,high,14.99565579
1043,on,2050,legislated,low,low,ref,low,yes,high,11.02997728
1045,on,2050,legislated,high,low,ref,low,yes,high,21.42917226
1047,on,2050,legislated,ref,low,low,low,yes,high,15.08879605
1049,on,2050,legislated,low,low,low,low,yes,high,11.28961135
1051,on,2050,legislated,high,low,low,low,yes,high,21.90262732
1053,on,2050,legislated,ref,low,high,low,yes,high,14.90101901
1055,on,2050,legislated,low,low,high,low,yes,high,10.99434996
1057,on,2050,legislated,high,low,high,low,yes,high,21.27683755
1059,on,2050,legislated,ref,ref,ref,ref,yes,high,13.74866245
1061,on,2050,legislated,ref,high,ref,low,no,high,15.03612816
1063,on,2050,legislated,low,high,ref,low,no,high,11.14455686
1065,on,2050,legislated,high,high,ref,low,no,high,21.87398955
1067,on,2050,legislated,ref,high,low,low,no,high,15.19055147
1069,on,2050,legislated,low,high,low,low,no,high,11.41985799
1071,on,2050,legislated,high,high,low,low,no,high,21.9531399
