region,road_class,tech,vintage,capacity,units
NB,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2023,3.3645134954296525,k vehicles
NB,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2020,0.0640380699130261,k vehicles
NB,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2023,0.7942347474953848,k vehicles
NLLAB,cars,T_LDV_C_BEV150_EX,2015,0.09590122978376485,k vehicles
NLLAB,cars,T_LDV_C_BEV150_EX,2020,1.071061331076185,k vehicles
NLLAB,cars,T_LDV_C_BEV150_EX,2023,2.1838398129244503,k vehicles
NLLAB,cars,T_LDV_C_DSL_EX,2000,0.021742655334293804,k vehicles
NLLAB,cars,T_LDV_C_DSL_EX,2005,0.2502086806132133,k vehicles
NLLAB,cars,T_LDV_C_DSL_EX,2010,0.5120613518432179,k vehicles
NLLAB,cars,T_LDV_C_DSL_EX,2015,0.8844302101714386,k vehicles
NLLAB,cars,T_LDV_C_DSL_EX,2020,0.06863080938112233,k vehicles
NLLAB,cars,T_LDV_C_GSL_EX,2000,0.8484277389373657,k vehicles
NLLAB,cars,T_LDV_C_GSL_EX,2005,9.76348021395267,k vehicles
NLLAB,cars,T_LDV_C_GSL_EX,2010,19.98132464788312,k vehicles
NLLAB,cars,T_LDV_C_GSL_EX,2015,33.708844001153466,k vehicles
NLLAB,cars,T_LDV_C_GSL_EX,2020,31.564599415702848,k vehicles
NLLAB,cars,T_LDV_C_GSL_EX,2023,13.983162068657919,k vehicles
NLLAB,cars,T_LDV_C_GSL_HEV_EX,2015,0.7944769228131419,k vehicles
NLLAB,cars,T_LDV_C_GSL_HEV_EX,2020,0.9065546644931558,k vehicles
NLLAB,cars,T_LDV_C_GSL_HEV_EX,2023,1.1819992347649504,k vehicles
NLLAB,cars,T_LDV_C_GSL_PHEV35_EX,2015,0.08598447988276615,k vehicles
NLLAB,cars,T_LDV_C_GSL_PHEV35_EX,2020,0.6339878418890317,k vehicles
NLLAB,cars,T_LDV_C_GSL_PHEV35_EX,2023,0.3102642010506297,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_DSL_EX,2000,0.008788247529388362,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_DSL_EX,2005,0.11650084091289079,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_DSL_EX,2010,0.3750675316506241,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,0.8937568291480613,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,0.8574606858874999,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,0.6822963304962086,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_EX,2000,0.16801063636286467,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_EX,2005,2.2272222480226262,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_EX,2010,7.170409625006994,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,14.88707075331471,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,16.433369661273296,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,10.265076094791612,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,0.03449234164183802,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,0.20277433864568517,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,0.7598599965754143,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,0.05908232643130037,k vehicles
NLLAB,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,0.25996643740563014,k vehicles
NLLAB,heavy_trucks,T_HDV_T_DSL_EX,2000,0.03719755790574865,k vehicles
NLLAB,heavy_trucks,T_HDV_T_DSL_EX,2005,0.3913764854438749,k vehicles
NLLAB,heavy_trucks,T_HDV_T_DSL_EX,2010,0.6945571497458194,k vehicles
NLLAB,heavy_trucks,T_HDV_T_DSL_EX,2015,1.1609839686483487,k vehicles
NLLAB,heavy_trucks,T_HDV_T_DSL_EX,2020,1.6369804910342127,k vehicles
NLLAB,heavy_trucks,T_HDV_T_DSL_EX,2023,1.111904347221996,k vehicles
NLLAB,medium_trucks,T_MDV_T_BEV_EX,2023,0.05470754963466666,k vehicles
NLLAB,medium_trucks,T_MDV_T_DSL_EX,2000,0.07988889381863812,k vehicles
NLLAB,medium_trucks,T_MDV_T_DSL_EX,2005,0.8405561076875273,k vehicles
NLLAB,medium_trucks,T_MDV_T_DSL_EX,2010,1.4916947646835834,k vehicles
NLLAB,medium_trucks,T_MDV_T_DSL_EX,2015,2.4934358656420064,k vehicles
NLLAB,medium_trucks,T_MDV_T_DSL_EX,2020,3.4921794446759704,k vehicles
NLLAB,medium_trucks,T_MDV_T_DSL_EX,2023,2.298571685895184,k vehicles
NLLAB,medium_trucks,T_MDV_T_GSL_EX,2000,0.07262626710785283,k vehicles
NLLAB,medium_trucks,T_MDV_T_GSL_EX,2005,0.7641419160795702,k vehicles
NLLAB,medium_trucks,T_MDV_T_GSL_EX,2010,1.3560861497123486,k vehicles
NLLAB,medium_trucks,T_MDV_T_GSL_EX,2015,2.2667598778563693,k vehicles
NLLAB,medium_trucks,T_MDV_T_GSL_EX,2020,3.2196682431805788,k vehicles
NLLAB,medium_trucks,T_MDV_T_GSL_EX,2023,2.205683234025704,k vehicles
NLLAB,motorcycles,T_LDV_M_GSL_EX,2010,1.849343279097715,k vehicles
NLLAB,motorcycles,T_LDV_M_GSL_EX,2015,5.366761740778404,k vehicles
NLLAB,motorcycles,T_LDV_M_GSL_EX,2020,5.227204539151337,k vehicles
NLLAB,motorcycles,T_LDV_M_GSL_EX,2023,3.159690440972542,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2015,0.005006544857716407,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2020,0.2462724464516198,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2023,2.1701870599015414,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_DSL_EX,2000,0.031601809700954456,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_DSL_EX,2005,0.4189273677395584,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_DSL_EX,2010,1.3487117563078768,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_DSL_EX,2015,3.2135769622553134,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_DSL_EX,2020,3.071196777769432,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_DSL_EX,2023,2.329011650800914,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_EX,2000,0.604152322783406,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_EX,2005,8.008906600363085,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_EX,2010,25.78419869144649,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_EX,2015,53.5279747346737,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_EX,2020,58.86432655299525,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_EX,2023,35.07048501453062,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2015,0.12402207480554643,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2020,0.724888607631494,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2023,2.58159156360134,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2015,0.002858299655645928,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2020,0.21132325503926272,k vehicles
NLLAB,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2023,0.8817799066892607,k vehicles
NS,cars,T_LDV_C_BEV150_EX,2020,0.25322068413261833,k vehicles
NS,cars,T_LDV_C_BEV150_EX,2023,1.6182501371802196,k vehicles
NS,cars,T_LDV_C_DSL_EX,2000,0.0042887880672243415,k vehicles
NS,cars,T_LDV_C_DSL_EX,2005,0.04935422961138291,k vehicles
NS,cars,T_LDV_C_DSL_EX,2010,0.10100526277524638,k vehicles
NS,cars,T_LDV_C_DSL_EX,2015,0.17531122071660304,k vehicles
NS,cars,T_LDV_C_DSL_EX,2020,0.12100658112719964,k vehicles
NS,cars,T_LDV_C_GSL_EX,2000,2.378252116277765,k vehicles
NS,cars,T_LDV_C_GSL_EX,2005,27.36829127033436,k vehicles
NS,cars,T_LDV_C_GSL_EX,2010,56.01022391061788,k vehicles
NS,cars,T_LDV_C_GSL_EX,2015,97.2149416434874,k vehicles
NS,cars,T_LDV_C_GSL_EX,2020,91.72180267299721,k vehicles
NS,cars,T_LDV_C_GSL_EX,2023,43.842437495794705,k vehicles
NS,cars,T_LDV_C_GSL_HEV_EX,2020,1.4815477896079012,k vehicles
NS,cars,T_LDV_C_GSL_HEV_EX,2023,2.5472547665269882,k vehicles
NS,cars,T_LDV_C_GSL_PHEV35_EX,2020,0.18534325131302407,k vehicles
NS,cars,T_LDV_C_GSL_PHEV35_EX,2023,0.3434681794322978,k vehicles
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2000,0.010570639467047768,k vehicles
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2005,0.14012900555883237,k vehicles
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2010,0.4511370030960209,k vehicles
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,0.9456306835385266,k vehicles
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,1.067927907340374,k vehicles
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,0.9315329018202947,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2000,0.3021382777468753,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2005,4.005276741668348,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2010,12.894750366638585,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,27.0287551665714,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,29.733418906255263,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,18.696230796548157,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,0.23289267436759745,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,1.2889360081637826,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,0.011667753944860495,k vehicles
NS,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,0.2500051672740412,k vehicles
NS,heavy_trucks,T_HDV_T_DSL_EX,2000,0.0842691347588607,k vehicles
NS,heavy_trucks,T_HDV_T_DSL_EX,2005,0.886643092992462,k vehicles
NS,heavy_trucks,T_HDV_T_DSL_EX,2010,1.573483135585502,k vehicles
NS,heavy_trucks,T_HDV_T_DSL_EX,2015,2.6301488596321225,k vehicles
NS,heavy_trucks,T_HDV_T_DSL_EX,2020,3.7084942497063564,k vehicles
NS,heavy_trucks,T_HDV_T_DSL_EX,2023,2.5189615273246964,k vehicles
NS,medium_trucks,T_MDV_T_BEV_EX,2023,0.0354130377989861,k vehicles
NS,medium_trucks,T_MDV_T_DSL_EX,2000,0.19248828885843244,k vehicles
NS,medium_trucks,T_MDV_T_DSL_EX,2005,2.025277846825425,k vehicles
NS,medium_trucks,T_MDV_T_DSL_EX,2010,3.5941638321450453,k vehicles
NS,medium_trucks,T_MDV_T_DSL_EX,2015,6.007808848189356,k vehicles
NS,medium_trucks,T_MDV_T_DSL_EX,2020,8.447801895306242,k vehicles
NS,medium_trucks,T_MDV_T_DSL_EX,2023,5.779288567872546,k vehicles
NS,medium_trucks,T_MDV_T_GSL_EX,2000,0.1036879351660005,k vehicles
NS,medium_trucks,T_MDV_T_GSL_EX,2005,1.0909592439112812,k vehicles
NS,medium_trucks,T_MDV_T_GSL_EX,2010,1.9360732469159438,k vehicles
NS,medium_trucks,T_MDV_T_GSL_EX,2015,3.2362347758150003,k vehicles
NS,medium_trucks,T_MDV_T_GSL_EX,2020,4.586244637120748,k vehicles
NS,medium_trucks,T_MDV_T_GSL_EX,2023,3.038557844074993,k vehicles
NS,motorcycles,T_LDV_M_GSL_EX,2010,2.309219708175401,k vehicles
NS,motorcycles,T_LDV_M_GSL_EX,2015,6.7013150673322865,k vehicles
NS,motorcycles,T_LDV_M_GSL_EX,2020,6.527054158577551,k vehicles
NS,motorcycles,T_LDV_M_GSL_EX,2023,3.945411065914762,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2020,0.05005826209846592,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2023,1.1778642761666256,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_DSL_EX,2000,0.03761022972339982,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_DSL_EX,2005,0.49857760321960654,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_DSL_EX,2010,1.6051409544389872,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_DSL_EX,2015,3.3645445341550846,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_DSL_EX,2020,3.7978271873592275,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_DSL_EX,2023,3.2629170177050595,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_EX,2000,1.0750049767297591,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_EX,2005,14.250734672157762,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_EX,2010,45.879393108335556,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_EX,2015,96.16804112194268,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_EX,2020,105.74395236626555,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_EX,2023,65.49534921169463,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2020,0.8277186204492514,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2023,4.503033794278804,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2020,0.0414716765980757,k vehicles
NS,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2023,0.8717603866815239,k vehicles
ON,cars,T_LDV_C_BEV150_EX,2015,2.674683469899783,k vehicles
ON,cars,T_LDV_C_BEV150_EX,2020,19.52738470420391,k vehicles
ON,cars,T_LDV_C_BEV150_EX,2023,45.982086155749144,k vehicles
ON,cars,T_LDV_C_DSL_EX,2000,0.7089840682683646,k vehicles
ON,cars,T_LDV_C_DSL_EX,2005,8.158799630025849,k vehicles
ON,cars,T_LDV_C_DSL_EX,2010,16.69728627212287,k vehicles
ON,cars,T_LDV_C_DSL_EX,2015,30.335333581273563,k vehicles
ON,cars,T_LDV_C_DSL_EX,2020,2.4620661398394668,k vehicles
ON,cars,T_LDV_C_DSL_EX,2023,0.0014101418345185356,k vehicles
ON,cars,T_LDV_C_GSL_EX,2000,25.68706314079679,k vehicles
ON,cars,T_LDV_C_GSL_EX,2005,295.5998740020417,k vehicles
ON,cars,T_LDV_C_GSL_EX,2010,604.9561138934238,k vehicles
ON,cars,T_LDV_C_GSL_EX,2015,1020.4527312692699,k vehicles
ON,cars,T_LDV_C_GSL_EX,2020,977.3758872162092,k vehicles
ON,cars,T_LDV_C_GSL_EX,2023,447.7894134429091,k vehicles
ON,cars,T_LDV_C_GSL_HEV_EX,2015,23.506684337953555,k vehicles
ON,cars,T_LDV_C_GSL_HEV_EX,2020,26.442117188035546,k vehicles
ON,cars,T_LDV_C_GSL_HEV_EX,2023,37.85033676139163,k vehicles
ON,cars,T_LDV_C_GSL_PHEV35_EX,2015,2.012131779031724,k vehicles
ON,cars,T_LDV_C_GSL_PHEV35_EX,2020,12.987087213784934,k vehicles
ON,cars,T_LDV_C_GSL_PHEV35_EX,2023,4.059525591935191,k vehicles
ON,freight_light_trucks,T_LDV_LTF_DSL_EX,2000,0.11933971457306897,k vehicles
ON,freight_light_trucks,T_LDV_LTF_DSL_EX,2005,1.5820192883249984,k vehicles
ON,freight_light_trucks,T_LDV_LTF_DSL_EX,2010,5.093217051878625,k vehicles
ON,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,14.817089161107834,k vehicles
ON,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,13.678345468146734,k vehicles
ON,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,11.327113705866562,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_EX,2000,3.7599855954104577,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_EX,2005,49.84400840108803,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_EX,2010,160.4698219521648,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,331.3543241266575,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,366.35705271988303,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,228.79821561378674,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,0.842800743801787,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,4.14682369298486,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,18.950902088227217,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2015,0.023356967206562246,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,0.9592534819802307,k vehicles
ON,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,3.5083302269111702,k vehicles
ON,heavy_trucks,T_HDV_T_DSL_EX,2000,1.0578799221929738,k vehicles
ON,heavy_trucks,T_HDV_T_DSL_EX,2005,11.130551285613842,k vehicles
ON,heavy_trucks,T_HDV_T_DSL_EX,2010,19.752857577194035,k vehicles
ON,heavy_trucks,T_HDV_T_DSL_EX,2015,33.01780276901451,k vehicles
ON,heavy_trucks,T_HDV_T_DSL_EX,2020,46.554905536394415,k vehicles
ON,heavy_trucks,T_HDV_T_DSL_EX,2023,31.622002909590226,k vehicles
ON,medium_trucks,T_MDV_T_BEV_EX,2023,2.8884338877093185,k vehicles
ON,medium_trucks,T_MDV_T_DSL_EX,2000,2.1207985447577116,k vehicles
ON,medium_trucks,T_MDV_T_DSL_EX,2005,22.314117579570503,k vehicles
ON,medium_trucks,T_MDV_T_DSL_EX,2010,39.59979835677203,k vehicles
ON,medium_trucks,T_MDV_T_DSL_EX,2015,66.19286990385817,k vehicles
ON,medium_trucks,T_MDV_T_DSL_EX,2020,92.13810574459319,k vehicles
ON,medium_trucks,T_MDV_T_DSL_EX,2023,58.727693525301454,k vehicles
ON,medium_trucks,T_MDV_T_GSL_EX,2000,0.9962799441234763,k vehicles
ON,medium_trucks,T_MDV_T_GSL_EX,2005,10.482423175124797,k vehicles
ON,medium_trucks,T_MDV_T_GSL_EX,2010,18.60265558541911,k vehicles
ON,medium_trucks,T_MDV_T_GSL_EX,2015,31.09518765570558,k vehicles
ON,medium_trucks,T_MDV_T_GSL_EX,2020,45.03747680977485,k vehicles
ON,medium_trucks,T_MDV_T_GSL_EX,2023,31.559159287289816,k vehicles
ON,motorcycles,T_LDV_M_GSL_EX,2010,25.15725559304796,k vehicles
ON,motorcycles,T_LDV_M_GSL_EX,2015,73.00591423222704,k vehicles
ON,motorcycles,T_LDV_M_GSL_EX,2020,71.10746940001852,k vehicles
ON,motorcycles,T_LDV_M_GSL_EX,2023,42.98236077470646,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2015,0.06986625974411856,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2020,3.6232945990152805,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2023,35.617003366213716,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_DSL_EX,2000,0.42757932874010374,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_DSL_EX,2005,5.6681780057529085,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_DSL_EX,2010,18.248362131254495,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_DSL_EX,2015,53.0845403220947,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_DSL_EX,2020,48.87883776105934,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_DSL_EX,2023,39.01080503868643,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_EX,2000,13.471559930484917,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_EX,2005,178.58487201931672,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_EX,2010,574.9433790654834,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_EX,2015,1187.1348069338435,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_EX,2020,1309.1857462543965,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_EX,2023,789.0053799756374,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2015,3.0194909149354006,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2020,14.798811008240282,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2023,65.1340683704586,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2015,0.08367493022246078,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2020,3.427231696864431,k vehicles
ON,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2023,12.040512087555708,k vehicles
PEI,cars,T_LDV_C_BEV150_EX,2015,0.006454100894457188,k vehicles
PEI,cars,T_LDV_C_BEV150_EX,2020,0.09316163013014381,k vehicles
PEI,cars,T_LDV_C_BEV150_EX,2023,0.43749948250592996,k vehicles
PEI,cars,T_LDV_C_DSL_EX,2000,0.00679091932359893,k vehicles
PEI,cars,T_LDV_C_DSL_EX,2005,0.0781480889975967,k vehicles
PEI,cars,T_LDV_C_DSL_EX,2010,0.15993296474766763,k vehicles
PEI,cars,T_LDV_C_DSL_EX,2015,0.20367854916111858,k vehicles
PEI,cars,T_LDV_C_DSL_EX,2020,0.009422307589498757,k vehicles
PEI,cars,T_LDV_C_GSL_EX,2000,0.4192997861431432,k vehicles
PEI,cars,T_LDV_C_GSL_EX,2005,4.8251901462469595,k vehicles
PEI,cars,T_LDV_C_GSL_EX,2010,9.874930730350176,k vehicles
PEI,cars,T_LDV_C_GSL_EX,2015,16.832087730126883,k vehicles
PEI,cars,T_LDV_C_GSL_EX,2020,16.28551218062522,k vehicles
PEI,cars,T_LDV_C_GSL_EX,2023,7.595703955561156,k vehicles
PEI,cars,T_LDV_C_GSL_HEV_EX,2015,0.37192925726508885,k vehicles
PEI,cars,T_LDV_C_GSL_HEV_EX,2020,0.3204366524371301,k vehicles
PEI,cars,T_LDV_C_GSL_HEV_EX,2023,0.48375752621653945,k vehicles
PEI,cars,T_LDV_C_GSL_PHEV35_EX,2015,0.003004239245921153,k vehicles
PEI,cars,T_LDV_C_GSL_PHEV35_EX,2020,0.059913501759061474,k vehicles
PEI,cars,T_LDV_C_GSL_PHEV35_EX,2023,0.1301462506727215,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_DSL_EX,2005,0.012560076837255126,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_DSL_EX,2010,0.04043642071402595,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,0.11560706746501445,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,0.168573053483196,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,0.2101222136612556,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_EX,2000,0.056717520902700144,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_EX,2005,0.751872185843962,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_EX,2010,2.420607805501691,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,5.03599703120239,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,5.508574039400514,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,3.3667611334730783,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,0.0070038583029943605,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,0.043487806868001744,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,0.25994300945682053,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,0.004376007997768506,k vehicles
PEI,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,0.06641329878208838,k vehicles
PEI,heavy_trucks,T_HDV_T_DSL_EX,2000,0.03623676264889441,k vehicles
PEI,heavy_trucks,T_HDV_T_DSL_EX,2005,0.3812674166762008,k vehicles
PEI,heavy_trucks,T_HDV_T_DSL_EX,2010,0.6766170683893804,k vehicles
PEI,heavy_trucks,T_HDV_T_DSL_EX,2015,1.1309963040498419,k vehicles
PEI,heavy_trucks,T_HDV_T_DSL_EX,2020,1.5946980622969886,k vehicles
PEI,heavy_trucks,T_HDV_T_DSL_EX,2023,1.0831843859386938,k vehicles
PEI,medium_trucks,T_MDV_T_DSL_EX,2000,0.03240346390255406,k vehicles
PEI,medium_trucks,T_MDV_T_DSL_EX,2005,0.34093511865813,k vehicles
PEI,medium_trucks,T_MDV_T_DSL_EX,2010,0.6050412660711612,k vehicles
PEI,medium_trucks,T_MDV_T_DSL_EX,2015,1.0113540844499043,k vehicles
PEI,medium_trucks,T_MDV_T_DSL_EX,2020,1.4226363655906555,k vehicles
PEI,medium_trucks,T_MDV_T_DSL_EX,2023,0.9978840028065868,k vehicles
PEI,medium_trucks,T_MDV_T_GSL_EX,2000,0.018984300873657017,k vehicles
PEI,medium_trucks,T_MDV_T_GSL_EX,2005,0.19974453627754704,k vehicles
PEI,medium_trucks,T_MDV_T_GSL_EX,2010,0.3544770852466775,k vehicles
PEI,medium_trucks,T_MDV_T_GSL_EX,2015,0.5925246228840853,k vehicles
PEI,medium_trucks,T_MDV_T_GSL_EX,2020,0.8388230729471712,k vehicles
PEI,medium_trucks,T_MDV_T_GSL_EX,2023,0.5381920802918709,k vehicles
PEI,motorcycles,T_LDV_M_GSL_EX,2010,0.569274868262919,k vehicles
PEI,motorcycles,T_LDV_M_GSL_EX,2015,1.6520256771748176,k vehicles
PEI,motorcycles,T_LDV_M_GSL_EX,2020,1.6090664232227057,k vehicles
PEI,motorcycles,T_LDV_M_GSL_EX,2023,0.9726330313395577,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2020,0.009155877351332017,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2023,0.3781422506037906,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_DSL_EX,2000,0.003360346664812058,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_DSL_EX,2005,0.04454622049507507,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_DSL_EX,2010,0.14341390872830628,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_DSL_EX,2015,0.4100180265466433,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_DSL_EX,2020,0.5975125969659021,k vehicles
