,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Passenger Rail Transportation Energy Use1 (PJ),0.184389,0.137486,0.113373,0.081728,0.069867,0.166303,0.149071,0.094444,0.190785,0.170438,0.262319,0.270297,0.177176,0.200562,0.191024,0.225875,0.242072,0.344185,0.375136,0.404532,0.189828,0.28969
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,
4,,Passenger Rail Transportation GHG Emissions1 (Mt of CO2e),0.014399,0.010736,0.008853,0.006382,0.005456,0.012987,0.011641,0.007375,0.014898,0.01331,0.020485,0.021108,0.013836,0.015662,0.014917,0.017639,0.018903,0.026878,0.029295,0.03159,0.014804,0.022593
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,GHG Intensity (tonne/TJ),78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,77.988709,77.988709
7,,,,,,,,,,,,,,,,,,,,,,,,
8,1) Rail transportation consumes only diesel fuel oil.,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,
10,NOTE: Activity variable for rail transportation is not available by region.,,,,,,,,,,,,,,,,,,,,,,,
