,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Sales (thousands),,,,,,,,,,,,,,,,,,,,,,
2,,Passenger Light Trucks,61.754,65.428,70.361,67.684,67.291,72.932,78.304,86.561,80.654,64.97,78.68,88.909,97.676,106.061,117.543,106.779,99.708,110.269,110.269,105.573,87.294,93.484
3,,Freight Light Trucks,30.426,32.063,34.354,32.851,32.646,35.272,37.734,41.61,38.844,31.334,37.957,42.867,46.949,50.95,56.465,51.286,47.932,53.104,53.182,50.976,42.265,45.551
4,,Medium Trucks,13.463,15.584,16.312,16.856,17.775,22.424,37.912,43.571,37.622,26.464,33.303,39.533,42.561,44.887,45.902,37.461,33.124,38.31,37.433,33.779,32.441,35.908
5,,Heavy Trucks,4.71,4.302,4.506,4.438,5.296,6.908,9.335,7.436,6.654,3.161,3.665,6.292,8.579,7.429,7.933,5.138,3.014,4.256,4.958,4.513,3.161,3.22
6,,,,,,,,,,,,,,,,,,,,,,,,
7,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
8,,Passenger Light Trucks,55.960419,55.741756,56.049805,55.556561,54.704571,53.027569,47.955414,48.310059,49.247131,51.592564,51.22229,50.061089,49.894516,50.667614,51.58947,53.212833,54.254593,53.544498,53.569729,54.184181,52.853882,52.471054
9,,Freight Light Trucks,27.57152,27.316254,27.36651,26.964846,26.539738,25.645649,23.109289,23.222717,23.718052,24.882275,24.710785,24.13669,23.982325,24.339909,24.782415,25.558147,26.081467,25.786278,25.836321,26.162872,25.590181,25.567038
10,,Medium Trucks,12.199941,13.276876,12.994192,13.835786,14.450279,16.304094,23.218298,24.31716,22.971901,21.015017,21.680935,22.259447,21.740862,21.443483,20.14633,18.66852,18.02392,18.602596,18.185307,17.336699,19.642048,20.154577
11,,Heavy Trucks,4.268121,3.665113,3.589494,3.642811,4.305411,5.022685,5.716998,4.150063,4.062916,2.510144,2.38599,3.542773,4.382295,3.548993,3.481784,2.560499,1.640022,2.066631,2.408644,2.316248,1.91389,1.807334
12,,,,,,,,,,,,,,,,,,,,,,,,
13,,Stock (thousands),,,,,,,,,,,,,,,,,,,,,,
14,,Passenger Light Trucks,590.174,620.129,646.085,643.904,677.264,714.083,713.4,797.396,911.636,963.218,992.919,1039.573,1072.634,1144.627,1237.366,1310.518,1372.452,1416.259,1459.057,1478.456,1486.727,1488.016
15,,Freight Light Trucks,290.776,303.901,315.457,312.519,328.575,345.35,343.777,383.313,439.051,464.547,479.007,501.217,515.57,549.856,594.396,629.45,659.763,682.052,703.702,713.88,719.838,725.058
16,,Medium Trucks,140.423,158.4,169.757,186.282,208.415,225.554,270.709,303.084,347.814,371.832,388.725,398.335,409.675,435.262,452.106,461.04,456.155,437.588,437.699,431.333,418.285,415.877
