,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Sales (thousands),,,,,,,,,,,,,,,,,,,,,,
2,,Passenger Light Trucks,53.361,54.666,59.923,55.42,55.367,55.085,58.039,65.246,57.977,53.911,57.413,58.626,60.269,66.163,71.566,77.883,88.838,102.47,96.596,94.538,83.894,100.174
3,,Freight Light Trucks,20.92,21.294,23.315,21.508,21.427,21.258,22.322,25.124,22.395,20.844,22.177,22.646,23.238,25.544,27.66,30.093,34.277,39.508,37.289,36.361,32.282,38.719
4,,Medium Trucks,9.229,10.409,10.732,10.731,10.599,11.778,20.551,25.519,20.842,16.568,18.611,19.663,19.451,20.737,21.632,22.203,25.08,28.611,26.033,24.925,24.485,25.487
5,,Heavy Trucks,2.507,1.919,2.213,2.115,2.868,3.344,4.08,3.719,2.518,1.286,1.647,2.519,2.953,3.353,3.249,3.121,2.58,3.348,4.174,3.979,3.115,3.449
6,,,,,,,,,,,,,,,,,,,,,,,,
7,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
8,,Passenger Light Trucks,62.035412,61.917812,62.301029,61.732792,61.341,60.225224,55.279453,54.549862,55.891144,58.213562,57.500397,56.668663,56.905323,57.137062,57.664757,58.426857,58.920906,58.912132,58.866978,59.159088,58.350487,59.688133
9,,Freight Light Trucks,24.320774,24.118793,24.240252,23.957939,23.738934,23.241676,21.260666,21.005285,21.589289,22.507532,22.21076,21.889921,21.941065,22.059294,22.28722,22.575394,22.733875,22.71397,22.724447,22.753639,22.452984,23.070507
10,,Medium Trucks,10.729275,11.789824,11.157897,11.95335,11.742613,12.877057,19.573872,21.335529,20.092159,17.89027,18.639332,19.006516,18.365421,17.908062,17.43012,16.656414,16.634058,16.44906,15.864881,15.597328,17.029963,15.186291
11,,Heavy Trucks,2.91454,2.173568,2.300822,2.355916,3.177452,3.656044,3.88601,3.109324,2.427409,1.388634,1.649507,2.434899,2.78819,2.895584,2.617902,2.341335,1.711159,1.924835,2.543695,2.489941,2.166565,2.055068
12,,,,,,,,,,,,,,,,,,,,,,,,
13,,Stock (thousands),,,,,,,,,,,,,,,,,,,,,,
14,,Passenger Light Trucks,602.622,644.718,660.207,686.835,711.045,715.081,731.58,794.547,880.329,912.622,937.503,963.704,962.354,1033.027,1089.799,1161.733,1246.937,1312.666,1349.392,1439.51,1476.938,1465.629
15,,Freight Light Trucks,236.25,251.144,256.883,266.552,275.171,275.955,281.374,305.948,340.042,352.849,362.12,372.266,371.058,398.818,421.205,448.881,481.105,506.112,520.913,553.664,568.322,566.484
16,,Medium Trucks,93.808,104.209,109.558,121.182,134.125,144.99,200.554,224.679,251.841,269.341,288.211,291.438,289.944,302.858,307.5,314.955,318.706,325.74,329.518,331.484,328.621,336.637
