,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Freight Rail Transportation Energy Use1 (PJ),3.962425,3.008679,1.115239,2.506105,3.637283,3.706811,3.627575,3.153538,3.409709,6.456011,7.751872,8.580815,7.688612,7.112569,8.196563,8.794651,8.228411,10.010164,10.990067,11.138943,9.739281,8.987018
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,
4,,Freight Rail Transportation GHG Emissions1 (Mt of CO2e),0.309428,0.234949,0.08709,0.195703,0.284037,0.289467,0.283279,0.246261,0.266266,0.504153,0.605348,0.67008,0.600408,0.555424,0.640074,0.686779,0.642561,0.781699,0.85822,0.869846,0.759554,0.700886
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,GHG Intensity (tonne/TJ),78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,77.988709,77.988709
7,,,,,,,,,,,,,,,,,,,,,,,,
8,1) Rail transportation consumes only diesel fuel oil.,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,
10,NOTE: Activity variable for rail transportation is not available by region.,,,,,,,,,,,,,,,,,,,,,,,
