,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Total Energy Use (PJ),315.637,342.236,334.507,342.317,360.015,370.29,391.983,423.255,418.948,416.1,425.884,412.049,434.837,459.876,476.711,434.839,408.568,418.914,432.066,440.949,338.448,347.314
2,,Passenger Transportation,150.614328,157.147486,156.556236,146.870765,143.927486,151.8373,149.921918,161.570958,157.686707,152.161388,150.966102,139.800795,148.733048,158.805995,165.628173,160.121387,161.555568,165.969046,168.473262,173.174714,121.050818,120.971794
3,,Freight Transportation,157.372672,176.478514,169.040764,186.386235,206.617514,208.4827,231.531082,250.634042,249.941293,252.708612,263.357898,260.218205,273.793952,288.410005,298.052827,261.597613,233.952432,239.804954,250.232738,254.444286,204.127182,212.812206
4,,Off-Road1,7.65,8.61,8.91,9.06,9.47,9.97,10.53,11.05,11.32,11.23,11.56,12.03,12.31,12.66,13.03,13.12,13.06,13.14,13.36,13.33,13.27,13.53
5,,Energy Use by Transportation Mode (PJ),,,,,,,,,,,,,,,,,,,,,,
6,,Cars,58.510327,60.589538,60.051149,54.870119,52.679503,53.703543,53.609431,56.340695,53.905695,51.537787,48.91682,43.274551,45.160909,46.059765,45.619517,41.790204,41.697218,41.365142,40.601235,41.079186,30.758721,29.649878
7,,Passenger Light Trucks,51.253005,53.895473,55.92325,52.967064,51.817347,54.920405,52.961023,57.833811,56.483254,55.394319,55.498792,52.382488,57.823056,63.306733,67.621963,66.049609,71.151289,74.912737,77.821863,82.171272,64.574179,64.50039
8,,Freight Light Trucks,30.81698,32.311565,32.924915,31.004011,30.291464,31.550606,30.854777,33.553296,32.469638,31.746573,31.714077,30.127999,32.999848,36.17519,38.446234,37.646344,40.477763,42.566145,44.225198,46.707843,36.882916,37.059125
9,,Medium Trucks,25.239119,37.561603,36.13299,40.032032,55.011703,52.731344,66.953455,69.876571,72.148612,78.516402,92.717191,88.877022,92.243723,100.339708,101.023947,90.273492,84.05433,81.021148,84.867539,84.834569,65.422812,69.336704
10,,Heavy Trucks,77.974735,77.709374,71.888472,82.597125,87.701804,88.785211,93.492751,101.673084,100.177017,106.160744,111.192124,108.044307,109.022467,113.784345,121.279398,101.302858,85.059035,89.540466,96.433938,97.704285,77.05489,81.262072
11,,Motorcycles,0.302836,0.375476,0.41998,0.43918,0.461207,0.462395,0.498544,0.549085,0.558366,0.728238,0.742204,0.674973,0.756725,0.813929,0.852554,0.839756,0.874055,0.85924,0.870482,0.970793,0.786243,0.862724
12,,School Buses,2.493293,2.7113,3.035432,2.74324,1.985479,2.252418,2.248363,2.426185,2.631556,2.806753,2.923629,2.782423,2.455582,2.245219,2.335669,2.161003,2.27552,1.584629,1.956478,2.196908,1.838012,1.864888
13,,Urban Transit,4.523867,5.651579,7.036771,5.816358,5.277552,6.021222,4.757839,5.879977,5.867349,6.649423,7.085513,6.985692,6.287829,6.917642,7.39209,6.526522,5.324976,5.607637,5.706763,5.748142,3.63253,3.524391
14,,Inter-City Buses,1.225837,1.547092,1.844041,1.334871,1.017941,1.211857,1.082815,1.260296,1.255512,1.030762,1.041651,0.928546,0.891862,1.024469,1.130629,0.861212,0.665812,0.422856,0.356504,0.352003,0.229697,0.158828
15,,Passenger Air,31.491148,31.352024,27.224824,27.581555,29.599656,32.137275,33.522896,35.913309,35.534872,32.722002,33.9387,31.791794,34.37775,37.57575,39.900175,41.181468,38.980757,40.58395,40.60135,40.076288,18.94498,19.9914
16,,Freight Air,1.031852,0.941976,0.834176,0.865445,0.806344,0.907725,0.887104,0.821691,0.718128,0.685998,0.7553,0.713206,0.79225,0.80325,0.859825,0.807532,0.785243,0.89605,0.90465,0.863712,1.02102,1.6706
17,,Passenger Rail,0.814015,1.025005,1.020789,1.118378,1.088801,1.128186,1.241006,1.3676,1.450102,1.292105,0.818793,0.980329,0.979336,0.862488,0.775577,0.711614,0.58594,0.632855,0.558588,0.580123,0.286456,0.419296
18,,Freight Rail,22.309985,27.953995,27.260211,31.887622,32.806199,34.507814,39.342994,44.7094,44.427898,35.498895,26.880207,32.455671,38.735664,37.307512,36.443423,31.552386,23.56606,25.769145,23.800412,24.287877,23.699544,23.407704
19,,Marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.099,0.0,0.0,0.0,0.0,0.015,0.01,0.012,0.001,0.046,0.046,0.076
20,,Off-Road1,7.65,8.61,8.91,9.06,9.47,9.97,10.53,11.05,11.32,11.23,11.56,12.03,12.31,12.66,13.03,13.12,13.06,13.14,13.36,13.33,13.27,13.53
21,,,,,,,,,,,,,,,,,,,,,,,,
22,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
