,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Passenger Rail Transportation Energy Use1 (PJ),0.363181,0.342847,0.344883,0.321661,0.333852,0.286004,0.300161,0.334888,0.359791,0.416033,0.319371,0.33395,0.293221,0.250815,0.206569,0.192019,0.208519,0.190106,0.203815,0.190194,0.083897,0.11551
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,
4,,Passenger Rail Transportation GHG Emissions1 (Mt of CO2e),0.028361,0.026773,0.026932,0.025119,0.026071,0.022334,0.02344,0.026152,0.028096,0.032488,0.02494,0.026078,0.022898,0.019586,0.016131,0.014995,0.016283,0.014845,0.015916,0.014852,0.006543,0.009008
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,GHG Intensity (tonne/TJ),78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,77.988709,77.988709
7,,,,,,,,,,,,,,,,,,,,,,,,
8,1) Rail transportation consumes only diesel fuel oil.,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,
10,NOTE: Activity variable for rail transportation is not available by region.,,,,,,,,,,,,,,,,,,,,,,,
