,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,School Bus Energy Use (PJ),2.570572,2.604171,2.631283,2.804301,2.156654,2.191753,2.126816,2.359079,2.572349,1.950664,1.987426,1.877198,1.813531,1.749416,1.650098,1.613264,1.863192,1.067964,1.458892,1.661479,0.864461,0.933092
2,,Energy Use by Energy Source (PJ),,,,,,,,,,,,,,,,,,,,,,
3,,Natural Gas,0.060033,0.034317,0.015395,0.005475,0.004326,0,0,0,0,0.0324,0.013802,0,0.010977,0.010719,0.02198,0.104295,0.150651,0.234667,0.228938,0.264459,0.344505,0.401646
4,,Motor Gasoline,0.235685,0.060904,0.03964,0.087414,0.098771,0.033109,0.060729,0.093766,0.039228,0.054793,0.04891,0.056123,0.073739,0.071575,0.105483,0.1058,0.128807,0.121948,0.105355,0.125839,0.056851,0.070149
5,,Diesel Fuel Oil,2.274854,2.508951,2.576248,2.711411,2.053557,2.158644,2.066087,2.265313,2.533121,1.863471,1.922973,1.818689,1.725895,1.664566,1.518775,1.403169,1.583735,0.711349,1.124599,1.271181,0.463105,0.461297
6,,Ethanol,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.001741,0.002387,0.00292,0.002556,0.003859,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
7,,Biodiesel Fuel,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
8,,Propane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,,,,,,,,,,,,,,,,,,,,,,,
10,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
11,,Natural Gas,2.335412,1.317753,0.585089,0.195245,0.200598,0,0,0,0,1.660971,0.694471,0,0.605302,0.612699,1.33207,6.464849,8.085625,21.97332,15.692601,15.917062,39.85197,43.044639
12,,Motor Gasoline,9.168579,2.338692,1.5065,3.117154,4.579806,1.510618,2.855385,3.974678,1.524988,2.808952,2.460982,2.989697,4.066065,4.091341,6.392538,6.558125,6.913235,11.418704,7.221566,7.573937,6.576516,7.517947
13,,Diesel Fuel Oil,88.496009,96.343555,97.908411,96.687601,95.219597,98.489382,97.144615,96.025322,98.475012,95.530078,96.756951,96.883131,95.167646,95.14986,92.041553,86.977026,85.00114,66.607976,77.085833,76.509002,53.571514,49.437414
14,,Ethanol,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.087597,0.127172,0.160987,0.146099,0.23384,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
15,,Biodiesel Fuel,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
16,,Propane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,,,,,,,,,,,,,,,,,,,,,,,,
18,,Activity ,,,,,,,,,,,,,,,,,,,,,,
