,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Passenger Rail Transportation Energy Use1 (PJ),0.576752,0.480368,0.400252,0.24854,0.166075,0.17504,0.165522,0.160484,0.264747,0.198148,0.193118,0.25077,0.215742,0.153766,0.176312,0.186924,0.243746,0.335531,0.2935,0.292651,0.138391,0.19901
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,
4,,Passenger Rail Transportation GHG Emissions1 (Mt of CO2e),0.045039,0.037512,0.031256,0.019409,0.012969,0.013669,0.012926,0.012532,0.020674,0.015473,0.015081,0.019583,0.016847,0.012008,0.013768,0.014597,0.019034,0.026202,0.02292,0.022853,0.010793,0.015521
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,GHG Intensity (tonne/TJ),78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,77.988709,77.988709
7,,,,,,,,,,,,,,,,,,,,,,,,
8,1) Rail transportation consumes only diesel fuel oil.,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,
10,NOTE: Activity variable for rail transportation is not available by region.,,,,,,,,,,,,,,,,,,,,,,,
