,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Freight Rail Transportation Energy Use1 (PJ),5.053611,3.749514,3.027627,2.330272,2.105133,5.086697,4.725929,3.087556,5.845215,4.682562,8.611681,8.948703,7.007824,8.675438,8.975976,10.015125,9.735928,14.014815,15.983864,16.936468,15.705172,16.17231
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,
4,,Freight Rail Transportation GHG Emissions1 (Mt of CO2e),0.394639,0.292802,0.236429,0.181972,0.164391,0.397223,0.36905,0.241109,0.456456,0.365664,0.672491,0.698809,0.547245,0.67747,0.700939,0.782086,0.760284,1.094424,1.248188,1.322578,1.224826,1.261258
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,GHG Intensity (tonne/TJ),78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,77.988709,77.988709
7,,,,,,,,,,,,,,,,,,,,,,,,
8,1) Rail transportation consumes only diesel fuel oil.,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,
10,NOTE: Activity variable for rail transportation is not available by region.,,,,,,,,,,,,,,,,,,,,,,,
