,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Sales (thousands),,,,,,,,,,,,,,,,,,,,,,
2,,Passenger Light Trucks,12.304,12.356,13.009,13.744,13.151,13.401,13.028,16.041,17.659,16.221,18.873,21.014,22.704,25.055,25.154,25.34,23.871,24.926,23.125,22.839,20.006,21.411
3,,Freight Light Trucks,6.145,6.19,6.507,6.865,6.558,6.673,6.477,7.957,8.723,7.991,9.287,10.312,11.068,12.207,12.242,12.332,11.628,12.158,11.291,11.167,9.788,10.526
4,,Medium Trucks,1.858,1.758,1.954,2.077,2.179,2.334,4.352,5.625,5.805,4.876,5.825,6.807,7.469,8.027,7.596,7.116,6.65,7.026,6.262,6.176,6.339,6.79
5,,Heavy Trucks,1.108,0.683,0.896,0.824,1.046,1.166,1.275,1.226,1.501,0.841,0.842,1.133,1.57,1.495,1.284,0.991,0.799,0.801,1.006,0.904,0.798,0.902
6,,,,,,,,,,,,,,,,,,,,,,,,
7,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
8,,Passenger Light Trucks,57.455055,58.874542,58.164181,58.460228,57.342808,56.846523,51.838291,51.998444,52.419262,54.198273,54.190712,53.517036,53.0331,53.554638,54.356468,55.35289,55.581169,55.500881,55.476921,55.58828,54.171295,54.028614
9,,Freight Light Trucks,28.694841,29.49445,29.093266,29.20034,28.595098,28.30661,25.771925,25.793379,25.893492,26.699856,26.666092,26.261908,25.853168,26.092253,26.454317,26.938116,27.074602,27.071318,27.087132,27.179575,26.503479,26.561359
10,,Medium Trucks,8.676162,8.376614,8.736475,8.834538,9.501177,9.900739,17.31657,18.233978,17.231655,16.291889,16.725531,17.335609,17.446451,17.157576,16.414557,15.544246,15.483841,15.644275,15.022551,15.031884,17.164442,17.133917
11,,Heavy Trucks,5.173944,3.254396,4.006081,3.504892,4.560914,4.946127,5.073213,3.974197,4.455593,2.809984,2.417665,2.885448,3.667282,3.195537,2.774657,2.164748,1.860389,1.783527,2.413396,2.200263,2.160786,2.276111
12,,,,,,,,,,,,,,,,,,,,,,,,
13,,Stock (thousands),,,,,,,,,,,,,,,,,,,,,,
14,,Passenger Light Trucks,230.116,243.939,246.407,252.471,259.512,267.351,257.532,265.815,283.126,298.374,315.656,327.454,329.26,336.098,351.756,389.647,404.099,414.883,422.524,423.781,434.587,420.053
15,,Freight Light Trucks,114.921,122.208,123.241,126.109,129.398,133.128,128.037,131.846,139.854,146.983,155.316,160.692,160.504,163.742,171.2,189.634,196.832,202.375,206.314,207.212,212.614,206.506
16,,Medium Trucks,50.214,58.264,60.689,62.113,64.211,65.373,75.098,81.856,90.397,98.353,108.894,112.509,114.765,117.889,118.284,124.524,125.81,116.192,116.563,115.935,116.958,115.971
