,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Stock (thousands),,,,,,,,,,,,,,,,,,,,,,
2,,School Buses,5.408,5.054,5.102,5.198,5.407,5.498,5.768,5.709,5.795,5.822,5.905,5.846,5.791,5.824,6.157,5.878,5.808,6.502,6.409,6.211,3.056,3.303
3,,Urban Transit,2.697,2.728,2.733,2.635,2.711,2.814,2.695,3.08,3.238,3.304,3.328,3.378,3.432,3.375,3.263,3.605,3.328,3.49,3.818,3.744,1.73,1.727
4,,Inter-City Buses,0.8,0.921,0.914,0.906,0.859,0.939,0.966,1.039,1.034,0.945,0.955,0.936,0.96,1.139,1.065,1.064,1.231,0.757,0.774,0.763,0.298,0.269
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
7,,School Buses,60.729927,58.07193,58.315235,59.480488,60.231705,59.431416,61.172981,58.08913,57.56432,57.809555,57.960342,57.539375,56.869293,56.33585,58.721985,55.731487,56.023918,60.489346,58.258335,57.949245,60.110153,62.332516
8,,Urban Transit,30.286356,31.345514,31.237856,30.152193,30.199396,30.418331,28.582033,31.339031,32.164497,32.807072,32.665882,33.248032,33.703232,32.646545,31.120649,34.180336,32.10186,32.468136,34.705936,34.931889,34.028324,32.591053
9,,Inter-City Buses,8.983717,10.582558,10.446908,10.367319,9.568898,10.150253,10.244988,10.571836,10.271183,9.383378,9.373773,9.212598,9.427478,11.017606,10.157369,10.088177,11.874215,7.042516,7.035724,7.118866,5.861526,5.076429
10,,,,,,,,,,,,,,,,,,,,,,,,
11,,Average Distance Travelled per Year (km),,,,,,,,,,,,,,,,,,,,,,
12,,School Buses,39614.717309,44054.615753,45813.941145,48064.485285,37347.891757,39156.837816,41268.533705,37997.37714,39011.189177,34690.509386,36096.43617,32819.252194,33840.097874,33201.65469,28508.772882,28583.800339,32180.066697,30490.277842,29377.289874,29579.371608,28230.678518,29015.640532
13,,Urban Transit,85990.817963,103470.224664,113324.321472,112969.898738,104281.979433,108753.801789,101380.841841,88144.969215,87514.75005,75223.278296,79708.733499,80056.668308,82077.537733,84480.747277,81597.702534,72725.499636,66264.618614,73809.897385,65448.191399,67075.750672,59424.645237,57429.127988
14,,Inter-City Buses,115897.464943,118109.945162,133161.663899,116273.947115,101798.034944,99677.962994,74523.042764,91432.507339,85239.43252,64434.302413,57003.324468,56142.970831,51828.684751,56401.82467,50059.84733,47311.754126,39711.510532,58325.636733,56002.547931,53144.414061,38744.640217,38677.88149
