,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Total Energy Use (PJ),344.689,334.446,342.288,354.06,370.183,364.47,358.541,372.064,373.389,355.678,371.45,349.829,351.543,360.068,353.745,348.799,363.121,383.907,415.024,416.235,335.55,346.968
2,,Passenger Transportation,194.090933,179.942294,190.064605,182.896773,189.604172,183.772304,175.022826,183.278388,181.718812,174.210474,182.701208,178.390075,174.006817,179.149254,176.612943,172.449908,182.414908,193.16721,216.492555,214.899499,153.735518,152.958298
3,,Freight Transportation,139.278067,141.843706,139.383395,158.073227,166.968828,166.757696,169.388174,174.385612,177.390188,167.627526,175.668792,157.938925,163.806183,166.848746,162.762057,160.659092,163.626092,173.37979,180.441445,183.065501,163.084482,174.939702
4,,Off-Road1,11.32,12.66,12.84,13.09,13.61,13.94,14.13,14.4,14.28,13.84,13.08,13.5,13.73,14.07,14.37,15.69,17.08,17.36,18.09,18.27,18.73,19.07
5,,Energy Use by Transportation Mode (PJ),,,,,,,,,,,,,,,,,,,,,,
6,,Cars,69.469348,67.109663,66.921144,64.83537,66.612652,62.303322,58.61665,61.630605,58.663334,57.843601,57.281141,52.640385,53.641456,53.890966,53.986866,55.05214,58.463419,56.96987,56.406726,53.873451,44.265834,44.025666
7,,Passenger Light Trucks,52.088569,51.133427,52.350415,52.482601,55.062558,52.855795,47.901524,51.307252,49.673414,50.432076,52.092373,49.703279,51.468961,53.840483,56.44368,59.635622,67.441699,69.479043,72.155117,72.533991,64.244761,66.08221
8,,Freight Light Trucks,21.579896,21.324262,21.59122,21.415905,22.28805,21.167284,19.462854,21.409841,21.313456,20.805544,21.545606,20.549982,21.081955,21.822067,22.608896,23.841113,26.567079,27.380745,29.052671,29.0042,25.550436,26.461213
9,,Medium Trucks,26.402438,30.855898,30.548477,39.570733,44.710998,48.077242,58.612943,50.366894,57.976676,60.643617,65.416362,61.431992,62.921859,67.52009,64.996487,62.61479,63.808445,62.716503,65.319345,61.841118,54.646697,59.632808
10,,Heavy Trucks,39.768286,33.329146,32.685389,35.322593,40.043969,38.927035,33.780804,40.470614,39.504179,32.446091,31.949409,30.545499,33.203811,36.800905,37.111536,35.657141,36.931012,43.109398,44.66993,45.72781,41.333785,46.404091
11,,Motorcycles,0.431253,0.249087,0.264088,0.279757,0.328506,0.32194,0.318741,0.331879,0.328705,0.442066,0.466974,0.435338,0.46729,0.480662,0.49154,0.536156,0.528333,0.585389,0.614937,0.599109,0.517847,0.627054
12,,School Buses,2.570572,2.604171,2.631283,2.804301,2.156654,2.191753,2.126816,2.359079,2.572349,1.950664,1.987426,1.877198,1.813531,1.749416,1.650098,1.613264,1.863192,1.067964,1.458892,1.661479,0.864461,0.933092
13,,Urban Transit,5.060311,5.639114,6.31264,6.096776,5.721691,6.094262,4.636778,5.901387,6.076564,5.050689,5.371683,5.113297,5.228131,5.896658,5.511259,5.437765,5.062179,5.27835,5.371466,5.374676,2.454057,2.530738
14,,Inter-City Buses,1.244326,1.484232,1.596344,1.376965,1.120921,1.177366,1.028891,1.236448,1.226323,0.708652,0.705025,0.626028,0.657006,0.797754,0.81864,0.693009,0.620641,0.390738,0.327917,0.310167,0.124123,0.093127
15,,Passenger Air,62.649802,51.242232,59.588438,54.772465,58.435114,58.652825,60.227904,60.351254,62.913376,57.584578,64.603468,67.743778,60.5147,62.33955,57.53455,49.295028,48.191699,59.060325,79.864,80.253976,41.126044,38.4674
16,,Freight Air,2.330198,1.752768,2.211562,1.851535,1.916886,1.974175,1.856096,1.576746,1.455624,1.281422,1.637532,1.730222,1.4803,1.52345,1.42545,1.027972,1.039301,1.389675,1.939,1.869024,2.683956,3.7906
17,,Passenger Rail,0.576752,0.480368,0.400252,0.24854,0.166075,0.17504,0.165522,0.160484,0.264747,0.198148,0.193118,0.25077,0.215742,0.153766,0.176312,0.186924,0.243746,0.335531,0.2935,0.292651,0.138391,0.19901
18,,Freight Rail,15.807248,13.100632,10.688748,7.08646,5.003925,5.35396,5.247478,5.246516,8.111253,5.443852,6.339882,8.30223,8.533258,6.651234,8.284688,8.288076,9.803254,13.662469,12.5055,12.252349,11.449609,11.10999
19,,Marine,33.39,41.481,41.658,52.826,53.005,51.258,50.428,55.315,49.029,47.007,48.78,35.379,36.585,32.531,28.335,29.23,25.477,25.121,26.955,32.371,27.42,27.541
20,,Off-Road1,11.32,12.66,12.84,13.09,13.61,13.94,14.13,14.4,14.28,13.84,13.08,13.5,13.73,14.07,14.37,15.69,17.08,17.36,18.09,18.27,18.73,19.07
21,,,,,,,,,,,,,,,,,,,,,,,,
22,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
