,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Freight Light Truck Energy Use (PJ),21.579896,21.324262,21.59122,21.415905,22.28805,21.167284,19.462854,21.409841,21.313456,20.805544,21.545606,20.549982,21.081955,21.822067,22.608896,23.841113,26.567079,27.380745,29.052671,29.0042,25.550436,26.461213
2,,Energy Use by Energy Source (PJ),,,,,,,,,,,,,,,,,,,,,,
3,,Natural Gas,0.017466,0.0107,0.00688,0.007181,0.007413,0.00836,0.020074,0.019589,0.021426,0.024461,0.04041,0.076186,0.082762,0.068056,0.068484,0.056723,0.050345,0.040687,0.031892,0.026201,0.039938,0.020216
4,,Motor Gasoline,18.310498,17.831052,18.333636,18.49398,19.687481,18.909318,17.684258,18.915147,18.273841,18.722694,18.668963,17.706341,18.387787,19.315269,20.253498,22.132569,24.989482,25.724101,26.634022,26.65405,23.519892,24.311932
5,,Diesel Fuel Oil,0.95624,1.15721,1.192994,1.140537,0.954332,0.917746,0.191337,0.217346,0.256138,0.221891,0.229419,0.223146,0.232059,0.281425,0.322517,0.383904,0.470845,0.485551,0.55771,0.583889,0.648232,0.656116
6,,Ethanol,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.664507,0.753169,0.728024,0.689737,0.740875,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
7,,Biodiesel Fuel,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
8,,Propane,2.295691,2.3253,2.05771,1.774208,1.638824,1.331861,1.567185,2.257761,2.76205,1.836498,1.942308,1.79114,1.651323,1.46758,1.223523,1.267916,1.056407,1.130407,1.829047,1.74006,1.342375,1.472949
9,,,,,,,,,,,,,,,,,,,,,,,,
10,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
11,,Natural Gas,0.080938,0.050178,0.031863,0.03353,0.03326,0.039493,0.103138,0.091494,0.100526,0.117571,0.187554,0.370737,0.392573,0.311867,0.302909,0.237922,0.189501,0.148596,0.109773,0.090335,0.156311,0.076398
12,,Motor Gasoline,84.849798,83.618612,84.912462,86.356284,88.332004,89.332753,90.861587,88.347906,85.738519,89.988965,86.648584,86.162318,87.220501,88.512554,89.581982,92.833624,94.061836,93.949601,91.674951,91.897209,92.052799,91.877617
13,,Diesel Fuel Oil,4.431163,5.426731,5.525367,5.325653,4.281809,4.335683,0.983091,1.015167,1.201769,1.066501,1.064808,1.085868,1.100748,1.289637,1.426504,1.610262,1.772286,1.77333,1.919652,2.013119,2.537067,2.479539
14,,Ethanol,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.084186,3.665061,3.453304,3.160731,3.276918,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
15,,Biodiesel Fuel,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
16,,Propane,10.6381,10.904479,9.530309,8.284532,7.352928,6.292071,8.052184,10.545433,12.959186,8.826963,9.014867,8.716016,7.832874,6.725211,5.411687,5.318192,3.976377,4.128473,6.295624,5.999337,5.253823,5.566446
17,,,,,,,,,,,,,,,,,,,,,,,,
18,,Activity,,,,,,,,,,,,,,,,,,,,,,
19,,Tonne-kilometres (millions),2595.810168,2605.675401,2661.218384,2662.953737,2797.445323,2688.598314,2509.120298,2785.502902,2776.153522,2739.529123,2864.971538,2749.021309,2859.061393,2982.427243,3113.733388,3313.648395,3736.400855,3890.303064,4154.526071,4218.690123,3916.818104,4100.964536
20,,,,,,,,,,,,,,,,,,,,,,,,
21,,Energy Intensity (MJ/Tkm),8.313357,8.183775,8.113284,8.042162,7.967287,7.872981,7.756844,7.686167,7.677333,7.594569,7.520356,7.475381,7.373733,7.316882,7.261025,7.194823,7.11034,7.038204,6.993017,6.875167,6.523263,6.452436
22,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,
24,,Freight Light Truck GHG Emissions (Mt of CO2e),1.503817,1.487488,1.509297,1.499567,1.553195,1.470677,1.339493,1.461121,1.443264,1.410218,1.453952,1.380104,1.411242,1.45829,1.507799,1.591331,1.776108,1.830396,1.938689,1.936163,1.780204,1.843325
25,,GHG Emissions by Energy Source (Mt of CO2e),,,,,,,,,,,,,,,,,,,,,,
26,,Natural Gas,0.000872,0.000534,0.000343,0.000357,0.000369,0.000415,0.000997,0.000971,0.00106,0.00121,0.001993,0.003754,0.00406,0.003329,0.003337,0.002747,0.002451,0.001981,0.001543,0.001268,0.001932,0.000976
27,,Motor Gasoline,1.294776,1.262575,1.298278,1.309528,1.384724,1.323473,1.229464,1.307249,1.255849,1.2814,1.272263,1.200723,1.24144,1.29965,1.357917,1.48393,1.675629,1.724832,1.785895,1.787179,1.650188,1.705758
28,,Diesel Fuel Oil,0.068546,0.082955,0.085526,0.081775,0.06843,0.065786,0.013717,0.015585,0.018368,0.015914,0.016454,0.016005,0.016645,0.020187,0.023136,0.02754,0.033777,0.034832,0.040009,0.041886,0.046442,0.047006
29,,Ethanol,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.04511,0.050685,0.048664,0.045866,0.048995,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
30,,Biodiesel Fuel,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
31,,Propane,0.139623,0.141424,0.125149,0.107907,0.099673,0.081003,0.095316,0.137316,0.167987,0.111695,0.11813,0.108936,0.100433,0.089258,0.074414,0.077114,0.06425,0.068751,0.111242,0.10583,0.081643,0.089584
32,,,,,,,,,,,,,,,,,,,,,,,,
33,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
34,,Natural Gas,0.057989,0.035915,0.02274,0.02382,0.023735,0.028231,0.07443,0.066482,0.073443,0.085769,0.137106,0.272042,0.287659,0.228264,0.221305,0.172615,0.138005,0.108222,0.079581,0.065466,0.108531,0.052947
35,,Motor Gasoline,86.099287,84.879679,86.018751,87.327071,89.153249,89.990718,91.785732,89.468895,87.014496,90.865358,87.503828,87.002349,87.96793,89.121503,90.059517,93.250866,94.34278,94.232737,92.118732,92.305205,92.69655,92.537042
36,,Diesel Fuel Oil,4.558149,5.576846,5.666628,5.453258,4.405753,4.473163,1.024047,1.066626,1.272697,1.128464,1.131704,1.159711,1.179482,1.384314,1.534435,1.73063,1.901739,1.902975,2.06369,2.163377,2.608776,2.550088
37,,Ethanol,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.102581,3.672552,3.448304,3.145214,3.249459,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
38,,Biodiesel Fuel,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
39,,Propane,9.284575,9.50756,8.291881,7.195851,6.417262,5.507887,7.115791,9.397997,11.639364,7.920409,8.12478,7.893345,7.116626,6.120704,4.935283,4.845889,3.617476,3.756065,5.737997,5.465952,4.586143,4.859923
40,,,,,,,,,,,,,,,,,,,,,,,,
41,,GHG Intensity (tonne/TJ),69.686008,69.755648,69.903259,70.021175,69.687364,69.478765,68.823071,68.245284,67.716115,67.780884,67.482516,67.158419,66.940746,66.826397,66.690519,66.747354,66.8537,66.84976,66.730131,66.754563,69.674111,69.661387
