,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Passenger Rail Transportation Energy Use1 (PJ),0.814015,1.025005,1.020789,1.118378,1.088801,1.128186,1.241006,1.3676,1.450102,1.292105,0.818793,0.980329,0.979336,0.862488,0.775577,0.711614,0.58594,0.632855,0.558588,0.580123,0.286456,0.419296
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,
4,,Passenger Rail Transportation GHG Emissions1 (Mt of CO2e),0.063567,0.080043,0.079714,0.087335,0.085025,0.088101,0.096911,0.106797,0.113239,0.100901,0.06394,0.076554,0.076477,0.067352,0.060565,0.05557,0.045756,0.04942,0.04362,0.045302,0.02234,0.0327
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,GHG Intensity (tonne/TJ),78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,78.090522,77.988709,77.988709
7,,,,,,,,,,,,,,,,,,,,,,,,
8,1) Rail transportation consumes only diesel fuel oil.,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,
10,NOTE: Activity variable for rail transportation is not available by region.,,,,,,,,,,,,,,,,,,,,,,,
