,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
28,,Diesel Fuel Oil,0.018873,0.026652,0.0342,0.031513,0.029319,0.03798,0.045556,0.055527,0.052594,0.061226,0.065333,0.062821,0.061176,0.061578,0.065193,0.056015,0.046774,0.043866,0.045652,0.041066,0.033726,0.031197
29,,Ethanol,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.108024,0.153409,0.11103,0.125277,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
30,,Biodiesel Fuel,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
31,,Propane,0.086692,0.078317,0.061304,0.05462,0.04459,0.027447,0.044908000000000003,0.044737,0.030296,0.024721,0.020722,0.026836,0.023487,0.028297,0.022238,0.026065,0.023813,0.020129,0.019558,0.019674,0.018807,0.018287
32,,,,,,,,,,,,,,,,,,,,,,,,
33,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
34,,Natural Gas,0.036439,0.037968,0.039955,0.042736,0.04724,0.052056,0.060035,0.050866,0.055755,0.048618,0.058006,0.302959,0.19635,0.136327,0.384331,0.184856,0.127813,0.091518,0.059948,0.032834,0.024788,0.031476
35,,Motor Gasoline,97.387426,97.491329,97.691489,97.71637,97.938298,98.19181,97.492708,97.356366,97.694219,97.504022,97.352746,92.940338,91.983569,93.377041,92.653729,96.885369,97.347354,97.601437,97.545487,97.762653,97.538497,97.587231
36,,Diesel Fuel Oil,0.460558,0.62732,0.81237,0.81987,0.799116,1.019419,1.232387,1.435889,1.427641,1.743421,1.965756,2.147215,2.009489,1.988166,2.133771,1.999418,1.67306,1.581396,1.676376,1.490463,1.56436,1.501263
37,,Ethanol,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.692252,5.039118,3.584847,4.100328,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
38,,Biodiesel Fuel,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
39,,Propane,2.115577,1.843382,1.456185,1.421024,1.215346,0.736716,1.214869,1.156879,0.822385,0.703939,0.623492,0.917235,0.771474,0.913618,0.727841,0.930356,0.851774,0.725648,0.718189,0.71405,0.872354,0.880029
40,,,,,,,,,,,,,,,,,,,,,,,,
41,,GHG Intensity (tonne/TJ),70.03503,70.12058,70.105212,70.050461,69.645254,69.373963,68.953437,68.63722,68.341075,68.140497,67.943134,67.607768,67.411601,67.243354,66.97356,67.038697,67.048053,67.05807,67.072975,67.071237,70.090076,70.08617
