,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Motorcycle Energy Use1 (PJ),0.021798,0.033112,0.04959,0.05476,0.057671,0.058072,0.070889,0.062779,0.0644,0.089458,0.104321,0.114908,0.154492,0.165231,0.17486,0.177231,0.193008,0.202108,0.22867,0.238461,0.212471,0.243927
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,Activity ,,,,,,,,,,,,,,,,,,,,,,
4,,Passenger-kilometres (millions),14.576227,24.558386,38.285211,42.27772,44.524005,49.005554,59.823317,54.235691,55.639394,50.98315,59.453746,65.486751,88.04515,94.167472,99.652977,101.004973,117.005666,126.435455,143.050176,149.431554,145.32522,218.72244
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,Energy Intensity (MJ/Pkm),1.495441,1.348312,1.29528,1.295253,1.295269,1.185002,1.18498,1.157525,1.15746,1.754663,1.754655,1.754676,1.754695,1.75465,1.754686,1.754681,1.649564,1.598511,1.598532,1.59579,1.462039,1.115234
7,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,
9,,Motorcycle GHG Emissions1 (Mt of CO2e),0.001469,0.002229,0.003335,0.003679,0.003872,0.003895,0.004753,0.004207,0.004309,0.005984,0.006976,0.007682,0.010328,0.011044,0.011683,0.011852,0.012908,0.013516,0.015292,0.015947,0.014868,0.017069
10,,,,,,,,,,,,,,,,,,,,,,,,
11,,GHG Intensity (tonne/TJ),67.410724,67.325758,67.249885,67.188579,67.144029,67.078184,67.041751,67.012488,66.910966,66.888212,66.873569,66.850077,66.852866,66.841917,66.812086,66.875516,66.875519,66.875519,66.875524,66.875523,69.974397,69.974397
12,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,
14,,Motorcycle Explanatory Variables,,,,,,,,,,,,,,,,,,,,,,
15,,Stock (thousands),3.257,5.142,7.234,7.93,8.294,8.813,9.775,10.891,12.14,12.974,13.689,14.712,16.377,17.186,18.089,19.113,20.285,21.981,22.829,23.692,24.454,26.143
16,,Average Distance Travelled per Year (km),4068.466346,3914.643873,4167.256015,4197.852031,4226.923785,4378.286085,4818.680342,3921.303476,3608.713949,3648.250489,4032.156335,4132.537776,4991.269627,5086.918243,5114.61845,4906.256038,5034.303125,4956.70561,5399.814212,5425.906257,4900.926307,5262.983805
17,,Motorcycle On-Road Average Fuel Consumption (L/100 km),4.7,4.7,4.7,4.7,4.7,4.3,4.3,4.2,4.2,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.3,5.3,5.3,5.3
18,,,,,,,,,,,,,,,,,,,,,,,,
19,1) Motorcycles consume only motor gasoline.,,,,,,,,,,,,,,,,,,,,,,,
