,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Sales (thousands),,,,,,,,,,,,,,,,,,,,,,
2,,Passenger Light Trucks,91.883,90.924,102.689,99.662,97.774,96.839,95.685,104.189,105.048,101.793,133.596,132.468,128.113,133.619,141.643,166.308,185.641,194.017,196.427,208.463,185.68,226.527
3,,Freight Light Trucks,25.752,25.657,28.886,28.002,27.456,27.149,26.814,29.171,29.366,28.44,37.27,36.876,35.628,37.194,39.463,46.366,51.689,54.016,54.701,58.011,51.603,63.229
4,,Medium Trucks,11.095,11.626,12.195,12.215,12.193,11.943,14.642,15.762,15.791,14.047,17.708,17.659,17.025,16.882,17.305,19.395,20.332,21.319,21.848,22.836,19.355,22.351
5,,Heavy Trucks,5.917,4.9,5.408,5.239,6.716,7.255,6.936,5.017,5.116,3.373,4.326,5.212,5.983,5.483,4.929,5.731,4.56,5.119,6.085,6.544,5.26,5.829
6,,,,,,,,,,,,,,,,,,,,,,,,
7,,Shares (%),,,,,,,,,,,,,,,,,,,,,,
8,,Passenger Light Trucks,68.239914,68.308952,68.836555,68.676529,67.83313,67.631615,66.412407,67.594185,67.632835,68.940697,69.256607,68.91658,68.601707,69.168846,69.658211,69.936081,70.795357,70.687614,70.388557,70.461441,70.897827,71.249245
9,,Freight Light Trucks,19.125566,19.275469,19.363445,19.296022,19.048279,18.960653,18.610882,18.925125,18.906651,19.261377,19.320892,19.184767,19.078012,19.253746,19.407396,19.497898,19.711922,19.680038,19.601807,19.607983,19.703474,19.887335
10,,Medium Trucks,8.240065,8.734326,8.174798,8.417288,8.459195,8.340899,10.162621,10.225835,10.166688,9.513521,9.179887,9.187108,9.116514,8.73909,8.510377,8.156013,7.753736,7.767305,7.829113,7.718672,7.390282,7.030031
11,,Heavy Trucks,4.394454,3.681249,3.625199,3.610165,4.659391,5.066836,4.814093,3.254854,3.293824,2.28441,2.242613,2.711547,3.203765,2.838315,2.424019,2.410008,1.738984,1.865042,2.180527,2.211902,2.008415,1.833388
12,,,,,,,,,,,,,,,,,,,,,,,,
13,,Stock (thousands),,,,,,,,,,,,,,,,,,,,,,
14,,Passenger Light Trucks,858.539,879.336,913.422,957.074,1004.098,1041.639,1063.063,1096.836,1130.836,1172.293,1225.869,1285.545,1317.567,1395.696,1495.568,1586.899,1722.73,1839.406,1958.206,2021.608,2096.299,2086.04
15,,Freight Light Trucks,240.625,248.129,256.938,268.909,281.956,292.029,297.905,307.098,316.123,327.523,341.986,357.871,366.412,388.499,416.684,442.423,479.673,512.108,545.322,562.569,582.595,582.261
16,,Medium Trucks,118.429,123.066,124.876,129.562,136.016,138.144,138.687,151.859,161.019,171.362,184.28,189.205,191.493,188.249,199.11,205.531,210.297,213.117,224.237,228.412,229.983,234.911
