,Unnamed: 0,Unnamed: 1,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,,,,,,,,,,,,,,,,,,,,,,,,
1,,Motorcycle Energy Use1 (PJ),0.431253,0.249087,0.264088,0.279757,0.328506,0.32194,0.318741,0.331879,0.328705,0.442066,0.466974,0.435338,0.46729,0.480662,0.49154,0.536156,0.528333,0.585389,0.614937,0.599109,0.517847,0.627054
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,Activity ,,,,,,,,,,,,,,,,,,,,,,
4,,Passenger-kilometres (millions),288.378766,184.739643,203.885145,215.98606,253.619907,271.678913,268.983973,286.714567,283.988497,251.937598,266.134687,248.101435,266.308058,273.936292,280.129789,305.557551,320.286335,366.20885,384.688671,375.431174,354.195096,562.262257
5,,,,,,,,,,,,,,,,,,,,,,,,
6,,Energy Intensity (MJ/Pkm),1.495441,1.348312,1.29528,1.295253,1.295269,1.185002,1.18498,1.157525,1.15746,1.754663,1.754655,1.754676,1.754695,1.75465,1.754686,1.754681,1.649564,1.598511,1.598532,1.59579,1.462039,1.115234
7,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,
9,,Motorcycle GHG Emissions1 (Mt of CO2e),0.029071,0.01677,0.01776,0.018796,0.022057,0.021595,0.021369,0.02224,0.022019,0.029603,0.031247,0.02912,0.031251,0.032141,0.032854,0.035856,0.035333,0.039148,0.041124,0.040066,0.036236,0.043878
10,,,,,,,,,,,,,,,,,,,,,,,,
11,,GHG Intensity (tonne/TJ),67.410724,67.325758,67.249885,67.188579,67.144029,67.078184,67.041751,67.012488,66.986739,66.966219,66.913764,66.890698,66.878159,66.867705,66.838081,66.875516,66.875519,66.875519,66.875524,66.875523,69.974397,69.974397
12,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,
14,,Motorcycle Explanatory Variables,,,,,,,,,,,,,,,,,,,,,,
15,,Stock (thousands),47.781,29.406,30.42,32.818,37.132,41.4,45.937,49.137,54.857,57.254,59.656,59.407,61.19,63.827,64.716,70.501,65.388,74.832,77.035,79.179,78.668,89.183
16,,Average Distance Travelled per Year (km),5486.702476,5149.305445,5277.448721,5182.059161,5378.104347,5166.996779,4610.395341,4594.668224,4076.218466,4085.253669,4141.686418,3877.276368,4040.580809,3984.499645,4018.695957,4023.778419,4275.115345,4217.092996,4303.270237,4078.984118,3713.056234,3965.9841
17,,Motorcycle On-Road Average Fuel Consumption (L/100 km),4.7,4.7,4.7,4.7,4.7,4.3,4.3,4.2,4.2,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.3,5.3,5.3,5.3
18,,,,,,,,,,,,,,,,,,,,,,,,
19,1) Motorcycles consume only motor gasoline.,,,,,,,,,,,,,,,,,,,,,,,
