id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,sector
99974,on,2020,netzero,low,ref,ref,ref,yes,high,0.0,land use & forestry
100051,on,2020,netzero,low,high,ref,low,yes,high,0.0,land use & forestry
100128,on,2020,netzero,high,high,ref,low,yes,high,0.0,land use & forestry
100205,on,2020,netzero,ref,high,low,low,yes,high,0.0,land use & forestry
100282,on,2020,netzero,low,high,low,low,yes,high,0.0,land use & forestry
100359,on,2020,netzero,high,high,low,low,yes,high,0.0,land use & forestry
100436,on,2020,netzero,ref,high,high,low,yes,high,0.0,land use & forestry
100513,on,2020,netzero,low,high,high,low,yes,high,0.0,land use & forestry
100590,on,2020,netzero,high,high,high,low,yes,high,0.0,land use & forestry
100667,on,2020,netzero,high,ref,ref,ref,yes,high,0.0,land use & forestry
100744,on,2020,netzero,ref,ref,low,ref,yes,high,0.0,land use & forestry
100821,on,2020,netzero,low,ref,low,ref,yes,high,0.0,land use & forestry
100898,on,2020,netzero,high,ref,low,ref,yes,high,0.0,land use & forestry
100975,on,2020,netzero,ref,ref,high,ref,yes,high,0.0,land use & forestry
101052,on,2020,netzero,low,ref,high,ref,yes,high,0.0,land use & forestry
101129,on,2020,netzero,high,ref,high,ref,yes,high,0.0,land use & forestry
101206,on,2020,netzero,ref,low,ref,ref,no,high,0.0,land use & forestry
101283,on,2020,netzero,low,low,ref,ref,no,high,0.0,land use & forestry
101360,on,2020,netzero,high,ref,ref,ref,no,high,0.0,land use & forestry
101437,on,2020,netzero,high,low,ref,ref,no,high,0.0,land use & forestry
101514,on,2020,netzero,ref,low,low,ref,no,high,0.0,land use & forestry
101591,on,2020,netzero,low,low,low,ref,no,high,0.0,land use & forestry
101668,on,2020,netzero,high,low,low,ref,no,high,0.0,land use & forestry
101745,on,2020,netzero,ref,low,high,ref,no,high,0.0,land use & forestry
101822,on,2020,netzero,low,low,high,ref,no,high,0.0,land use & forestry
101899,on,2020,netzero,high,low,high,ref,no,high,0.0,land use & forestry
101976,on,2020,netzero,ref,low,ref,ref,yes,high,0.0,land use & forestry
102053,on,2020,netzero,low,low,ref,ref,yes,high,0.0,land use & forestry
102130,on,2020,netzero,high,low,ref,ref,yes,high,0.0,land use & forestry
102207,on,2020,netzero,ref,ref,low,ref,no,high,0.0,land use & forestry
102284,on,2020,netzero,ref,low,low,ref,yes,high,0.0,land use & forestry
102361,on,2020,netzero,low,low,low,ref,yes,high,0.0,land use & forestry
102438,on,2020,netzero,high,low,low,ref,yes,high,0.0,land use & forestry
102515,on,2020,netzero,ref,low,high,ref,yes,high,0.0,land use & forestry
102592,on,2020,netzero,low,low,high,ref,yes,high,0.0,land use & forestry
102669,on,2020,netzero,high,low,high,ref,yes,high,0.0,land use & forestry
102746,on,2020,netzero,ref,high,ref,ref,no,high,0.0,land use & forestry
102823,on,2020,netzero,low,high,ref,ref,no,high,0.0,land use & forestry
102900,on,2020,netzero,high,high,ref,ref,no,high,0.0,land use & forestry
102977,on,2020,netzero,ref,high,low,ref,no,high,0.0,land use & forestry
103054,on,2020,netzero,low,ref,low,ref,no,high,0.0,land use & forestry
103131,on,2020,netzero,low,high,low,ref,no,high,0.0,land use & forestry
103208,on,2020,netzero,high,high,low,ref,no,high,0.0,land use & forestry
103285,on,2020,netzero,ref,high,high,ref,no,high,0.0,land use & forestry
103362,on,2020,netzero,low,high,high,ref,no,high,0.0,land use & forestry
103439,on,2020,netzero,high,high,high,ref,no,high,0.0,land use & forestry
103516,on,2020,netzero,ref,high,ref,ref,yes,high,0.0,land use & forestry
103593,on,2020,netzero,low,high,ref,ref,yes,high,0.0,land use & forestry
103670,on,2020,netzero,high,high,ref,ref,yes,high,0.0,land use & forestry
103747,on,2020,netzero,ref,high,low,ref,yes,high,0.0,land use & forestry
103824,on,2020,netzero,low,high,low,ref,yes,high,0.0,land use & forestry
103901,on,2020,netzero,high,ref,low,ref,no,high,0.0,land use & forestry
103978,on,2020,netzero,high,high,low,ref,yes,high,0.0,land use & forestry
104055,on,2020,netzero,ref,high,high,ref,yes,high,0.0,land use & forestry
104132,on,2020,netzero,low,high,high,ref,yes,high,0.0,land use & forestry
104209,on,2020,netzero,high,high,high,ref,yes,high,0.0,land use & forestry
104286,on,2020,netzero,ref,ref,ref,low,no,high,0.0,land use & forestry
104363,on,2020,netzero,low,ref,ref,low,no,high,0.0,land use & forestry
104440,on,2020,netzero,high,ref,ref,low,no,high,0.0,land use & forestry
104517,on,2020,netzero,ref,ref,low,low,no,high,0.0,land use & forestry
104594,on,2020,netzero,low,ref,low,low,no,high,0.0,land use & forestry
104671,on,2020,netzero,high,ref,low,low,no,high,0.0,land use & forestry
104748,on,2020,netzero,ref,ref,high,ref,no,high,0.0,land use & forestry
104825,on,2020,netzero,ref,ref,high,low,no,high,0.0,land use & forestry
104902,on,2020,netzero,low,ref,high,low,no,high,0.0,land use & forestry
104979,on,2020,netzero,high,ref,high,low,no,high,0.0,land use & forestry
105056,on,2020,netzero,ref,ref,ref,low,yes,high,0.0,land use & forestry
105133,on,2020,netzero,low,ref,ref,low,yes,high,0.0,land use & forestry
105210,on,2020,netzero,high,ref,ref,low,yes,high,0.0,land use & forestry
105287,on,2020,netzero,ref,ref,low,low,yes,high,0.0,land use & forestry
105364,on,2020,netzero,low,ref,low,low,yes,high,0.0,land use & forestry
105441,on,2020,netzero,high,ref,low,low,yes,high,0.0,land use & forestry
105518,on,2020,netzero,ref,ref,high,low,yes,high,0.0,land use & forestry
105595,on,2020,netzero,low,ref,high,ref,no,high,0.0,land use & forestry
105672,on,2020,netzero,low,ref,high,low,yes,high,0.0,land use & forestry
105749,on,2020,netzero,high,ref,high,low,yes,high,0.0,land use & forestry
105826,on,2020,netzero,ref,low,ref,low,no,high,0.0,land use & forestry
105903,on,2020,netzero,low,low,ref,low,no,high,0.0,land use & forestry
105980,on,2020,netzero,high,low,ref,low,no,high,0.0,land use & forestry
106057,on,2020,netzero,ref,low,low,low,no,high,0.0,land use & forestry
106134,on,2020,netzero,low,low,low,low,no,high,0.0,land use & forestry
106211,on,2020,netzero,high,low,low,low,no,high,0.0,land use & forestry
106288,on,2020,netzero,ref,low,high,low,no,high,0.0,land use & forestry
106365,on,2020,netzero,low,low,high,low,no,high,0.0,land use & forestry
106442,on,2020,netzero,high,ref,high,ref,no,high,0.0,land use & forestry
106519,on,2020,netzero,high,low,high,low,no,high,0.0,land use & forestry
106596,on,2020,netzero,ref,low,ref,low,yes,high,0.0,land use & forestry
106673,on,2020,netzero,low,low,ref,low,yes,high,0.0,land use & forestry
