tech_veh,Case,2021,2025,2030,2035,2040,2045,2050
T_HDV_T_LH_BEV_ERDS1,Low,679.13,635.63,589.72,547.28,535.98,524.69,513.4
T_HDV_T_LH_BEV_ERDS2,Low,679.13,635.63,589.72,547.28,535.98,524.69,513.4
T_HDV_T_LH_BEV_ERDS3,Low,679.13,635.63,589.72,547.28,535.98,524.69,513.4
T_HDV_T_LH_BEV_ERDS4,Low,679.13,635.63,589.72,547.28,535.98,524.69,513.4
T_HDV_T_LH_BEV_ERDS5,Low,679.13,635.63,589.72,547.28,535.98,524.69,513.4
T_HDV_T_LH_BEV_FSTCHRG,Low,1358.26,1271.27,1179.43,1094.55,1071.97,1049.38,1026.79
T_HDV_T_LH_BEV_LRGBATT,Low,2037.39,1906.9,1769.15,1641.83,1607.95,1574.07,1540.19
T_HDV_T_LH_FCEV,Low,17.96,17.96,16.63,16.63,16.47,16.32,16.16
